indicator,pitc_reduction_year,test_reduction,scenario,mean,upper_CI,lower_CI,future_variability,future_value
AIDS_Mortality,2025,0,absolute_dif,4.0372959917028825e-5,9.621855422256248e-5,-2.6132337754592937e-5,condom_reduction,14
AIDS_Mortality,2025,0,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,14
AIDS_Mortality,2025,0,intervention,0.05856575976069571,0.061085466187607275,0.0558631327953891,condom_reduction,14
AIDS_Mortality,2025,0,percent_change,0.06717169922466111,0.16074316707766756,-0.046757902011843926,condom_reduction,14
AIDS_Mortality,2025,25,absolute_dif,0.0019410510756977307,0.00237626593714105,0.0015947257134834047,condom_reduction,14
AIDS_Mortality,2025,25,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,14
AIDS_Mortality,2025,25,intervention,0.06046643787647641,0.06280658907976391,0.0576130313832579,condom_reduction,14
AIDS_Mortality,2025,25,percent_change,3.316371519397283,4.032757138335452,2.761718612025935,condom_reduction,14
AIDS_Mortality,2025,50,absolute_dif,0.004115311982521757,0.005023677698539665,0.003465615807250442,condom_reduction,14
AIDS_Mortality,2025,50,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,14
AIDS_Mortality,2025,50,intervention,0.06264069878330043,0.06472815015317056,0.05961274508348037,condom_reduction,14
AIDS_Mortality,2025,50,percent_change,7.035240507990721,8.54856642487151,5.752735509487649,condom_reduction,14
AIDS_Mortality,2025,75,absolute_dif,0.006518303076679774,0.00793126963910738,0.0054696950416508495,condom_reduction,14
AIDS_Mortality,2025,75,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,14
AIDS_Mortality,2025,75,intervention,0.06504368987745845,0.06721584263719095,0.061889293892843714,condom_reduction,14
AIDS_Mortality,2025,75,percent_change,11.146113771027803,13.519269379326559,9.061055040887398,condom_reduction,14
AIDS_Mortality,2025,100,absolute_dif,0.009013352468186773,0.010890396206508923,0.007615779338967628,condom_reduction,14
AIDS_Mortality,2025,100,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,14
AIDS_Mortality,2025,100,intervention,0.06753873926896545,0.0700729138331347,0.06426605618919545,condom_reduction,14
AIDS_Mortality,2025,100,percent_change,15.413038068841377,18.591198129164017,12.617293390433204,condom_reduction,14
ANCtestPos,2025,0,absolute_dif,0.03693728,0.04208744250000001,0.033399124999999995,condom_reduction,14
ANCtestPos,2025,0,baseline,0.27938738,0.3066981975,0.2649863875,condom_reduction,14
ANCtestPos,2025,0,intervention,0.31632466,0.34878564,0.2992154825,condom_reduction,14
ANCtestPos,2025,0,percent_change,13.213974264901506,14.11023395913395,12.482227119770933,condom_reduction,14
ANCtestPos,2025,25,absolute_dif,0.0584734,0.06335366,0.05446383249999999,condom_reduction,14
ANCtestPos,2025,25,baseline,0.27938738,0.3066981975,0.2649863875,condom_reduction,14
ANCtestPos,2025,25,intervention,0.33786077999999997,0.3700518575,0.32146149,condom_reduction,14
ANCtestPos,2025,25,percent_change,20.93882223856153,21.978929326950798,20.02459413841517,condom_reduction,14
ANCtestPos,2025,50,absolute_dif,0.08453022,0.09049418749999999,0.07882762749999998,condom_reduction,14
