pitc_reduction_year,pitc_reduction_percentage,future_variability,future_value,elimination_year,mean_incidence_2100,lower_ci,upper_ci,art_int_rate,art_ret_rate
2025,15,art_deterioration,0.085,2086,7.828175000000001e-4,7.435668249999999e-4,8.220681750000001e-4,0.49741635722183525,0.5025836427781647
2025,15,art_deterioration,0.09,2089,8.35605e-4,7.9000975e-4,8.8120025e-4,0.5208200084102662,0.4791799915897338
2025,15,art_deterioration,0.095,2093,8.908085e-4,8.38462075e-4,9.43154925e-4,0.545210074960902,0.454789925039098
2025,15,art_deterioration,0.1,2097,9.483145e-4,8.88829775e-4,0.001007799225,0.5706233412220005,0.42937665877799946
2025,15,art_deterioration,0.105,NA,0.0010082020000000001,9.411814e-4,0.0010752226,0.5970977862538093,0.40290221374619073
2025,15,art_deterioration,0.11,NA,0.0010703605,9.95434475e-4,0.001145286525,0.6246726169351839,0.37532738306481606
2025,15,art_deterioration,0.115,NA,0.0011347549999999999,0.00105155875,0.00121795125,0.6533883018311998,0.3466116981688002
2025,15,art_deterioration,0.12,NA,0.00120134,0.0011095319999999999,0.001293148,0.6832866058357266,0.31671339416427335
2025,15,art_deterioration,0.125,NA,0.001270075,0.00116931325,0.00137083675,0.71441062560305,0.28558937439695
2025,15,art_deterioration,0.13,NA,0.001340885,0.0012308607500000001,0.00145090925,0.7468048257828883,0.2531951742171117
2025,15,art_deterioration,0.135,NA,0.00141359,0.0012940229999999998,0.001533157,0.7805150760732846,0.21948492392671537
2025,15,art_deterioration,0.14,NA,0.0014881949999999999,0.00135880975,0.00161758025,0.8155886891060855,0.1844113108939145
2025,20,art_improvement,0,2058,2.499625e-4,2.37245325e-4,2.62679675e-4,0.22,0.78
2025,20,art_improvement,0.005,2057,2.30975e-4,2.1733965e-4,2.4461035e-4,0.2092442287024698,0.7907557712975302
2025,20,art_improvement,0.01,2056,2.13323e-4,1.9895235000000003e-4,2.2769365e-4,0.19896405650193696,0.8010359434980631
2025,20,art_improvement,0.015,2056,1.970015e-4,1.82065125e-4,2.11937875e-4,0.18914069729701147,0.8108593027029886
2025,20,art_improvement,0.02,2055,1.819045e-4,1.66552975e-4,1.97256025e-4,0.17975601751526027,0.8202439824847397
2025,20,art_improvement,0.025,2054,1.6795999999999998e-4,1.5232775e-4,1.8359225e-4,0.1707925165884163,0.8292074834115837
2025,20,art_improvement,0.03,2053,1.550955e-4,1.3930127499999997e-4,1.7088972500000003e-4,0.16223330791688417,0.8377666920831158
2025,20,art_improvement,0.035,2052,1.432415e-4,1.2738932500000005e-4,1.5909367499999998e-4,0.15406210031368517,0.8459378996863148
2025,20,art_improvement,0.04,2052,1.323005e-4,1.16480625e-4,1.4812037500000003e-4,0.14626317991813018,0.8537368200818698
2025,20,art_improvement,0.045,2051,1.222625e-4,1.06551875e-4,1.3797312500000002e-4,0.13882139256966078,0.8611786074303392
2025,20,art_improvement,0.05,2050,1.1303275e-4,9.74962125e-5,1.2856928750000005e-4,0.13172212663244331,0.8682778733675567
2025,20,art_improvement,0.055,2050,1.045492e-4,8.924204e-5,1.1985636e-4,0.12495129626144652,0.8750487037385535
2025,20,art_improvement,0.06,2049,9.67766e-5,8.174247000000001e-5,1.1181073e-4,0.11849532510087786,0.8815046748991221
2025,20,art_improvement,0.065,2048,8.96318e-5,7.490661e-5,1.0435699e-4,0.11234113040599426,0.8876588695940058
2025,20,art_improvement,0.07,2048,8.31062e-5,6.8716835e-5,9.7495565e-5,0.10647610757944442,0.8935238924205555
2025,20,art_improvement,0.075,2047,7.712205e-5,6.30891725e-5,9.11549275e-5,0.10088811511344216,0.8991118848865578
2025,20,art_improvement,0.08,2047,7.162944999999999e-5,5.79683075e-5,8.529059250000001e-5,0.09556545992919911,0.9044345400708009
2025,20,art_improvement,0.085,2046,6.662245e-5,5.334035749999999e-5,7.99045425e-5,0.09049688310519478,0.9095031168948052
2025,20,art_improvement,0.09,2046,6.20338e-5,4.913565e-5,7.493195000000002e-5,0.08567154598598367,0.9143284540140163
2025,20,art_improvement,0.095,2045,5.782070000000001e-5,4.530825e-5,7.033315000000002e-5,0.08107901666338142,0.9189209833366185
2025,20,art_improvement,0.1,2045,5.39809e-5,4.1849875000000006e-5,6.6111925e-5,0.07670925682200003,0.923290743178
2025,20,art_improvement,0.105,2044,5.04742e-5,3.8718234999999994e-5,6.2230165e-5,0.07255260894123362,0.9274473910587664
2025,20,art_improvement,0.11,2044,4.72467e-5,3.5860285e-5,5.8633115e-5,0.06859978384592562,0.9314002161540744
2025,20,art_improvement,0.115,2043,4.4299e-5,3.3271874999999994e-5,5.5326125e-5,0.06484184859807526,0.9351581514019247
2025,20,art_improvement,0.12,2043,4.16149e-5,3.0934239999999995e-5,5.229556e-5,0.06127021472206848,0.9387297852779315
2025,20,art_improvement,0.125,2042,3.914705e-5,2.8802452499999997e-5,4.9491647500000006e-5,0.05787662675604224,0.9421233732439578
2025,20,art_improvement,0.13,2042,3.6883e-5,2.6862305e-5,4.6903695e-5,0.05465315112211585,0.9453468488778841
2025,20,art_improvement,0.135,2042,3.4825750000000004e-5,2.51131875e-5,4.45383125e-5,0.05159216530834383,0.9484078346916561
2025,20,art_improvement,0.14,2041,3.2920200000000004e-5,2.350551e-5,4.2334890000000006e-5,0.04868634735536675,0.9513136526446333
2025,20,art_deterioration,0,2058,2.499625e-4,2.37245325e-4,2.62679675e-4,0.22,0.78
2025,20,art_deterioration,0.005,2059,2.7042500000000003e-4,2.588312e-4,2.820188e-4,0.2312508290489737,0.7687491709510264
2025,20,art_deterioration,0.01,2060,2.924335e-4,2.82185375e-4,3.02681625e-4,0.243016867590465,0.756983132409535
2025,20,art_deterioration,0.015,2061,3.160195e-4,3.0735502500000005e-4,3.24683975e-4,0.2553189815055328,0.7446810184944672
2025,20,art_deterioration,0.02,2062,3.41362e-4,3.3454385000000004e-4,3.4818014999999996e-4,0.26817877239884663,0.7318212276011533
2025,20,art_deterioration,0.025,2064,3.68448e-4,3.637512e-4,3.731448e-4,0.28161859972319847,0.7183814002768015
2025,20,art_deterioration,0.03,2065,3.9737599999999996e-4,3.950941e-4,3.9965789999999997e-4,0.2956616034557069,0.7043383965442931
2025,20,art_deterioration,0.035,2066,4.28278e-4,4.278296e-4,4.2872639999999996e-4,0.3103317273366466,0.6896682726633534
2025,20,art_deterioration,0.04,2068,4.61166e-4,4.576605e-4,4.646715e-4,0.3256537426820358,0.6743462573179642
2025,20,art_deterioration,0.045,2070,4.96123e-4,4.892174500000001e-4,5.0302855e-4,0.34165327278123714,0.6583467272187629
2025,20,art_deterioration,0.05,2071,5.331835e-4,5.22523075e-4,5.438439249999999e-4,0.35835681789103724,0.6416431821089628
2025,20,art_deterioration,0.055,2073,5.725005e-4,5.577094749999999e-4,5.872915250000001e-4,0.37579178083779036,0.6242082191622096
2025,20,art_deterioration,0.06,2076,6.14053e-4,5.9475185e-4,6.3335415e-4,0.393986493239428,0.606013506760572
2025,20,art_deterioration,0.065,2078,6.57934e-4,6.3372895e-4,6.8213905e-4,0.412970242359259,0.5870297576407411
2025,20,art_deterioration,0.07,2081,7.041425e-4,6.74636925e-4,7.33648075e-4,0.4327732986037046,0.5672267013962954
2025,20,art_deterioration,0.075,2084,7.52706e-4,7.1749995e-4,7.8791205e-4,0.4534269436762364,0.5465730563237636
2025,20,art_deterioration,0.08,2087,8.036865e-4,7.623714749999999e-4,8.450015250000001e-4,0.4749634994000134,0.5250365005999866
2025,20,art_deterioration,0.085,2090,8.571309999999999e-4,8.092946999999999e-4,9.049673e-4,0.49741635722183525,0.5025836427781647
2025,20,art_deterioration,0.09,2094,9.129419999999999e-4,8.581859e-4,9.676980999999999e-4,0.5208200084102662,0.4791799915897338
2025,20,art_deterioration,0.095,2098,9.712225e-4,9.09142375e-4,0.0010333026249999997,0.545210074960902,0.454789925039098
2025,20,art_deterioration,0.1,NA,0.001031853,9.620593499999999e-4,0.0011016466499999998,0.5706233412220005,0.42937665877799946
2025,20,art_deterioration,0.105,NA,0.001094905,0.0010170097499999997,0.0011728002500000002,0.5970977862538093,0.40290221374619073
2025,20,art_deterioration,0.11,NA,0.00116026,0.0010738954999999998,0.0012466245000000002,0.6246726169351839,0.37532738306481606
2025,20,art_deterioration,0.115,NA,0.00122787,0.00113268,0.00132306,0.6533883018311998,0.3466116981688002
2025,20,art_deterioration,0.12,NA,0.00129769,0.001193342,0.001402038,0.6832866058357266,0.31671339416427335
2025,20,art_deterioration,0.125,NA,0.0013696799999999999,0.0012558509999999999,0.001483509,0.71441062560305,0.28558937439695
2025,20,art_deterioration,0.13,NA,0.0014437349999999998,0.00132012575,0.00156734425,0.7468048257828883,0.2531951742171117
2025,20,art_deterioration,0.135,NA,0.001519675,0.0013860242500000001,0.00165332575,0.7805150760732846,0.21948492392671537
2025,20,art_deterioration,0.14,NA,0.0015975,0.001453556,0.001741444,0.8155886891060855,0.1844113108939145
2025,25,art_improvement,0,2059,2.882835e-4,2.76904875e-4,2.99662125e-4,0.22,0.78
2025,25,art_improvement,0.005,2058,2.674965e-4,2.54838225e-4,2.80154775e-4,0.2092442287024698,0.7907557712975302
2025,25,art_improvement,0.01,2058,2.4811500000000003e-4,2.343818e-4,2.6184820000000003e-4,0.19896405650193696,0.8010359434980631
2025,25,art_improvement,0.015,2057,2.301385e-4,2.15521325e-4,2.44755675e-4,0.18914069729701147,0.8108593027029886
2025,25,art_improvement,0.02,2056,2.13458e-4,1.981288e-4,2.287872e-4,0.17975601751526027,0.8202439824847397
2025,25,art_improvement,0.025,2055,1.979985e-4,1.82113075e-4,2.13883925e-4,0.1707925165884163,0.8292074834115837
2025,25,art_improvement,0.03,2054,1.83688e-4,1.6738599999999997e-4,1.9999e-4,0.16223330791688417,0.8377666920831158
2025,25,art_improvement,0.035,2053,1.704545e-4,1.53860375e-4,1.87048625e-4,0.15406210031368517,0.8459378996863148
2025,25,art_improvement,0.04,2053,1.5819549999999998e-4,1.41418975e-4,1.74972025e-4,0.14626317991813018,0.8537368200818698
2025,25,art_improvement,0.045,2052,1.4690599999999998e-4,1.3004445e-4,1.6376755e-4,0.13882139256966078,0.8611786074303392
2025,25,art_improvement,0.05,2051,1.36486e-4,1.196235e-4,1.533485e-4,0.13172212663244331,0.8682778733675567
2025,25,art_improvement,0.055,2051,1.26871e-4,1.1007975e-4,1.4366225e-4,0.12495129626144652,0.8750487037385535
2025,25,art_improvement,0.06,2050,1.18027e-4,1.0136875e-4,1.3468525e-4,0.11849532510087786,0.8815046748991221
2025,25,art_improvement,0.065,2049,1.098641e-4,9.3391195e-5,1.2633700500000003e-4,0.11234113040599426,0.8876588695940058
2025,25,art_improvement,0.07,2049,1.0237915e-4,8.61333425e-5,1.186249575e-4,0.10647610757944442,0.8935238924205555
2025,25,art_improvement,0.075,2048,9.548655e-5,7.95033225e-5,1.114697775e-4,0.10088811511344216,0.8991118848865578
2025,25,art_improvement,0.08,2047,8.9135e-5,7.344194999999999e-5,1.0482805e-4,0.09556545992919911,0.9044345400708009
2025,25,art_improvement,0.085,2047,8.332055e-5,6.793819750000001e-5,9.87029025e-5,0.09049688310519478,0.9095031168948052
2025,25,art_improvement,0.09,2046,7.797035e-5,6.29143225e-5,9.30263775e-5,0.08567154598598367,0.9143284540140163
2025,25,art_improvement,0.095,2046,7.303795e-5,5.83201225e-5,8.77557775e-5,0.08107901666338142,0.9189209833366185
2025,25,art_improvement,0.1,2045,6.85244e-5,5.414976e-5,8.289904000000001e-5,0.07670925682200003,0.923290743178
2025,25,art_improvement,0.105,2045,6.43857e-5,5.0356195e-5,7.8415205e-5,0.07255260894123362,0.9274473910587664
2025,25,art_improvement,0.11,2044,6.05613e-5,4.6878545000000005e-5,7.4244055e-5,0.06859978384592562,0.9314002161540744
2025,25,art_improvement,0.115,2044,5.705465e-5,4.37149875e-5,7.03943125e-5,0.06484184859807526,0.9351581514019247
2025,25,art_improvement,0.12,2043,5.38493e-5,4.0845699999999994e-5,6.68529e-5,0.06127021472206848,0.9387297852779315
2025,25,art_improvement,0.125,2043,5.089085e-5,3.821770749999999e-5,6.35639925e-5,0.05787662675604224,0.9421233732439578
2025,25,art_improvement,0.13,2043,4.81665e-5,3.581612e-5,6.051688e-5,0.05465315112211585,0.9453468488778841
2025,25,art_improvement,0.135,2042,4.568195e-5,3.36420775e-5,5.77218225e-5,0.05159216530834383,0.9484078346916561
2025,25,art_improvement,0.14,2042,4.33723e-5,3.1636e-5,5.510860000000001e-5,0.04868634735536675,0.9513136526446333
2025,25,art_deterioration,0,2059,2.882835e-4,2.76904875e-4,2.99662125e-4,0.22,0.78
2025,25,art_deterioration,0.005,2060,3.10621e-4,3.0074670000000003e-4,3.204953e-4,0.2312508290489737,0.7687491709510264
2025,25,art_deterioration,0.01,2062,3.345825e-4,3.26455725e-4,3.42709275e-4,0.243016867590465,0.756983132409535
2025,25,art_deterioration,0.015,2063,3.60196e-4,3.5407419999999997e-4,3.663178e-4,0.2553189815055328,0.7446810184944672
2025,25,art_deterioration,0.02,2064,3.87649e-4,3.8381479999999996e-4,3.914832e-4,0.26817877239884663,0.7318212276011533
2025,25,art_deterioration,0.025,2065,4.169235e-4,4.15669975e-4,4.18177025e-4,0.28161859972319847,0.7183814002768015
2025,25,art_deterioration,0.03,2067,4.4811950000000003e-4,4.4648122499999995e-4,4.4975777500000006e-4,0.2956616034557069,0.7043383965442931
2025,25,art_deterioration,0.035,2068,4.813755e-4,4.7651197499999994e-4,4.86239025e-4,0.3103317273366466,0.6896682726633534
2025,25,art_deterioration,0.04,2070,5.16698e-4,5.0826675e-4,5.2512925e-4,0.3256537426820358,0.6743462573179642
2025,25,art_deterioration,0.045,2072,5.541715e-4,5.41814375e-4,5.665286250000001e-4,0.34165327278123714,0.6583467272187629
2025,25,art_deterioration,0.05,2074,5.938285e-4,5.771773749999999e-4,6.10479625e-4,0.35835681789103724,0.6416431821089628
2025,25,art_deterioration,0.055,2076,6.358275e-4,6.14493825e-4,6.57161175e-4,0.37579178083779036,0.6242082191622096
2025,25,art_deterioration,0.06,2079,6.801394999999999e-4,6.53731875e-4,7.065471249999999e-4,0.393986493239428,0.606013506760572
2025,25,art_deterioration,0.065,2082,7.2686e-4,6.949751500000001e-4,7.5874485e-4,0.412970242359259,0.5870297576407411
2025,25,art_deterioration,0.07,2085,7.759819999999999e-4,7.382157e-4,8.137482999999999e-4,0.4327732986037046,0.5672267013962954
2025,25,art_deterioration,0.075,2088,8.275305e-4,7.83475675e-4,8.71585325e-4,0.4534269436762364,0.5465730563237636
2025,25,art_deterioration,0.08,2092,8.815645e-4,8.30808375e-4,9.32320625e-4,0.4749634994000134,0.5250365005999866
2025,25,art_deterioration,0.085,2096,9.38128e-4,8.802559e-4,9.960001e-4,0.49741635722183525,0.5025836427781647
2025,25,art_deterioration,0.09,2100,9.971125e-4,9.31726375e-4,0.001062498625,0.5208200084102662,0.4791799915897338
2025,25,art_deterioration,0.095,NA,0.0010586245,9.85317275e-4,0.001131931725,0.545210074960902,0.454789925039098
2025,25,art_deterioration,0.1,NA,0.001122525,0.00104091525,0.00120413475,0.5706233412220005,0.42937665877799946
2025,25,art_deterioration,0.105,NA,0.001188885,0.0010985922499999999,0.00127917775,0.5970977862538093,0.40290221374619073
2025,25,art_deterioration,0.11,NA,0.001257575,0.00115823825,0.0013569117500000002,0.6246726169351839,0.37532738306481606
2025,25,art_deterioration,0.115,NA,0.001328545,0.00121982225,0.00143726775,0.6533883018311998,0.3466116981688002
2025,25,art_deterioration,0.12,NA,0.0014017349999999999,0.0012833032499999998,0.0015201667500000001,0.6832866058357266,0.31671339416427335
2025,25,art_deterioration,0.125,NA,0.001477095,0.00134865025,0.0016055397500000003,0.71441062560305,0.28558937439695
2025,25,art_deterioration,0.13,NA,0.00155452,0.0014157819999999998,0.0016932580000000002,0.7468048257828883,0.2531951742171117
2025,25,art_deterioration,0.135,NA,0.0016338099999999999,0.0014845365,0.0017830835,0.7805150760732846,0.21948492392671537
2025,25,art_deterioration,0.14,NA,0.001714965,0.00155492325,0.0018750067499999998,0.8155886891060855,0.1844113108939145
2025,30,art_improvement,0,2061,3.312465e-4,3.22247625e-4,3.40245375e-4,0.22,0.78
2025,30,art_improvement,0.005,2060,3.085875e-4,2.97912825e-4,3.19262175e-4,0.2092442287024698,0.7907557712975302
2025,30,art_improvement,0.01,2059,2.874045e-4,2.75276325e-4,2.9953267500000005e-4,0.19896405650193696,0.8010359434980631
2025,30,art_improvement,0.015,2058,2.6770449999999996e-4,2.54334675e-4,2.81074325e-4,0.18914069729701147,0.8108593027029886
2025,30,art_improvement,0.02,2057,2.493725e-4,2.34952925e-4,2.63792075e-4,0.17975601751526027,0.8202439824847397
2025,30,art_improvement,0.025,2056,2.32333e-4,2.1703895e-4,2.4762704999999996e-4,0.1707925165884163,0.8292074834115837
2025,30,art_improvement,0.03,2055,2.165115e-4,2.00502575e-4,2.32520425e-4,0.16223330791688417,0.8377666920831158
2025,30,art_improvement,0.035,2054,2.01834e-4,1.852546e-4,2.184134e-4,0.15406210031368517,0.8459378996863148
2025,30,art_improvement,0.04,2054,1.881925e-4,1.71170875e-4,2.05214125e-4,0.14626317991813018,0.8537368200818698
2025,30,art_improvement,0.045,2053,1.75588e-4,1.5824100000000002e-4,1.92935e-4,0.13882139256966078,0.8611786074303392
2025,30,art_improvement,0.05,2052,1.6391350000000002e-4,1.46343725e-4,1.81483275e-4,0.13172212663244331,0.8682778733675567
2025,30,art_improvement,0.055,2051,1.53103e-4,1.3540069999999998e-4,1.7080530000000002e-4,0.12495129626144652,0.8750487037385535
2025,30,art_improvement,0.06,2051,1.43123e-4,1.253675e-4,1.608785e-4,0.11849532510087786,0.8815046748991221
2025,30,art_improvement,0.065,2050,1.338785e-4,1.16137725e-4,1.5161927499999e-4,0.11234113040599426,0.8876588695940058
2025,30,art_improvement,0.07,2049,1.25369e-4,1.0770185e-4,1.4303615e-4,0.10647610757944442,0.8935238924205555
2025,30,art_improvement,0.075,2049,1.175042e-4,9.996073999999998e-5,1.3504766e-4,0.10088811511344216,0.8991118848865578
2025,30,art_improvement,0.08,2048,1.1022855e-4,9.28507225e-5,1.276063775e-4,0.09556545992919911,0.9044345400708009
2025,30,art_improvement,0.085,2048,1.0354345e-4,8.636502749999999e-5,1.207218725e-4,0.09049688310519478,0.9095031168948052
2025,30,art_improvement,0.09,2047,9.73682e-5,8.041753999999998e-5,1.1431886000000002e-4,0.08567154598598367,0.9143284540140163
2025,30,art_improvement,0.095,2047,9.165335e-5,7.495363249999999e-5,1.083530675e-4,0.08107901666338142,0.9189209833366185
2025,30,art_improvement,0.1,2046,8.640405000000001e-5,6.99709975e-5,1.0283710250000002e-4,0.07670925682200003,0.923290743178
2025,30,art_improvement,0.105,2046,8.157204999999999e-5,6.54180125e-5,9.77260875e-5,0.07255260894123362,0.9274473910587664
2025,30,art_improvement,0.11,2045,7.70903e-5,6.122539499999999e-5,9.2955205e-5,0.06859978384592562,0.9314002161540744
2025,30,art_improvement,0.115,2045,7.296565e-5,5.739453249999999e-5,8.853676749999999e-5,0.06484184859807526,0.9351581514019247
2025,30,art_improvement,0.12,2044,6.91814e-5,5.3904734999999995e-5,8.445806500000001e-5,0.06127021472206848,0.9387297852779315
2025,30,art_improvement,0.125,2044,6.5676e-5,5.069469e-5,8.065731e-5,0.05787662675604224,0.9421233732439578
2025,30,art_improvement,0.13,2043,6.243635e-5,4.77486375e-5,7.71240625e-5,0.05465315112211585,0.9453468488778841
2025,30,art_improvement,0.135,2043,5.947155e-5,4.5070737499999994e-5,7.38723625e-5,0.05159216530834383,0.9484078346916561
2025,30,art_improvement,0.14,2043,5.670595e-5,4.25896625e-5,7.082223750000001e-5,0.04868634735536675,0.9513136526446333
2025,30,art_deterioration,0,2061,3.312465e-4,3.22247625e-4,3.40245375e-4,0.22,0.78
2025,30,art_deterioration,0.005,2062,3.555375e-4,3.48459525e-4,3.6261547500000005e-4,0.2312508290489737,0.7687491709510264
2025,30,art_deterioration,0.01,2063,3.8153199999999996e-4,3.766376e-4,3.8642639999999996e-4,0.243016867590465,0.756983132409535
2025,30,art_deterioration,0.015,2064,4.092575e-4,4.0682122500000005e-4,4.1169377499999997e-4,0.2553189815055328,0.7446810184944672
2025,30,art_deterioration,0.02,2066,4.38911e-4,4.3858705e-4,4.3923495e-4,0.26817877239884663,0.7318212276011533
2025,30,art_deterioration,0.025,2067,4.704685e-4,4.67074625e-4,4.7386237500000004e-4,0.28161859972319847,0.7183814002768015
2025,30,art_deterioration,0.03,2069,5.040315e-4,4.972394750000001e-4,5.10823525e-4,0.2956616034557069,0.7043383965442931
2025,30,art_deterioration,0.035,2071,5.39745e-4,5.292057000000001e-4,5.502842999999999e-4,0.3103317273366466,0.6896682726633534
2025,30,art_deterioration,0.04,2073,5.776115e-4,5.62966775e-4,5.922562250000001e-4,0.3256537426820358,0.6743462573179642
2025,30,art_deterioration,0.045,2075,6.177155e-4,5.98593425e-4,6.368375750000001e-4,0.34165327278123714,0.6583467272187629
2025,30,art_deterioration,0.05,2077,6.600865e-4,6.36107075e-4,6.84065925e-4,0.35835681789103724,0.6416431821089628
2025,30,art_deterioration,0.055,2080,7.0489e-4,6.756509e-4,7.341291000000001e-4,0.37579178083779036,0.6242082191622096
2025,30,art_deterioration,0.06,2083,7.520895e-4,7.17190775e-4,7.86988225e-4,0.393986493239428,0.606013506760572
2025,30,art_deterioration,0.065,2086,8.017795e-4,7.60808375e-4,8.42750625e-4,0.412970242359259,0.5870297576407411
2025,30,art_deterioration,0.07,2089,8.539484999999999e-4,8.064936249999999e-4,9.014033750000001e-4,0.4327732986037046,0.5672267013962954
2025,30,art_deterioration,0.075,2093,9.08615e-4,8.542655e-4,9.629645e-4,0.4534269436762364,0.5465730563237636
2025,30,art_deterioration,0.08,2098,9.658360000000001e-4,9.041772e-4,0.0010274948,0.4749634994000134,0.5250365005999866
2025,30,art_deterioration,0.085,NA,0.001025658,9.562681000000001e-4,0.0010950479,0.49741635722183525,0.5025836427781647
2025,30,art_deterioration,0.09,NA,0.0010879499999999999,0.0010104395,0.0011654604999999998,0.5208200084102662,0.4791799915897338
2025,30,art_deterioration,0.095,NA,0.0011528150000000002,0.00106677825,0.00123885175,0.545210074960902,0.454789925039098
2025,30,art_deterioration,0.1,NA,0.0012201199999999999,0.0011251865,0.0013150535,0.5706233412220005,0.42937665877799946
2025,30,art_deterioration,0.105,NA,0.001289915,0.00118570475,0.00139412525,0.5970977862538093,0.40290221374619073
2025,30,art_deterioration,0.11,NA,0.001362065,0.00124823125,0.00147589875,0.6246726169351839,0.37532738306481606
2025,30,art_deterioration,0.115,NA,0.0014365049999999998,0.00131272475,0.0015602852499999999,0.6533883018311998,0.3466116981688002
2025,30,art_deterioration,0.12,NA,0.0015131699999999999,0.0013791345,0.0016472055,0.6832866058357266,0.31671339416427335
2025,30,art_deterioration,0.125,NA,0.001592005,0.0014474292500000002,0.00173658075,0.71441062560305,0.28558937439695
2025,30,art_deterioration,0.13,NA,0.00167289,0.0015175079999999999,0.0018282720000000001,0.7468048257828883,0.2531951742171117
2025,30,art_deterioration,0.135,NA,0.0017556199999999998,0.0015892179999999999,0.001922022,0.7805150760732846,0.21948492392671537
2025,30,art_deterioration,0.14,NA,0.00184017,0.0016625389999999998,0.002017801,0.8155886891060855,0.1844113108939145
2025,35,art_improvement,0,2062,3.790815e-4,3.73636575e-4,3.84526425e-4,0.22,0.78
2025,35,art_improvement,0.005,2061,3.54473e-4,3.469243e-4,3.620217e-4,0.2092442287024698,0.7907557712975302
2025,35,art_improvement,0.01,2060,3.31417e-4,3.2200535e-4,3.4082865e-4,0.19896405650193696,0.8010359434980631
2025,35,art_improvement,0.015,2059,3.0992499999999996e-4,2.9888125e-4,3.2096874999999e-4,0.18914069729701147,0.8108593027029886
2025,35,art_improvement,0.02,2058,2.8987749999999997e-4,2.77412075e-4,3.02342925e-4,0.17975601751526027,0.8202439824847397
2025,35,art_improvement,0.025,2057,2.71196e-4,2.5750364999999997e-4,2.8488835e-4,0.1707925165884163,0.8292074834115837
2025,35,art_improvement,0.03,2056,2.53803e-4,2.3906185e-4,2.6854414999999995e-4,0.16223330791688417,0.8377666920831158
2025,35,art_improvement,0.035,2055,2.3762400000000003e-4,2.219965e-4,2.532515e-4,0.15406210031368517,0.8459378996863148
2025,35,art_improvement,0.04,2055,2.22545e-4,2.0617745e-4,2.3891255e-4,0.14626317991813018,0.8537368200818698
2025,35,art_improvement,0.045,2054,2.0857e-4,1.9159825e-4,2.2554175e-4,0.13882139256966078,0.8611786074303392
2025,35,art_improvement,0.05,2053,1.955875e-4,1.78130775e-4,2.13044225e-4,0.13172212663244331,0.8682778733675567
2025,35,art_improvement,0.055,2052,1.835285e-4,1.65694625e-4,2.01362375e-4,0.12495129626144652,0.8750487037385535
2025,35,art_improvement,0.06,2052,1.7235999999999998e-4,1.542454e-4,1.904746e-4,0.11849532510087786,0.8815046748991221
2025,35,art_improvement,0.065,2051,1.619805e-4,1.4366972500000003e-4,1.80291275e-4,0.11234113040599426,0.8876588695940058
2025,35,art_improvement,0.07,2050,1.52395e-4,1.339631e-4,1.7082690000000002e-4,0.10647610757944442,0.8935238924205555
2025,35,art_improvement,0.075,2050,1.43506e-4,1.2501709999999998e-4,1.619949e-4,0.10088811511344216,0.8991118848865578
2025,35,art_improvement,0.08,2049,1.3525400000000002e-4,1.167651e-4,1.537429e-4,0.09556545992919911,0.9044345400708009
2025,35,art_improvement,0.085,2049,1.2764599999999998e-4,1.092046e-4,1.460874e-4,0.09049688310519478,0.9095031168948052
2025,35,art_improvement,0.09,2048,1.20594e-4,1.022419e-4,1.389461e-4,0.08567154598598367,0.9143284540140163
2025,35,art_improvement,0.095,2047,1.14045e-4,9.581735e-5,1.3227265000000002e-4,0.08107901666338142,0.9189209833366185
2025,35,art_improvement,0.1,2047,1.080083e-4,8.993293499999998e-5,1.26083665e-4,0.07670925682200003,0.923290743178
2025,35,art_improvement,0.105,2046,1.024328e-4,8.453271e-5,1.2033289e-4,0.07255260894123362,0.9274473910587664
2025,35,art_improvement,0.11,2046,9.72433e-5,7.9538435e-5,1.14948165e-4,0.06859978384592562,0.9314002161540744
2025,35,art_improvement,0.115,2045,9.24508e-5,7.495541e-5,1.0994619e-4,0.06484184859807526,0.9351581514019247
2025,35,art_improvement,0.12,2045,8.803875000000001e-5,7.07627625e-5,1.053147375e-4,0.06127021472206848,0.9387297852779315
2025,35,art_improvement,0.125,2045,8.393845e-5,6.68901775e-5,1.009867225e-4,0.05787662675604224,0.9421233732439578
2025,35,art_improvement,0.13,2044,8.013645e-5,6.332140249999999e-5,9.69514975e-5,0.05465315112211585,0.9453468488778841
2025,35,art_improvement,0.135,2044,7.66456e-5,6.006439499999999e-5,9.3226805e-5,0.05159216530834383,0.9484078346916561
2025,35,art_improvement,0.14,2043,7.337890000000001e-5,5.703472e-5,8.972308e-5,0.04868634735536675,0.9513136526446333
2025,35,art_deterioration,0,2062,3.7908150000000003e-4,3.73636575e-4,3.8452642500000003e-4,0.22,0.78
2025,35,art_deterioration,0.005,2063,4.05406e-4,4.0232800000000003e-4,4.08484e-4,0.2312508290489737,0.7687491709510264
2025,35,art_deterioration,0.01,2065,4.335205e-4,4.3308967499999996e-4,4.33951325e-4,0.243016867590465,0.756983132409535
2025,35,art_deterioration,0.015,2066,4.634485e-4,4.6094002499999997e-4,4.6595697499999996e-4,0.2553189815055328,0.7446810184944672
2025,35,art_deterioration,0.02,2068,4.953995e-4,4.89630625e-4,5.01168375e-4,0.26817877239884663,0.7318212276011533
2025,35,art_deterioration,0.025,2069,5.293415e-4,5.199873250000001e-4,5.38695675e-4,0.28161859972319847,0.7183814002768015
