indicator,pitc_reduction_year,test_reduction,scenario,mean,upper_CI,lower_CI,future_variability,future_value
AIDS_Mortality,2025,0,absolute_dif,-0.007587915759527164,-0.006961195090370279,-0.00821463642868405,art_improvement,0.075
AIDS_Mortality,2025,0,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.075
AIDS_Mortality,2025,0,intervention,0.2561695502197846,0.25776930526999614,0.25456979516957307,art_improvement,0.075
AIDS_Mortality,2025,0,percent_change,-2.874857967506568,-2.6615132371670067,-3.0882026978461297,art_improvement,0.075
AIDS_Mortality,2025,5,absolute_dif,-0.00571820372477666,-0.005216454498349784,-0.006219952951203537,art_improvement,0.075
AIDS_Mortality,2025,5,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.075
AIDS_Mortality,2025,5,intervention,0.2580392622545351,0.2597639887474767,0.2563145357615936,art_improvement,0.075
AIDS_Mortality,2025,5,percent_change,-2.1663697085276556,-1.9944255593105382,-2.3383138577447733,art_improvement,0.075
AIDS_Mortality,2025,10,absolute_dif,-0.003711578493647588,-0.003349491605112674,-0.004073665382182502,art_improvement,0.075
AIDS_Mortality,2025,10,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.075
AIDS_Mortality,2025,10,intervention,0.2600458874856642,0.2619102763164977,0.2581814986548307,art_improvement,0.075
AIDS_Mortality,2025,10,percent_change,-1.4060207042468371,-1.280609210123857,-1.5314321983698171,art_improvement,0.075
AIDS_Mortality,2025,15,absolute_dif,-0.0015556289346753127,-0.0013505068138757264,-0.001760751055474899,art_improvement,0.075
AIDS_Mortality,2025,15,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.075
AIDS_Mortality,2025,15,intervention,0.2622018370446365,0.26422319064320526,0.2601804834460677,art_improvement,0.075
AIDS_Mortality,2025,15,percent_change,-0.5891143357621843,-0.5163180520848217,-0.6619106194395469,art_improvement,0.075
AIDS_Mortality,2025,20,absolute_dif,7.469647213871333e-4,0.00077593528806655385,7.179941547077128e-4,art_improvement,0.075
AIDS_Mortality,2025,20,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.075
AIDS_Mortality,2025,20,intervention,0.26450443070069896,0.2667019358533879,0.26230692554800994,art_improvement,0.075
AIDS_Mortality,2025,20,percent_change,0.2833264614175067,0.29670191656090505,0.2699510062741084,art_improvement,0.075
AIDS_Mortality,2025,25,absolute_dif,0.0032419457659093043,0.003414122361025204,0.0030697691707934046,art_improvement,0.075
AIDS_Mortality,2025,25,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.075
AIDS_Mortality,2025,25,intervention,0.2669994117452211,0.26939806405970546,0.26460075943073674,art_improvement,0.075
AIDS_Mortality,2025,25,percent_change,1.228625393017004,1.2835324829530819,1.1737183030809257,art_improvement,0.075
AIDS_Mortality,2025,30,absolute_dif,0.005929672396957436,0.0063309027377745864,0.005528442056140286,art_improvement,0.075
AIDS_Mortality,2025,30,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.075
AIDS_Mortality,2025,30,intervention,0.26968713837626923,0.2723148444364548,0.26705943231608364,art_improvement,0.075
AIDS_Mortality,2025,30,percent_change,2.2469079519372253,2.3800619005948374,2.1137540032796136,art_improvement,0.075
AIDS_Mortality,2025,35,absolute_dif,0.008825752726460412,0.009488650852154614,0.00816285460076621,art_improvement,0.075
AIDS_Mortality,2025,35,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.075
AIDS_Mortality,2025,35,intervention,0.2725832187057722,0.27547259255083484,0.2696938448607096,art_improvement,0.075
AIDS_Mortality,2025,35,percent_change,3.3440755106656987,3.567175582630312,3.1209754387010853,art_improvement,0.075
AIDS_Mortality,2025,40,absolute_dif,0.011948486463761288,0.012911087654570018,0.010985885272952557,art_improvement,0.075
AIDS_Mortality,2025,40,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.075
AIDS_Mortality,2025,40,intervention,0.27570595244307305,0.2788950293532502,0.27251687553289594,art_improvement,0.075
AIDS_Mortality,2025,40,percent_change,4.527047472834095,4.853789912075378,4.200305033592812,art_improvement,0.075
