indicator,pitc_reduction_year,test_reduction,scenario,mean,upper_CI,lower_CI,future_variability,future_value
AIDS_Mortality,2025,0,absolute_dif,-0.009530478581021018,-0.008723671064938694,-0.010337286097103342,art_improvement,0.1
AIDS_Mortality,2025,0,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,0,intervention,0.25422698739829075,0.25564665560157684,0.25280731919500465,art_improvement,0.1
AIDS_Mortality,2025,0,percent_change,-3.610773312162042,-3.3353632788162635,-3.886183345507821,art_improvement,0.1
AIDS_Mortality,2025,5,absolute_dif,-0.007820676288386563,-0.007123732285880616,-0.008517620290892512,art_improvement,0.1
AIDS_Mortality,2025,5,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,5,intervention,0.25593678969092526,0.2574663214077877,0.2544072579740628,art_improvement,0.1
AIDS_Mortality,2025,5,percent_change,-2.962863830607358,-2.723637783914516,-3.2020898773002,art_improvement,0.1
AIDS_Mortality,2025,10,absolute_dif,-0.0059830022765665625,-0.005408926911038258,-0.0065570776420948666,art_improvement,0.1
AIDS_Mortality,2025,10,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,10,intervention,0.25777446370274526,0.2594268640565853,0.25612206334890514,art_improvement,0.1
AIDS_Mortality,2025,10,percent_change,-2.2665158470870974,-2.067995612380891,-2.4650360817933032,art_improvement,0.1
AIDS_Mortality,2025,15,absolute_dif,-0.004005347638081663,-0.0035692009998885567,-0.00444149427627477,art_improvement,0.1
AIDS_Mortality,2025,15,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,15,intervention,0.25975211834123013,0.26154244742240546,0.2579617892600548,art_improvement,0.1
AIDS_Mortality,2025,15,percent_change,-1.5171453619492428,-1.364593181639267,-1.6696975422592184,art_improvement,0.1
AIDS_Mortality,2025,20,absolute_dif,-0.0018891773169781578,-0.001607978798989311,-0.002170375834967005,art_improvement,0.1
AIDS_Mortality,2025,20,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,20,intervention,0.26186828866233364,0.2638135658637132,0.2599230114609541,art_improvement,0.1
AIDS_Mortality,2025,20,percent_change,-0.715314780945316,-0.6147404874029095,-0.8158890744877223,art_improvement,0.1
AIDS_Mortality,2025,25,absolute_dif,4.087542717678416e-4,5.124026227783934e-4,3.051059207572898e-4,art_improvement,0.1
AIDS_Mortality,2025,25,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,25,intervention,0.2641662202510796,0.2662890476194375,0.26204339288272177,art_improvement,0.1
AIDS_Mortality,2025,25,percent_change,0.15535335810929377,0.19596159469907046,0.11474512151951706,art_improvement,0.1
AIDS_Mortality,2025,30,absolute_dif,0.0028901469805493185,0.0029896311048861132,0.002790662856212524,art_improvement,0.1
AIDS_Mortality,2025,30,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,30,intervention,0.2666476129598611,0.2689735728035663,0.2643216531161559,art_improvement,0.1
AIDS_Mortality,2025,30,percent_change,1.095493012268621,1.1239635763652394,1.0670224481720028,art_improvement,0.1
AIDS_Mortality,2025,35,absolute_dif,0.005570682499099977,0.005903484369000728,0.005237880629199226,art_improvement,0.1
AIDS_Mortality,2025,35,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,35,intervention,0.2693281484784118,0.27188742606768096,0.2667688708891426,art_improvement,0.1
AIDS_Mortality,2025,35,percent_change,2.111033822813407,2.2193910264083843,2.00267661921843,art_improvement,0.1
AIDS_Mortality,2025,40,absolute_dif,0.008469224558555005,0.0090709340507167,0.007867515066393311,art_improvement,0.1
AIDS_Mortality,2025,40,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,40,intervention,0.2722266905378668,0.2750548757493969,0.2693985053263367,art_improvement,0.1
AIDS_Mortality,2025,40,percent_change,3.209109110326173,3.4101496590907083,3.0080685615616374,art_improvement,0.1
AIDS_Mortality,2025,45,absolute_dif,0.011602905755871057,0.012515297043855903,0.01069051446788621,art_improvement,0.1
AIDS_Mortality,2025,45,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,45,intervention,0.27536037173518285,0.2784992387425361,0.2722215047278296,art_improvement,0.1
AIDS_Mortality,2025,45,percent_change,4.3961930428087665,4.705003682267227,4.087382403350304,art_improvement,0.1
AIDS_Mortality,2025,50,absolute_dif,0.01496569979262502,0.016234704182038588,0.01369669540321145,art_improvement,0.1
AIDS_Mortality,2025,50,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,50,intervention,0.2787231657719368,0.28221864588071877,0.27522768566315486,art_improvement,0.1
AIDS_Mortality,2025,50,percent_change,5.6699859089266305,6.103248916522155,5.236722901331107,art_improvement,0.1
AIDS_Mortality,2025,55,absolute_dif,0.018620855681433485,0.02030517622825093,0.01693653513461604,art_improvement,0.1
AIDS_Mortality,2025,55,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,55,intervention,0.2823783216607453,0.2862891179269311,0.27846752539455943,art_improvement,0.1
AIDS_Mortality,2025,55,percent_change,7.054424297106538,7.633462125298644,6.475386468914431,art_improvement,0.1
AIDS_Mortality,2025,60,absolute_dif,0.02256190413175091,0.02472639989933472,0.020397408364167098,art_improvement,0.1
AIDS_Mortality,2025,60,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,60,intervention,0.2863193701110627,0.29071034159801495,0.28192839862411045,art_improvement,0.1
AIDS_Mortality,2025,60,percent_change,8.547033439468928,9.295523396330504,7.798543482607351,art_improvement,0.1
AIDS_Mortality,2025,65,absolute_dif,0.026801539251239126,0.029520066243987567,0.024083012258490685,art_improvement,0.1
AIDS_Mortality,2025,65,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,65,intervention,0.2905590052305509,0.2955040079426678,0.28561400251843405,art_improvement,0.1
AIDS_Mortality,2025,65,percent_change,10.152594604291757,11.097584703337322,9.20760450524619,art_improvement,0.1
AIDS_Mortality,2025,70,absolute_dif,0.031347925656335485,0.03470346093752287,0.0279923903751481,art_improvement,0.1
AIDS_Mortality,2025,70,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,70,intervention,0.2951053916356473,0.3006874026362031,0.2895233806350915,art_improvement,0.1
AIDS_Mortality,2025,70,percent_change,11.874171190041185,13.046141708975172,10.702200671107196,art_improvement,0.1
AIDS_Mortality,2025,75,absolute_dif,0.03620216158561809,0.04028568254457517,0.03211864062666102,art_improvement,0.1
AIDS_Mortality,2025,75,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,75,intervention,0.2999596275649299,0.3062696242432554,0.2936496308866044,art_improvement,0.1
AIDS_Mortality,2025,75,percent_change,13.71215123871633,15.144612392752567,12.279690084680094,art_improvement,0.1
AIDS_Mortality,2025,80,absolute_dif,0.041356475018647754,0.0462651727214601,0.03644777731583541,art_improvement,0.1
AIDS_Mortality,2025,80,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,80,intervention,0.3051139409979595,0.31224911442014036,0.2979787675757788,art_improvement,0.1
AIDS_Mortality,2025,80,percent_change,15.663565826870602,17.392408722732913,13.934722931008292,art_improvement,0.1
AIDS_Mortality,2025,85,absolute_dif,0.04675427572481225,0.05258154421950228,0.04092700723012222,art_improvement,0.1
AIDS_Mortality,2025,85,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,85,intervention,0.31051174170412404,0.3185654859181825,0.3024579974900656,art_improvement,0.1
AIDS_Mortality,2025,85,percent_change,17.706971322079568,19.766828493286447,15.647114150872689,art_improvement,0.1
AIDS_Mortality,2025,90,absolute_dif,0.052438788032055456,0.059287974441747784,0.04558960162236313,art_improvement,0.1
AIDS_Mortality,2025,90,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,90,intervention,0.31619625401136725,0.325271916140428,0.30712059188230645,art_improvement,0.1
AIDS_Mortality,2025,90,percent_change,19.858721627023012,22.287861128610523,17.429582125435502,art_improvement,0.1
AIDS_Mortality,2025,95,absolute_dif,0.05833047804999056,0.06628953654908902,0.0503714195508921,art_improvement,0.1
AIDS_Mortality,2025,95,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,95,intervention,0.32208794402930235,0.33227347824776926,0.31190240981083545,art_improvement,0.1
AIDS_Mortality,2025,95,percent_change,22.088714775271107,24.919822740378798,19.257606810163416,art_improvement,0.1
AIDS_Mortality,2025,100,absolute_dif,0.06437485503288223,0.07351290425248574,0.055236805813278715,art_improvement,0.1
AIDS_Mortality,2025,100,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.1
AIDS_Mortality,2025,100,intervention,0.32813232101219403,0.33949684595116597,0.3167677960732221,art_improvement,0.1
AIDS_Mortality,2025,100,percent_change,24.376356521527132,27.63515169097239,21.117561352081875,art_improvement,0.1
ARTcoverageDiagF,2025,0,absolute_dif,4.811855000000001,4.8162449500000015,4.807465050000001,art_improvement,0.1
ARTcoverageDiagF,2025,0,baseline,42.337169,42.3402641,42.3340739,art_improvement,0.1
ARTcoverageDiagF,2025,0,intervention,47.149024,47.150318850000005,47.147729149999996,art_improvement,0.1
