indicator,pitc_reduction_year,test_reduction,scenario,mean,upper_CI,lower_CI,future_variability,future_value
AIDS_Mortality,2025,0,absolute_dif,7.449964131940045e-5,1.884146244469526e-4,-7.072287083099808e-5,condom_reduction,28
AIDS_Mortality,2025,0,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,28
AIDS_Mortality,2025,0,intervention,0.05859988644209808,0.06115942258409869,0.05581854226231269,condom_reduction,28
AIDS_Mortality,2025,0,percent_change,0.12349193539568173,0.3147673914857702,-0.1265465870665938,condom_reduction,28
AIDS_Mortality,2025,25,absolute_dif,0.0020597494885868767,0.00252733648691263,0.0016442430339976629,condom_reduction,28
AIDS_Mortality,2025,25,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,28
AIDS_Mortality,2025,25,intervention,0.06058513628936556,0.06295362038744647,0.05765690483995907,condom_reduction,28
AIDS_Mortality,2025,25,percent_change,3.5175019023654897,4.284527736738751,2.9192275170976507,condom_reduction,28
AIDS_Mortality,2025,50,absolute_dif,0.004334825723809926,0.005295514081972898,0.003624792886691837,condom_reduction,28
AIDS_Mortality,2025,50,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,28
AIDS_Mortality,2025,50,intervention,0.06286021252458861,0.06496010625831221,0.05975951011900639,condom_reduction,28
AIDS_Mortality,2025,50,percent_change,7.409076682124853,9.0094239940534,6.102916458855766,condom_reduction,28
AIDS_Mortality,2025,75,absolute_dif,0.006852799540817347,0.008340914907286725,0.0057757283348875,condom_reduction,28
AIDS_Mortality,2025,75,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,28
AIDS_Mortality,2025,75,intervention,0.06537818634159602,0.06759825984810654,0.062156705940608764,condom_reduction,28
AIDS_Mortality,2025,75,percent_change,11.716965118098505,14.20201281483847,9.567027106345014,condom_reduction,28
AIDS_Mortality,2025,100,absolute_dif,0.00946767529558764,0.011441374499805434,0.00802404921346263,condom_reduction,28
AIDS_Mortality,2025,100,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,28
AIDS_Mortality,2025,100,intervention,0.06799306209636632,0.0706238921264312,0.06464489041351887,condom_reduction,28
AIDS_Mortality,2025,100,percent_change,16.18912002563611,19.52605465272554,13.292830454527179,condom_reduction,28
ANCtestPos,2025,0,absolute_dif,0.07334396,0.08362225750000002,0.06599261249999998,condom_reduction,28
ANCtestPos,2025,0,baseline,0.27938738,0.3066981975,0.2649863875,condom_reduction,28
ANCtestPos,2025,0,intervention,0.35273134,0.3902777275,0.332518895,condom_reduction,28
ANCtestPos,2025,0,percent_change,26.244081024302275,28.69866451325066,24.501095200550385,condom_reduction,28
ANCtestPos,2025,25,absolute_dif,0.10014499,0.10988124750000001,0.091923605,condom_reduction,28
ANCtestPos,2025,25,baseline,0.27938738,0.3066981975,0.2649863875,condom_reduction,28
ANCtestPos,2025,25,intervention,0.37953237,0.416579445,0.3592939975,condom_reduction,28
ANCtestPos,2025,25,percent_change,35.86074846486599,38.71515180418534,34.07979144405955,condom_reduction,28
ANCtestPos,2025,50,absolute_dif,0.13243609,0.14104543000000003,0.12193454749999996,condom_reduction,28
ANCtestPos,2025,50,baseline,0.27938738,0.3066981975,0.2649863875,condom_reduction,28
ANCtestPos,2025,50,intervention,0.41182346999999997,0.44750536750000003,0.391302265,condom_reduction,28
ANCtestPos,2025,50,percent_change,47.45404717404941,51.75183396959243,44.673113366954254,condom_reduction,28
ANCtestPos,2025,75,absolute_dif,0.17072777,0.18255447500000002,0.15671627749999997,condom_reduction,28
ANCtestPos,2025,75,baseline,0.27938738,0.3066981975,0.2649863875,condom_reduction,28
ANCtestPos,2025,75,intervention,0.45011515,0.48342847,0.4264294375,condom_reduction,28
ANCtestPos,2025,75,percent_change,61.20874801879635,68.4988646457034,56.81204134024594,condom_reduction,28
ANCtestPos,2025,100,absolute_dif,0.21349542,0.23062508000000004,0.19442299749999997,condom_reduction,28
ANCtestPos,2025,100,baseline,0.27938738,0.3066981975,0.2649863875,condom_reduction,28
ANCtestPos,2025,100,intervention,0.4928828,0.5236076375,0.46413615750000004,condom_reduction,28
ANCtestPos,2025,100,percent_change,76.57167244412793,86.97518802159297,70.13864498064031,condom_reduction,28
ARTcoverageDiagF,2025,0,absolute_dif,-0.054812199999999756,-0.05071047499999985,-0.05908514999999963,condom_reduction,28
ARTcoverageDiagF,2025,0,baseline,9.0163079,9.03290425,8.997406475000002,condom_reduction,28
ARTcoverageDiagF,2025,0,intervention,8.9614957,8.979921475,8.940839125,condom_reduction,28
