indicator,pitc_reduction_year,test_reduction,scenario,mean,upper_CI,lower_CI,future_variability,future_value
AIDS_Mortality,2025,0,absolute_dif,-0.006265871202204482,-0.005757491305438754,-0.006774251098970209,art_improvement,0.06
AIDS_Mortality,2025,0,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,0,intervention,0.2574915947771073,0.25920969059971,0.25577349895450463,art_improvement,0.06
AIDS_Mortality,2025,0,percent_change,-2.374003147885775,-2.201297783353368,-2.546708512418182,art_improvement,0.06
AIDS_Mortality,2025,5,absolute_dif,-0.004289624284775723,-0.0039162516958409265,-0.00466299687371052,art_improvement,0.06
AIDS_Mortality,2025,5,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,5,intervention,0.25946784169453607,0.2613209448249697,0.25761473856410244,art_improvement,0.06
AIDS_Mortality,2025,5,percent_change,-1.6251560621765337,-1.4973155543991958,-1.7529965699538717,art_improvement,0.06
AIDS_Mortality,2025,10,absolute_dif,-0.0021704985531168786,-0.0019481428536333543,-0.0023928542526004026,art_improvement,0.06
AIDS_Mortality,2025,10,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,10,intervention,0.2615869674261949,0.26359108744607984,0.25958284740631,art_improvement,0.06
AIDS_Mortality,2025,10,percent_change,-0.8221909476395881,-0.744828277767908,-0.8995536175112682,art_improvement,0.06
AIDS_Mortality,2025,15,absolute_dif,1.040364093234658e-4,1.566805426179388e-4,5.139227602899281e-5,art_improvement,0.06
AIDS_Mortality,2025,15,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,15,intervention,0.26386150238863526,0.2660353339747092,0.26168767080256133,art_improvement,0.06
AIDS_Mortality,2025,15,percent_change,0.03963378261160812,0.059927642215637726,0.019339923007578502,art_improvement,0.06
AIDS_Mortality,2025,20,absolute_dif,0.0025303377233524826,0.0026678313610125626,0.0023928440856924027,art_improvement,0.06
AIDS_Mortality,2025,20,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,20,intervention,0.26628780370266425,0.2686517730596928,0.26392383434563577,art_improvement,0.06
AIDS_Mortality,2025,20,percent_change,0.958930731391112,1.002964850891337,0.9148966118908872,art_improvement,0.06
AIDS_Mortality,2025,25,absolute_dif,0.005155942872574398,0.005510234216291381,0.004801651528857416,art_improvement,0.06
AIDS_Mortality,2025,25,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,25,intervention,0.2689134088518862,0.27149417591497155,0.26633264178880084,art_improvement,0.06
AIDS_Mortality,2025,25,percent_change,1.9537023944149432,2.07153512878804,1.8358696600418463,art_improvement,0.06
AIDS_Mortality,2025,30,absolute_dif,0.007980236068134194,0.00858069121365882,0.007379780922609569,art_improvement,0.06
AIDS_Mortality,2025,30,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,30,intervention,0.27173770204744596,0.27456463291233907,0.2689107711825529,art_improvement,0.06
AIDS_Mortality,2025,30,percent_change,3.0237056881090565,3.2258357285134984,2.821575647704614,art_improvement,0.06
AIDS_Mortality,2025,35,absolute_dif,0.011018666306464864,0.011899325123052392,0.010138007489877336,art_improvement,0.06
AIDS_Mortality,2025,35,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,35,intervention,0.2747761322857767,0.2778832668217326,0.27166899774982073,art_improvement,0.06
AIDS_Mortality,2025,35,percent_change,4.174781773206253,4.473430500037842,3.8761330463746653,art_improvement,0.06
AIDS_Mortality,2025,40,absolute_dif,0.014289316098039934,0.01548958499160162,0.013089047204478248,art_improvement,0.06
AIDS_Mortality,2025,40,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,40,intervention,0.27804678207735173,0.28147352669028186,0.2746200374644216,art_improvement,0.06
AIDS_Mortality,2025,40,percent_change,5.413767892891846,5.823133619057934,5.0044021667257566,art_improvement,0.06
AIDS_Mortality,2025,45,absolute_dif,0.017808499601161015,0.019373873862539658,0.016243125339782373,art_improvement,0.06
AIDS_Mortality,2025,45,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,45,intervention,0.2815659655804728,0.28535781556121986,0.27777411559972576,art_improvement,0.06
AIDS_Mortality,2025,45,percent_change,6.7468282293298785,7.283365750180992,6.210290708478764,art_improvement,0.06
AIDS_Mortality,2025,50,absolute_dif,0.021566092499315737,0.023545886844274812,0.01958629815435666,art_improvement,0.06
AIDS_Mortality,2025,50,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,50,intervention,0.28532355847862756,0.28952982854295506,0.2811172884143,art_improvement,0.06
AIDS_Mortality,2025,50,percent_change,8.170110439215874,8.851755151379347,7.4884657270524,art_improvement,0.06
AIDS_Mortality,2025,55,absolute_dif,0.025629306464195006,0.028085933262684687,0.023172679665705326,art_improvement,0.06
AIDS_Mortality,2025,55,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,55,intervention,0.2893867724435068,0.2940698749613649,0.2847036699256487,art_improvement,0.06
AIDS_Mortality,2025,55,percent_change,9.709052461253439,10.55849082484269,8.85961409766419,art_improvement,0.06
AIDS_Mortality,2025,60,absolute_dif,0.029987021095119304,0.03298844541519219,0.026985596775046413,art_improvement,0.06
AIDS_Mortality,2025,60,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,60,intervention,0.2937444870744311,0.29897238711387236,0.28851658703498984,art_improvement,0.06
AIDS_Mortality,2025,60,percent_change,11.359418123774583,12.401477586804567,10.317358660744599,art_improvement,0.06
AIDS_Mortality,2025,65,absolute_dif,0.034648843604850765,0.038271751798979584,0.03102593541072195,art_improvement,0.06
AIDS_Mortality,2025,65,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,65,intervention,0.2984063095841626,0.3042556934976598,0.2925569256706653,art_improvement,0.06
AIDS_Mortality,2025,65,percent_change,13.12481922668838,14.387603303138693,11.86203515023807,art_improvement,0.06
AIDS_Mortality,2025,70,absolute_dif,0.039619704264690386,0.04394896435053012,0.035290444178850654,art_improvement,0.06
AIDS_Mortality,2025,70,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,70,intervention,0.3033771702440022,0.30993290604921037,0.296821434438794,art_improvement,0.06
AIDS_Mortality,2025,70,percent_change,15.007096145876826,16.521794779766065,13.492397511987587,art_improvement,0.06
AIDS_Mortality,2025,75,absolute_dif,0.04489663261439611,0.05002466929044662,0.0397685959383456,art_improvement,0.06
AIDS_Mortality,2025,75,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,75,intervention,0.3086540985937079,0.31600861098912686,0.30129958619828895,art_improvement,0.06
AIDS_Mortality,2025,75,percent_change,17.00509578394833,18.805773664186262,15.204417903710398,art_improvement,0.06
AIDS_Mortality,2025,80,absolute_dif,0.050467392309760134,0.05649153840195597,0.0444432462175643,art_improvement,0.06
AIDS_Mortality,2025,80,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,80,intervention,0.31422485828907193,0.3224754801006362,0.30597423647750766,art_improvement,0.06
AIDS_Mortality,2025,80,percent_change,19.114161127198884,21.23678310301698,16.991539151380792,art_improvement,0.06
AIDS_Mortality,2025,85,absolute_dif,0.05626689433884838,0.0632788321811969,0.04925495649649985,art_improvement,0.06
AIDS_Mortality,2025,85,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,85,intervention,0.3200243603181602,0.3292627738798771,0.3107859467564432,art_improvement,0.06
AIDS_Mortality,2025,85,percent_change,21.30963266650726,23.788229441339375,18.831035891675143,art_improvement,0.06
AIDS_Mortality,2025,90,absolute_dif,0.062339017075950964,0.07043999948435055,0.05423803466755138,art_improvement,0.06
AIDS_Mortality,2025,90,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,90,intervention,0.32609648305526273,0.33642394118303076,0.31576902492749476,art_improvement,0.06
AIDS_Mortality,2025,90,percent_change,23.60811365362436,26.480204292641538,20.736023014607184,art_improvement,0.06
AIDS_Mortality,2025,95,absolute_dif,0.06859571412791948,0.07786885949380914,0.05932256876202982,art_improvement,0.06
AIDS_Mortality,2025,95,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,95,intervention,0.33235318010723125,0.3438528011924894,0.32085355902197316,art_improvement,0.06
AIDS_Mortality,2025,95,percent_change,25.97628419198487,29.272793609558274,22.679774774411467,art_improvement,0.06
AIDS_Mortality,2025,100,absolute_dif,0.07497758103803698,0.08548591324960002,0.06446924882647394,art_improvement,0.06
AIDS_Mortality,2025,100,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_improvement,0.06
AIDS_Mortality,2025,100,intervention,0.3387350470173488,0.3514698549482802,0.32600023908641734,art_improvement,0.06
AIDS_Mortality,2025,100,percent_change,28.391691388399295,32.136115478846456,24.647267297952133,art_improvement,0.06
ARTcoverageDiagF,2025,0,absolute_dif,3.312487500000003,3.3152572250000034,3.309717775000003,art_improvement,0.06
ARTcoverageDiagF,2025,0,baseline,42.337169,42.3402641,42.3340739,art_improvement,0.06
ARTcoverageDiagF,2025,0,intervention,45.649656500000006,45.649981875,45.649331125,art_improvement,0.06
ARTcoverageDiagF,2025,0,percent_change,7.824065288764343,7.831179339410368,7.816951238118318,art_improvement,0.06
ARTcoverageDiagF,2025,5,absolute_dif,3.300599000000002,3.30290845,3.298289550000004,art_improvement,0.06
ARTcoverageDiagF,2025,5,baseline,42.337169,42.3402641,42.3340739,art_improvement,0.06
ARTcoverageDiagF,2025,5,intervention,45.637768,45.638553650000006,45.63698235,art_improvement,0.06
ARTcoverageDiagF,2025,5,percent_change,7.79598467393993,7.802009506449731,7.7899598414301305,art_improvement,0.06
ARTcoverageDiagF,2025,10,absolute_dif,3.288363499999999,3.2901243249999985,3.2866026749999997,art_improvement,0.06
ARTcoverageDiagF,2025,10,baseline,42.337169,42.3402641,42.3340739,art_improvement,0.06
ARTcoverageDiagF,2025,10,intervention,45.6255325,45.626866774999996,45.624198225,art_improvement,0.06
ARTcoverageDiagF,2025,10,percent_change,7.767084431429154,7.771811304003549,7.762357558854759,art_improvement,0.06
ARTcoverageDiagF,2025,15,absolute_dif,3.2758090000000024,3.2769157500000023,3.2747022500000025,art_improvement,0.06
