year,scenario,indicator,pitc_reduction_year,test_reduction,mean,upper_CI,lower_CI,future_variability,future_value
1985,baseline,AIDS_Mortality,2025,100,7.935669015725146e-4,8.467975622741489e-4,7.395136756587113e-4,condom_reduction,1
1985,baseline,AIDSdeathsAdultF,2025,100,1.1351774,1.381882,0.73243635,condom_reduction,1
1985,baseline,AIDSdeathsAdultM,2025,100,1.1178324,1.36383025,0.73179695,condom_reduction,1
1985,baseline,ARTcoverageAdult,2025,100,0,0,0,condom_reduction,1
1985,baseline,ARTcoverageDiagF,2025,100,NA,NA,NA,condom_reduction,1
1985,baseline,ARTcoverageDiagM,2025,100,NA,NA,NA,condom_reduction,1
1985,baseline,CondomUsage,2025,100,3.143353162270689,3.4182543089504556,2.9795052475994734,condom_reduction,1
1985,baseline,FemalesOver15,2025,100,9986110,9986110,9986110,condom_reduction,1
1985,baseline,FSWCondomUsage,2025,100,15.071814401550732,16.284526201658913,14.309764771244868,condom_reduction,1
1985,baseline,HIVinc15to49,2025,100,1.3366182e-4,1.6696905e-4,9.240728e-5,condom_reduction,1
1985,baseline,HIVtestsPos,2025,100,0,0,0,condom_reduction,1
1985,baseline,MalesOver15,2025,100,9540720,9540720,9540720,condom_reduction,1
1985,baseline,NewAdultHIV,2025,100,2170.57,2713.3372499999996,1501.6765,condom_reduction,1
1985,baseline,NewDiagnosesPregnancy,2025,100,0,0,0,condom_reduction,1
1985,baseline,Number1stHIVtestsPos,2025,100,9.675871,12.265445,6.3205877500000005,condom_reduction,1
1985,baseline,Prev15to49,2025,100,1.817201e-4,2.3157095e-4,1.1821202500000001e-4,condom_reduction,1
1985,baseline,RediagnosesPregnancy,2025,100,0,0,0,condom_reduction,1
1985,baseline,SWsexActs,2025,100,40858100,40858100,40858100,condom_reduction,1
1985,baseline,SWsexActsProt,2025,100,6158057,6653548,5846698,condom_reduction,1
1985,baseline,TestsPerAdult,2025,100,5.350002534973675e-7,6.774196067666898e-7,3.5071570756748534e-7,condom_reduction,1
1985,baseline,TotalAIDSdeathsadult,2025,100,2.2530098,2.74571225,1.4642332999999998,condom_reduction,1
1985,baseline,TotalHIVtests,2025,100,10.446859,13.2278575,6.848366,condom_reduction,1
1985,baseline,TotANCtests,2025,100,0,0,0,condom_reduction,1
1985,baseline,TotHIV15,2025,100,2844.62,3624.9705000000004,1850.4765000000002,condom_reduction,1
1985,baseline,TotProtSexActs,2025,100,9033134,9781027.5,8536817,condom_reduction,1
1985,baseline,TotSexActs,2025,100,287397100,292137875,284949900,condom_reduction,1
1985,baseline,VLsuppressed15,2025,100,NA,NA,NA,condom_reduction,1
1985,baseline,VLunsuppressed15,2025,100,NA,NA,NA,condom_reduction,1
1985,intervention,AIDS_Mortality,2025,100,7.935669015725146e-4,8.467975622741489e-4,7.395136756587113e-4,condom_reduction,1
1985,intervention,AIDSdeathsAdultF,2025,100,1.1351774,1.381882,0.73243635,condom_reduction,1
1985,intervention,AIDSdeathsAdultM,2025,100,1.1178324,1.36383025,0.73179695,condom_reduction,1
1985,intervention,ARTcoverageAdult,2025,100,0,0,0,condom_reduction,1
1985,intervention,ARTcoverageDiagF,2025,100,NA,NA,NA,condom_reduction,1
1985,intervention,ARTcoverageDiagM,2025,100,NA,NA,NA,condom_reduction,1
1985,intervention,CondomUsage,2025,100,3.143353162270689,3.4182543089504556,2.9795052475994734,condom_reduction,1
1985,intervention,FemalesOver15,2025,100,9986110,9986110,9986110,condom_reduction,1
1985,intervention,FSWCondomUsage,2025,100,15.071814401550732,16.284526201658913,14.309764771244868,condom_reduction,1
1985,intervention,HIVinc15to49,2025,100,1.3366182e-4,1.6696905e-4,9.240728e-5,condom_reduction,1
1985,intervention,HIVtestsPos,2025,100,0,0,0,condom_reduction,1
1985,intervention,MalesOver15,2025,100,9540720,9540720,9540720,condom_reduction,1
1985,intervention,NewAdultHIV,2025,100,2170.57,2713.3372499999996,1501.6765,condom_reduction,1
1985,intervention,NewDiagnosesPregnancy,2025,100,0,0,0,condom_reduction,1
1985,intervention,Number1stHIVtestsPos,2025,100,9.675871,12.265445,6.3205877500000005,condom_reduction,1
1985,intervention,Prev15to49,2025,100,1.817201e-4,2.3157095e-4,1.1821202500000001e-4,condom_reduction,1
1985,intervention,RediagnosesPregnancy,2025,100,0,0,0,condom_reduction,1
1985,intervention,SWsexActs,2025,100,40858100,40858100,40858100,condom_reduction,1
1985,intervention,SWsexActsProt,2025,100,6158057,6653548,5846698,condom_reduction,1
1985,intervention,TestsPerAdult,2025,100,5.350002534973675e-7,6.774196067666898e-7,3.5071570756748534e-7,condom_reduction,1
1985,intervention,TotalAIDSdeathsadult,2025,100,2.2530098,2.74571225,1.4642332999999998,condom_reduction,1
1985,intervention,TotalHIVtests,2025,100,10.446859,13.2278575,6.848366,condom_reduction,1
1985,intervention,TotANCtests,2025,100,0,0,0,condom_reduction,1
1985,intervention,TotHIV15,2025,100,2844.62,3624.9705000000004,1850.4765000000002,condom_reduction,1
1985,intervention,TotProtSexActs,2025,100,9033134,9781027.5,8536817,condom_reduction,1
1985,intervention,TotSexActs,2025,100,287397100,292137875,284949900,condom_reduction,1
1985,intervention,VLsuppressed15,2025,100,NA,NA,NA,condom_reduction,1
1985,intervention,VLunsuppressed15,2025,100,NA,NA,NA,condom_reduction,1
1986,baseline,AIDS_Mortality,2025,100,0.0040501849948167985,0.004385413093973266,0.0037590927886532836,condom_reduction,1
1986,baseline,AIDSdeathsAdultF,2025,100,9.800107,11.8960175,6.3640609999999995,condom_reduction,1
1986,baseline,AIDSdeathsAdultM,2025,100,10.375445000000001,12.5811225,6.862032500000001,condom_reduction,1
1986,baseline,ARTcoverageAdult,2025,100,0,0,0,condom_reduction,1
1986,baseline,ARTcoverageDiagF,2025,100,0,0,0,condom_reduction,1
1986,baseline,ARTcoverageDiagM,2025,100,0,0,0,condom_reduction,1
1986,baseline,CondomUsage,2025,100,3.1097083110459733,3.3816548241368753,2.947949874226178,condom_reduction,1
1986,baseline,FemalesOver15,2025,100,10275400,10275400,10275400,condom_reduction,1
