indicator,pitc_reduction_year,test_reduction,scenario,mean,upper_CI,lower_CI,future_variability,future_value
AIDS_Mortality,2025,0,absolute_dif,5.323232153742197e-5,1.3775203640370524e-4,-5.1414304585006847e-5,condom_reduction,21
AIDS_Mortality,2025,0,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,21
AIDS_Mortality,2025,0,intervention,0.0585786191223161,0.06111761748499549,0.05583785082855868,condom_reduction,21
AIDS_Mortality,2025,0,percent_change,0.08815994312140508,0.23014362159817803,-0.09199519757279322,condom_reduction,21
AIDS_Mortality,2025,25,absolute_dif,0.001995143572617199,0.0024486380889797805,0.0016138157577805093,condom_reduction,21
AIDS_Mortality,2025,25,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,21
AIDS_Mortality,2025,25,intervention,0.06052053037339588,0.06287437748684625,0.05762966861265595,condom_reduction,21
AIDS_Mortality,2025,25,percent_change,3.407956211488756,4.152587782766508,2.8518744307929818,condom_reduction,21
AIDS_Mortality,2025,50,absolute_dif,0.004218554359663392,0.0051552636444677225,0.003541810671491509,condom_reduction,21
AIDS_Mortality,2025,50,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,21
AIDS_Mortality,2025,50,intervention,0.06274394116044207,0.06483735010594552,0.05967914861480541,condom_reduction,21
AIDS_Mortality,2025,50,percent_change,7.211017508846688,8.770804768093377,5.916301549891754,condom_reduction,21
AIDS_Mortality,2025,75,absolute_dif,0.006677549639343689,0.008130325580603403,0.005614424735740736,condom_reduction,21
AIDS_Mortality,2025,75,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,21
AIDS_Mortality,2025,75,intervention,0.06520293644012237,0.06740035257728814,0.062014029861154896,condom_reduction,21
AIDS_Mortality,2025,75,percent_change,11.417844558375604,13.850586077489151,9.30032178392527,condom_reduction,21
AIDS_Mortality,2025,100,absolute_dif,0.009230819270248634,0.011158444012059416,0.007810058564221054,condom_reduction,21
AIDS_Mortality,2025,100,baseline,0.05852538680077868,0.061007328445863054,0.055889265133143684,condom_reduction,21
AIDS_Mortality,2025,100,intervention,0.06775620607102731,0.0703409616386852,0.06444415156627119,condom_reduction,21
AIDS_Mortality,2025,100,percent_change,15.78447968580585,19.045480342340678,12.938744445681433,condom_reduction,21
ANCtestPos,2025,0,absolute_dif,0.055788500000000005,0.06357893000000005,0.0503265525,condom_reduction,21
ANCtestPos,2025,0,baseline,0.27938738,0.3066981975,0.2649863875,condom_reduction,21
ANCtestPos,2025,0,intervention,0.33517588,0.3702771275,0.31679064500000004,condom_reduction,21
ANCtestPos,2025,0,percent_change,19.960181280283894,21.589410271737776,18.734308789190163,condom_reduction,21
ANCtestPos,2025,25,absolute_dif,0.08005698000000001,0.08746277000000002,0.07393738,condom_reduction,21
ANCtestPos,2025,25,baseline,0.27938738,0.3066981975,0.2649863875,condom_reduction,21
ANCtestPos,2025,25,intervention,0.35944436,0.3941609675,0.3410748975,condom_reduction,21
ANCtestPos,2025,25,percent_change,28.66669564758352,30.548356823416608,27.41034375378068,condom_reduction,21
ANCtestPos,2025,50,absolute_dif,0.10935166,0.11670104000000005,0.10131965249999995,condom_reduction,21
ANCtestPos,2025,50,baseline,0.27938738,0.3066981975,0.2649863875,condom_reduction,21
ANCtestPos,2025,50,intervention,0.38873904,0.4222961575,0.3702349625,condom_reduction,21
ANCtestPos,2025,50,percent_change,39.18249638430282,42.52766752234315,36.795422326210314,condom_reduction,21
ANCtestPos,2025,75,absolute_dif,0.14419062000000002,0.15418951000000003,0.13313629249999998,condom_reduction,21
ANCtestPos,2025,75,baseline,0.27938738,0.3066981975,0.2649863875,condom_reduction,21
ANCtestPos,2025,75,intervention,0.423578,0.45506218750000005,0.40284945250000004,condom_reduction,21
ANCtestPos,2025,75,percent_change,51.69502752351056,57.60851643001013,47.635328843599,condom_reduction,21
ANCtestPos,2025,100,absolute_dif,0.18325991,0.19789418500000003,0.1677468525,condom_reduction,21
ANCtestPos,2025,100,baseline,0.27938738,0.3066981975,0.2649863875,condom_reduction,21
ANCtestPos,2025,100,intervention,0.46264729,0.49182861499999997,0.43742021,condom_reduction,21
ANCtestPos,2025,100,percent_change,65.72758035613641,74.3394216055373,59.85665262036384,condom_reduction,21
ARTcoverageDiagF,2025,0,absolute_dif,-0.04213699999999996,-0.039121049999999526,-0.04501940000000055,condom_reduction,21
ARTcoverageDiagF,2025,0,baseline,9.0163079,9.03290425,8.997406475000002,condom_reduction,21
ARTcoverageDiagF,2025,0,intervention,8.9741709,8.992094475,8.95396625,condom_reduction,21
ARTcoverageDiagF,2025,0,percent_change,-0.46735148967935725,-0.43360381158756117,-0.4992896377449042,condom_reduction,21
ARTcoverageDiagF,2025,25,absolute_dif,-0.04732669999999946,-0.04310680000000038,-0.054129699999998684,condom_reduction,21
ARTcoverageDiagF,2025,25,baseline,9.0163079,9.03290425,8.997406475000002,condom_reduction,21
ARTcoverageDiagF,2025,25,intervention,8.9689812,8.98469285,8.952620725000001,condom_reduction,21
ARTcoverageDiagF,2025,25,percent_change,-0.5248782190725125,-0.4781371266266912,-0.599827500976693,condom_reduction,21
ARTcoverageDiagF,2025,50,absolute_dif,-0.04410229999999995,-0.038118575000000064,-0.05462432499999897,condom_reduction,21
ARTcoverageDiagF,2025,50,baseline,9.0163079,9.03290425,8.997406475000002,condom_reduction,21
