indicator,pitc_reduction_year,test_reduction,scenario,mean,upper_CI,lower_CI,future_variability,future_value
AIDS_Mortality,2025,100,absolute_dif,0.0911748897220093,0.10789218338513548,0.07860362440105734,condom_reduction,1
AIDS_Mortality,2025,100,baseline,0.2613685680746654,0.27147074496244206,0.2496106560486607,condom_reduction,1
AIDS_Mortality,2025,100,intervention,0.35254345779667473,0.3741270428907545,0.3335586733514411,condom_reduction,1
AIDS_Mortality,2025,100,percent_change,34.90482402485073,41.007449752568135,29.24152366983952,condom_reduction,1
ARTcoverageDiagF,2025,100,absolute_dif,-0.2250364999999988,-0.18580057499999808,-0.26686017499999953,condom_reduction,1
ARTcoverageDiagF,2025,100,baseline,42.321700899999996,42.392161275,42.252050499999996,condom_reduction,1
ARTcoverageDiagF,2025,100,intervention,42.0966644,42.134769225,42.05368265,condom_reduction,1
ARTcoverageDiagF,2025,100,percent_change,-0.5316729568002213,-0.43971620215169943,-0.6300388574556807,condom_reduction,1
ARTcoverageDiagM,2025,100,absolute_dif,-0.5814780999999989,-0.394208474999996,-0.8106246000000039,condom_reduction,1
ARTcoverageDiagM,2025,100,baseline,36.9389086,37.206079575000004,36.683871599999996,condom_reduction,1
ARTcoverageDiagM,2025,100,intervention,36.3574305,36.448260675,36.289295925000005,condom_reduction,1
ARTcoverageDiagM,2025,100,percent_change,-1.5727299013303586,-1.0744856534788174,-2.1792570368378845,condom_reduction,1
FemalesOver15,2025,100,absolute_dif,-6770990,-6000705,-7534375,condom_reduction,1
FemalesOver15,2025,100,baseline,1475307280,1477926610,1472284505,condom_reduction,1
FemalesOver15,2025,100,intervention,1468536290,1471090827.5,1465689505,condom_reduction,1
FemalesOver15,2025,100,percent_change,-0.45894993520607946,-0.406727212836702,-0.5111555184326018,condom_reduction,1
HIVtestsPos,2025,100,absolute_dif,0.943941112,1.0179439555,0.8795371435,condom_reduction,1
HIVtestsPos,2025,100,baseline,0.515486918,0.577875923,0.434139909,condom_reduction,1
HIVtestsPos,2025,100,intervention,1.45942803,1.5433043925,1.348352515,condom_reduction,1
HIVtestsPos,2025,100,percent_change,184.9242429315845,231.2039910123104,161.93418062618028,condom_reduction,1
MalesOver15,2025,100,absolute_dif,-6490440,-5683990,-7545567.5,condom_reduction,1
MalesOver15,2025,100,baseline,1380108000,1382576567.5,1377563540,condom_reduction,1
MalesOver15,2025,100,intervention,1373617560,1375928097.5,1371496017.5,condom_reduction,1
MalesOver15,2025,100,percent_change,-0.47026969878298563,-0.41179055822525296,-0.5464356823928397,condom_reduction,1
NewAdultHIV,2025,100,absolute_dif,2938292.5,3348688.02,2662883.2849999997,condom_reduction,1
NewAdultHIV,2025,100,baseline,3859614.14,4254664.4175,3500787.6375,condom_reduction,1
NewAdultHIV,2025,100,intervention,6797906.64,7243874.5,6176440.7075,condom_reduction,1
NewAdultHIV,2025,100,percent_change,76.42041983737796,89.60140208324577,64.94535293264833,condom_reduction,1
NewDiagnosesPregnancy,2025,100,absolute_dif,926989.8224,1033789.0387250001,856711.595,condom_reduction,1
NewDiagnosesPregnancy,2025,100,baseline,268667.95759999997,336766.21275,207696.69847499998,condom_reduction,1
NewDiagnosesPregnancy,2025,100,intervention,1195657.78,1304347.7075,1098566.105,condom_reduction,1
NewDiagnosesPregnancy,2025,100,percent_change,352.60730098863627,465.30858307829044,267.3481382469534,condom_reduction,1
Number1stHIVtestsPos,2025,100,absolute_dif,1984403.98,2266971.9175,1816394.5525,condom_reduction,1
Number1stHIVtestsPos,2025,100,baseline,4004697.96,4381080.3275,3666954.9699999997,condom_reduction,1
Number1stHIVtestsPos,2025,100,intervention,5989101.9399999995,6322759.39,5491811.390000001,condom_reduction,1
Number1stHIVtestsPos,2025,100,percent_change,49.72864879933045,58.00203132337856,42.59345445392225,condom_reduction,1
Prev15to49,2025,100,absolute_dif,0.862224357,0.9628160265000003,0.78963217575,condom_reduction,1
Prev15to49,2025,100,baseline,3.457267613,3.619636745,3.33017807275,condom_reduction,1
Prev15to49,2025,100,intervention,4.31949197,4.480244135,4.131890395,condom_reduction,1
Prev15to49,2025,100,percent_change,24.964923943776522,28.330262651609946,22.306066776562503,condom_reduction,1
RediagnosesPregnancy,2025,100,absolute_dif,152782.62699999998,192824.66099999996,128281.00200000002,condom_reduction,1
RediagnosesPregnancy,2025,100,baseline,756319.754,814009.1435,718346.83725,condom_reduction,1
RediagnosesPregnancy,2025,100,intervention,909102.381,976787.29825,855779.32625,condom_reduction,1
RediagnosesPregnancy,2025,100,percent_change,20.23552775969156,25.27107007197628,16.376209420539638,condom_reduction,1
SWsexActs,2025,100,absolute_dif,-137635500,-124472275,-158143750,condom_reduction,1
SWsexActs,2025,100,baseline,8476909600,8500787600,8458623525,condom_reduction,1
SWsexActs,2025,100,intervention,8339274100,8359377925,8325062375,condom_reduction,1
SWsexActs,2025,100,percent_change,-1.6235524702067845,-1.467334553071494,-1.8624237545458153,condom_reduction,1
