indicator,pitc_reduction_year,test_reduction,scenario,mean,upper_CI,lower_CI,future_variability,future_value
AIDS_Mortality,2025,0,absolute_dif,0.012663224287032399,0.01332310778635054,0.012003340787714258,art_deterioration,0.115
AIDS_Mortality,2025,0,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_deterioration,0.115
AIDS_Mortality,2025,0,intervention,0.2764206902663442,0.27930704948503077,0.2735343310476576,art_deterioration,0.115
AIDS_Mortality,2025,0,percent_change,4.7991254204408325,5.008799916302635,4.58945092457903,art_deterioration,0.115
AIDS_Mortality,2025,5,absolute_dif,0.016094773593219452,0.017020841470900692,0.015168705715538213,art_deterioration,0.115
AIDS_Mortality,2025,5,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_deterioration,0.115
AIDS_Mortality,2025,5,intervention,0.27985223957253125,0.2830047831695809,0.2766996959754816,art_deterioration,0.115
AIDS_Mortality,2025,5,percent_change,6.099308657775694,6.398927949473208,5.79968936607818,art_deterioration,0.115
AIDS_Mortality,2025,10,absolute_dif,0.01973828456512791,0.020960699275972626,0.018515869854283197,art_deterioration,0.115
AIDS_Mortality,2025,10,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_deterioration,0.115
AIDS_Mortality,2025,10,intervention,0.2834957505444397,0.28694464097465283,0.2800468601142266,art_deterioration,0.115
AIDS_Mortality,2025,10,percent_change,7.479753608338687,7.880075854750201,7.079431361927172,art_deterioration,0.115
AIDS_Mortality,2025,15,absolute_dif,0.023606161634170314,0.025158037798939333,0.022054285469401295,art_deterioration,0.115
AIDS_Mortality,2025,15,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_deterioration,0.115
AIDS_Mortality,2025,15,intervention,0.2873636276134821,0.29114197949761955,0.28358527572934467,art_deterioration,0.115
AIDS_Mortality,2025,15,percent_change,8.945153142562482,9.45801616123269,8.432290123892273,art_deterioration,0.115
AIDS_Mortality,2025,20,absolute_dif,0.027682066056885446,0.029597489058241003,0.02576664305552989,art_deterioration,0.115
AIDS_Mortality,2025,20,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_deterioration,0.115
AIDS_Mortality,2025,20,intervention,0.2914395320361972,0.29558143075692117,0.2872976333154733,art_deterioration,0.115
AIDS_Mortality,2025,20,percent_change,10.489308719642043,11.12697070328995,9.851646735994137,art_deterioration,0.115
AIDS_Mortality,2025,25,absolute_dif,0.03203551189150128,0.03435719992698546,0.029713823856017094,art_deterioration,0.115
AIDS_Mortality,2025,25,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_deterioration,0.115
AIDS_Mortality,2025,25,intervention,0.29579297787081305,0.30034114162566566,0.2912448141159605,art_deterioration,0.115
AIDS_Mortality,2025,25,percent_change,12.13854709965133,12.916317019456086,11.360777179846576,art_deterioration,0.115
AIDS_Mortality,2025,30,absolute_dif,0.03665228701046977,0.03942475292962208,0.03387982109131746,art_deterioration,0.115
AIDS_Mortality,2025,30,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_deterioration,0.115
AIDS_Mortality,2025,30,intervention,0.30040975298978156,0.3054086946283023,0.29541081135126085,art_deterioration,0.115
AIDS_Mortality,2025,30,percent_change,13.887473160602529,14.821385947507641,12.953560373697416,art_deterioration,0.115
AIDS_Mortality,2025,35,absolute_dif,0.041544475326448005,0.044816607313106015,0.038272343339789995,art_deterioration,0.115
AIDS_Mortality,2025,35,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_deterioration,0.115
AIDS_Mortality,2025,35,intervention,0.3053019413057598,0.3108005490117862,0.2998033335997334,art_deterioration,0.115
AIDS_Mortality,2025,35,percent_change,15.740653195859192,16.848364082576378,14.632942309142008,art_deterioration,0.115
AIDS_Mortality,2025,40,absolute_dif,0.046725807458790514,0.05055169851799561,0.04289991639958542,art_deterioration,0.115
AIDS_Mortality,2025,40,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_deterioration,0.115
AIDS_Mortality,2025,40,intervention,0.31048327343810234,0.31653564021667585,0.30443090665952877,art_deterioration,0.115
AIDS_Mortality,2025,40,percent_change,17.70327493243591,19.00436869619331,16.402181168678506,art_deterioration,0.115
AIDS_Mortality,2025,45,absolute_dif,0.05220654230824304,0.05664597103718858,0.04776711357929749,art_deterioration,0.115
AIDS_Mortality,2025,45,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_deterioration,0.115
AIDS_Mortality,2025,45,intervention,0.31596400828755483,0.32262991273586883,0.30929810383924083,art_deterioration,0.115
AIDS_Mortality,2025,45,percent_change,19.77920803422117,21.295392400692876,18.26302366774947,art_deterioration,0.115
AIDS_Mortality,2025,50,absolute_dif,0.05795472595958007,0.06306863846575708,0.052840813453403045,art_deterioration,0.115
AIDS_Mortality,2025,50,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_deterioration,0.115
AIDS_Mortality,2025,50,intervention,0.3217121919388919,0.32905258016443734,0.3143718037133464,art_deterioration,0.115
AIDS_Mortality,2025,50,percent_change,21.956332518491664,23.70986016807554,20.20280486890779,art_deterioration,0.115
AIDS_Mortality,2025,55,absolute_dif,0.06405584318523205,0.06992121311850112,0.05819047325196299,art_deterioration,0.115
AIDS_Mortality,2025,55,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,art_deterioration,0.115
AIDS_Mortality,2025,55,intervention,0.3278133091645439,0.3359051548171813,0.3197214635119064,art_deterioration,0.115
AIDS_Mortality,2025,55,percent_change,24.267004473994174,26.2859315785089,22.248077369479446,art_deterioration,0.115
