year,scenario,indicator,pitc_reduction_year,test_reduction,discount,mean,upper_CI,lower_CI,future_variability,future_value
2024,intervention,PrEPcoverageAll,2025,0,undiscounted,0.01609213,0.0163676925,0.015753422500000003,test_reduction_only,0
2024,intervention,PrEPcoverageFSW,2025,0,undiscounted,0.2909029,0.29368185,0.28866332499999997,test_reduction_only,0
2024,intervention,PrEPcoverageMSM,2025,0,undiscounted,0.1956564,0.20554055000000002,0.18440784999999998,test_reduction_only,0
2024,intervention,StartingART_15,2025,0,undiscounted,212961.19,240693.3575,185895.1725,test_reduction_only,0
2024,intervention,TestsPerAdult,2025,0,undiscounted,0.39817244843318134,0.5162126391448513,0.3190996358706447,test_reduction_only,0
2024,intervention,TotalAdultsOnART,2025,0,undiscounted,5823440,5929650.75,5725912.75,test_reduction_only,0
2024,intervention,TotalAIDSdeathsadult,2025,0,undiscounted,46179.1,49101.53,43721.9125,test_reduction_only,0
2024,intervention,TotalHIVtests,2025,0,undiscounted,17357030,22516180,13904427.5,test_reduction_only,0
2024,intervention,TotalMMC,2025,0,undiscounted,421886.955,423396.81999999995,420173.55449999997,test_reduction_only,0
2024,intervention,TotHIV15,2025,0,undiscounted,7931905,8070969,7747270.75,test_reduction_only,0
2024,intervention,TotProtSexActs,2025,0,undiscounted,189696200,200132700,181735225,test_reduction_only,0
2024,intervention,TotSexActs,2025,0,undiscounted,576959900,587700450,570418675,test_reduction_only,0
2024,intervention,WomenOnPrEP,2025,0,undiscounted,307159.4,309864.925,304575.125,test_reduction_only,0
2025,annual_absolute_dif,AIDS_Mortality,2025,0,undiscounted,-3.005757280693383e-8,-1.2341070659816453e-8,-5.784617510930841e-8,test_reduction_only,0
2025,annual_absolute_dif,ARTcoverageAdult,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,Circumcised15to49,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,CondomUsage,2025,0,undiscounted,-0.9082362434962459,-0.8904361236733062,-0.9303558188113723,test_reduction_only,0
2025,annual_absolute_dif,FemalesOver15,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,FSWonPrEP,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,HIVinc15to49,2025,0,undiscounted,7.611599999999985e-5,8.52642499999998e-5,6.844950000000008e-5,test_reduction_only,0
2025,annual_absolute_dif,MalesOver15,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,MenOnPrEP,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,MMC10to14,2025,0,undiscounted,-249087.7,-248535.025,-249427.97499999998,test_reduction_only,0
2025,annual_absolute_dif,MMC15to19,2025,0,undiscounted,-46637.49,-46298.594999999994,-46819.3525,test_reduction_only,0
2025,annual_absolute_dif,MMC20to24,2025,0,undiscounted,-10944.31,-10776.664999999999,-11064.6675,test_reduction_only,0
2025,annual_absolute_dif,MMC25to49,2025,0,undiscounted,-99061.59,-98160.1275,-100115.83,test_reduction_only,0
2025,annual_absolute_dif,MMCover50,2025,0,undiscounted,-5645.51,-5581.08225,-5696.03,test_reduction_only,0
2025,annual_absolute_dif,MSMonPrEP,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,NewAdultHIV,2025,0,undiscounted,1558.7,1789.8999999999999,1324.5,test_reduction_only,0
2025,annual_absolute_dif,NewPrEP_F,2025,0,undiscounted,-711877.39,-700664.8425,-721759.925,test_reduction_only,0
2025,annual_absolute_dif,NewPrEP_M,2025,0,undiscounted,-271325.077,-256297.44325,-284957.1045,test_reduction_only,0
2025,annual_absolute_dif,NewPrEP_Total,2025,0,undiscounted,-983202.467,-957145.39525,-1006429.6819999999,test_reduction_only,0
2025,annual_absolute_dif,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,PrEPcoverageAll,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,StartingART_15,2025,0,undiscounted,157.59999999999417,167.39999999998838,149.2149999999994,test_reduction_only,0
2025,annual_absolute_dif,TestsPerAdult,2025,0,undiscounted,-0.02035031663521599,-0.018915509437154775,-0.021476145751268647,test_reduction_only,0
2025,annual_absolute_dif,TotalAdultsOnART,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,TotalAIDSdeathsadult,2025,0,undiscounted,-0.2400000000016007,-0.10000000000582077,-0.4550000000006548,test_reduction_only,0
2025,annual_absolute_dif,TotalHIVtests,2025,0,undiscounted,-899870,-836862.5,-949620,test_reduction_only,0
2025,annual_absolute_dif,TotalMMC,2025,0,undiscounted,-411376.6,-409827.88925,-412764.745,test_reduction_only,0
2025,annual_absolute_dif,TotHIV15,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,TotProtSexActs,2025,0,undiscounted,-5299000,-5148150,-5441350,test_reduction_only,0
2025,annual_absolute_dif,TotSexActs,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_absolute_dif,WomenOnPrEP,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,AIDS_Mortality,2025,0,undiscounted,-5.332977075513529e-4,-2.12906255638763e-4,-0.0010279762541367894,test_reduction_only,0
2025,annual_percent_change,ARTcoverageAdult,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,Circumcised15to49,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,CondomUsage,2025,0,undiscounted,-2.7487374590133866,-2.6546617133185415,-2.805264769244322,test_reduction_only,0
2025,annual_percent_change,FemalesOver15,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,FSWonPrEP,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,HIVinc15to49,2025,0,undiscounted,1.5388817498881668,1.6350298712342362,1.4042995620075103,test_reduction_only,0
2025,annual_percent_change,MalesOver15,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,MenOnPrEP,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,MMC10to14,2025,0,undiscounted,-100,-100,-100,test_reduction_only,0
2025,annual_percent_change,MMC15to19,2025,0,undiscounted,-100,-100,-100,test_reduction_only,0
2025,annual_percent_change,MMC20to24,2025,0,undiscounted,-100,-100,-100,test_reduction_only,0
2025,annual_percent_change,MMC25to49,2025,0,undiscounted,-100,-100,-100,test_reduction_only,0
2025,annual_percent_change,MMCover50,2025,0,undiscounted,-100,-100,-100,test_reduction_only,0
2025,annual_percent_change,MSMonPrEP,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,NewAdultHIV,2025,0,undiscounted,0.9760488070938522,1.0667292627582177,0.8307544177636015,test_reduction_only,0
2025,annual_percent_change,NewPrEP_F,2025,0,undiscounted,-93.85740625694862,-93.67323422557,-94.05751065323685,test_reduction_only,0
2025,annual_percent_change,NewPrEP_M,2025,0,undiscounted,-100.46187482250193,-100.44747994082189,-100.47577429227576,test_reduction_only,0
2025,annual_percent_change,NewPrEP_Total,2025,0,undiscounted,-95.59085432242821,-95.404740025423,-95.74765581044,test_reduction_only,0
2025,annual_percent_change,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,PrEPcoverageAll,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,StartingART_15,2025,0,undiscounted,0.08115786357931458,0.08538009586381715,0.07400028724792729,test_reduction_only,0
2025,annual_percent_change,TestsPerAdult,2025,0,undiscounted,-5.18213283276341,-3.6982647015464925,-6.508737490128826,test_reduction_only,0
2025,annual_percent_change,TotalAdultsOnART,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,TotalAIDSdeathsadult,2025,0,undiscounted,-5.332977075496139e-4,-2.1290625563375932e-4,-0.001027976254136405,test_reduction_only,0
2025,annual_percent_change,TotalHIVtests,2025,0,undiscounted,-5.182132832763411,-3.6982647015464867,-6.508737490128818,test_reduction_only,0
2025,annual_percent_change,TotalMMC,2025,0,undiscounted,-100,-100,-100,test_reduction_only,0
2025,annual_percent_change,TotHIV15,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,TotProtSexActs,2025,0,undiscounted,-2.7487374590133835,-2.6546617133185557,-2.8052647692443085,test_reduction_only,0
2025,annual_percent_change,TotSexActs,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,annual_percent_change,WomenOnPrEP,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,baseline,AIDS_Mortality,2025,0,undiscounted,0.005642362269291404,0.005904023226214278,0.0054081605260862,test_reduction_only,0
2025,baseline,ARTcoverageAdult,2025,0,undiscounted,0.7406784,0.746498725,0.7312611499999999,test_reduction_only,0
2025,baseline,Circumcised15to49,2025,0,undiscounted,0.6811676,0.681371,0.6808405750000001,test_reduction_only,0
2025,baseline,CondomUsage,2025,0,undiscounted,33.058675889026134,35.05086389723384,31.898290871871744,test_reduction_only,0
2025,baseline,FemalesOver15,2025,0,undiscounted,22824570,22874882.5,22784315,test_reduction_only,0
2025,baseline,FSWonPrEP,2025,0,undiscounted,18503.04,19136.4275,17803.905,test_reduction_only,0
2025,baseline,HIVinc15to49,2025,0,undiscounted,0.004944306,0.005247844749999999,0.0046986245,test_reduction_only,0
2025,baseline,MalesOver15,2025,0,undiscounted,21394770,21424602.5,21366840,test_reduction_only,0
2025,baseline,MenOnPrEP,2025,0,undiscounted,229745.8,240112.45,218308.55,test_reduction_only,0
2025,baseline,MMC10to14,2025,0,undiscounted,249087.7,249427.975,248535.02500000002,test_reduction_only,0
2025,baseline,MMC15to19,2025,0,undiscounted,46637.49,46819.3525,46298.594999999994,test_reduction_only,0
2025,baseline,MMC20to24,2025,0,undiscounted,10944.31,11064.667500000001,10776.665,test_reduction_only,0
2025,baseline,MMC25to49,2025,0,undiscounted,99061.59,100115.83,98160.1275,test_reduction_only,0
2025,baseline,MMCover50,2025,0,undiscounted,5645.51,5696.03,5581.0822499999995,test_reduction_only,0
2025,baseline,MSMonPrEP,2025,0,undiscounted,60055.67,63880.7025,55911.520000000004,test_reduction_only,0
2025,baseline,NewAdultHIV,2025,0,undiscounted,159646.3,168770.5,151550.925,test_reduction_only,0
2025,baseline,NewPrEP_F,2025,0,undiscounted,758469.8,769589.65,746720.0499999999,test_reduction_only,0
2025,baseline,NewPrEP_M,2025,0,undiscounted,270078.1,283659.4,255125.8,test_reduction_only,0
2025,baseline,NewPrEP_Total,2025,0,undiscounted,1028547.9,1052855.975,1002018.875,test_reduction_only,0
2025,baseline,PrEPcoverageAGYW,2025,0,undiscounted,0.07966538,0.080132645,0.07892664499999999,test_reduction_only,0
2025,baseline,PrEPcoverageAll,2025,0,undiscounted,0.0176506,0.018012865,0.01720132,test_reduction_only,0
2025,baseline,PrEPcoverageFSW,2025,0,undiscounted,0.3153872,0.316763475,0.31428765000000003,test_reduction_only,0
2025,baseline,PrEPcoverageMSM,2025,0,undiscounted,0.2148823,0.22649495,0.2019355,test_reduction_only,0
2025,baseline,StartingART_15,2025,0,undiscounted,194556.83000000002,211793.8275,176188.4325,test_reduction_only,0
2025,baseline,TestsPerAdult,2025,0,undiscounted,0.4023494549373987,0.5214509153537046,0.32261123726862717,test_reduction_only,0
2025,baseline,TotalAdultsOnART,2025,0,undiscounted,5930814,6055040.5,5814653.25,test_reduction_only,0
2025,baseline,TotalAIDSdeathsadult,2025,0,undiscounted,45187.33,47974.067500000005,42975.4525,test_reduction_only,0
2025,baseline,TotalHIVtests,2025,0,undiscounted,17792130,23073345,14259677.5,test_reduction_only,0
2025,baseline,TotalMMC,2025,0,undiscounted,411376.6,412764.745,409827.88925,test_reduction_only,0
2025,baseline,TotHIV15,2025,0,undiscounted,8007610,8150358.5,7822327,test_reduction_only,0
2025,baseline,TotProtSexActs,2025,0,undiscounted,192864700,203450525,184771750,test_reduction_only,0
2025,baseline,TotSexActs,2025,0,undiscounted,583432800,594367625,576793250,test_reduction_only,0
2025,baseline,WomenOnPrEP,2025,0,undiscounted,339788,343839.14999999997,335768.6,test_reduction_only,0
2025,intervention,AIDS_Mortality,2025,0,undiscounted,0.005642332211718597,0.005904005313957481,0.0054081424687213685,test_reduction_only,0
2025,intervention,ARTcoverageAdult,2025,0,undiscounted,0.7406784,0.746498725,0.7312611499999999,test_reduction_only,0
2025,intervention,Circumcised15to49,2025,0,undiscounted,0.6811676,0.681371,0.6808405750000001,test_reduction_only,0
2025,intervention,CondomUsage,2025,0,undiscounted,32.15043964552989,34.12050807842246,31.007037106725463,test_reduction_only,0
2025,intervention,FemalesOver15,2025,0,undiscounted,22824570,22874882.5,22784315,test_reduction_only,0
2025,intervention,FSWonPrEP,2025,0,undiscounted,18503.04,19136.4275,17803.905,test_reduction_only,0
2025,intervention,HIVinc15to49,2025,0,undiscounted,0.005020422,0.00533247,0.0047717195,test_reduction_only,0
2025,intervention,MalesOver15,2025,0,undiscounted,21394770,21424602.5,21366840,test_reduction_only,0
2025,intervention,MenOnPrEP,2025,0,undiscounted,229745.8,240112.45,218308.55,test_reduction_only,0
2025,intervention,MMC10to14,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,intervention,MMC15to19,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,intervention,MMC20to24,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,intervention,MMC25to49,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,intervention,MMCover50,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,intervention,MSMonPrEP,2025,0,undiscounted,60055.67,63880.7025,55911.520000000004,test_reduction_only,0
2025,intervention,NewAdultHIV,2025,0,undiscounted,161205,170537.45,153066.375,test_reduction_only,0
2025,intervention,NewPrEP_F,2025,0,undiscounted,46592.409999999996,48148.877499999995,44763.36,test_reduction_only,0
2025,intervention,NewPrEP_M,2025,0,undiscounted,-1246.977,-1171.64325,-1297.7045,test_reduction_only,0
2025,intervention,NewPrEP_Total,2025,0,undiscounted,45345.433,46936.95525,43505.69775000001,test_reduction_only,0
2025,intervention,PrEPcoverageAGYW,2025,0,undiscounted,0.07966538,0.080132645,0.07892664499999999,test_reduction_only,0
2025,intervention,PrEPcoverageAll,2025,0,undiscounted,0.0176506,0.018012865,0.01720132,test_reduction_only,0
2025,intervention,PrEPcoverageFSW,2025,0,undiscounted,0.3153872,0.316763475,0.31428765000000003,test_reduction_only,0
2025,intervention,PrEPcoverageMSM,2025,0,undiscounted,0.2148823,0.22649495,0.2019355,test_reduction_only,0
2025,intervention,StartingART_15,2025,0,undiscounted,194714.43,211950.61000000002,176338.615,test_reduction_only,0
2025,intervention,TestsPerAdult,2025,0,undiscounted,0.38199913830218274,0.5023609781415326,0.3016721682448693,test_reduction_only,0
2025,intervention,TotalAdultsOnART,2025,0,undiscounted,5930814,6055040.5,5814653.25,test_reduction_only,0
2025,intervention,TotalAIDSdeathsadult,2025,0,undiscounted,45187.09,47973.9225,42975.307499999995,test_reduction_only,0
2025,intervention,TotalHIVtests,2025,0,undiscounted,16892260,22228742.5,13334152.5,test_reduction_only,0
2025,intervention,TotalMMC,2025,0,undiscounted,0,0,0,test_reduction_only,0
2025,intervention,TotHIV15,2025,0,undiscounted,8007610,8150358.5,7822327,test_reduction_only,0
2025,intervention,TotProtSexActs,2025,0,undiscounted,187565700,198049875,179623600,test_reduction_only,0
2025,intervention,TotSexActs,2025,0,undiscounted,583432800,594367625,576793250,test_reduction_only,0
2025,intervention,WomenOnPrEP,2025,0,undiscounted,339788,343839.14999999997,335768.6,test_reduction_only,0
2026,annual_absolute_dif,AIDS_Mortality,2025,0,undiscounted,-1.4677332055229933e-6,-1.251645429565314e-6,-1.6796784164315642e-6,test_reduction_only,0
2026,annual_absolute_dif,ARTcoverageAdult,2025,0,undiscounted,0.009675900000000005,0.009783025000000051,0.009560875000000035,test_reduction_only,0
2026,annual_absolute_dif,Circumcised15to49,2025,0,undiscounted,-0.01058180000000002,-0.010517200000000027,-0.010653274999999959,test_reduction_only,0
2026,annual_absolute_dif,CondomUsage,2025,0,undiscounted,-1.7934970582133118,-1.758383934983815,-1.8378113981904318,test_reduction_only,0
2026,annual_absolute_dif,FemalesOver15,2025,0,undiscounted,0,0,0,test_reduction_only,0
2026,annual_absolute_dif,FSWonPrEP,2025,0,undiscounted,-634.5100000000002,-620.705000000002,-650.9075000000001,test_reduction_only,0
2026,annual_absolute_dif,HIVinc15to49,2025,0,undiscounted,1.8549200000000005e-4,2.058619999999998e-4,1.6342824999999994e-4,test_reduction_only,0
2026,annual_absolute_dif,MalesOver15,2025,0,undiscounted,0,0,0,test_reduction_only,0
2026,annual_absolute_dif,MenOnPrEP,2025,0,undiscounted,-171510.14,-162010.5325,-180127.31500000003,test_reduction_only,0
2026,annual_absolute_dif,MMC10to14,2025,0,undiscounted,-249957.2,-249403.925,-250274.32499999998,test_reduction_only,0
2026,annual_absolute_dif,MMC15to19,2025,0,undiscounted,-44941.26,-44699.085,-45054.412500000006,test_reduction_only,0
2026,annual_absolute_dif,MMC20to24,2025,0,undiscounted,-10198.7,-10044.782500000001,-10305.7575,test_reduction_only,0
2026,annual_absolute_dif,MMC25to49,2025,0,undiscounted,-92876.01,-92013.51999999999,-93874.91500000001,test_reduction_only,0
2026,annual_absolute_dif,MMCover50,2025,0,undiscounted,-5658.521,-5592.15825,-5710.7915,test_reduction_only,0
2026,annual_absolute_dif,MSMonPrEP,2025,0,undiscounted,-45278.409999999996,-42106.2975,-48061.92999999999,test_reduction_only,0
2026,annual_absolute_dif,NewAdultHIV,2025,0,undiscounted,4081.9,4603.875,3424.5249999999996,test_reduction_only,0
2026,annual_absolute_dif,NewPrEP_F,2025,0,undiscounted,-729639.59,-718609.495,-739281.1875,test_reduction_only,0
2026,annual_absolute_dif,NewPrEP_M,2025,0,undiscounted,-277916.80580000003,-262610.25895000005,-291805.073825,test_reduction_only,0
2026,annual_absolute_dif,NewPrEP_Total,2025,0,undiscounted,-1007556.3958,-981403.968425,-1030667.153825,test_reduction_only,0
2026,annual_absolute_dif,PrEPcoverageAGYW,2025,0,undiscounted,-0.0751722,-0.07463389749999999,-0.0754987225,test_reduction_only,0
2026,annual_absolute_dif,PrEPcoverageAll,2025,0,undiscounted,-0.014688063000000001,-0.014264468499999999,-0.01501566975,test_reduction_only,0
2026,annual_absolute_dif,PrEPcoverageFSW,2025,0,undiscounted,-0.0140982,-0.013770499999999995,-0.014445599999999992,test_reduction_only,0
2026,annual_absolute_dif,PrEPcoverageMSM,2025,0,undiscounted,-0.16974577,-0.1585367325,-0.1800839375,test_reduction_only,0
2026,annual_absolute_dif,StartingART_15,2025,0,undiscounted,601.9900000000082,647.8124999999891,544.4575000000193,test_reduction_only,0
2026,annual_absolute_dif,TestsPerAdult,2025,0,undiscounted,-0.04002133143294796,-0.03773786349485346,-0.0420787177367114,test_reduction_only,0
2026,annual_absolute_dif,TotalAdultsOnART,2025,0,undiscounted,79382,81085,77866.5,test_reduction_only,0
2026,annual_absolute_dif,TotalAIDSdeathsadult,2025,0,undiscounted,-3.169999999999709,-2.3999999999941792,-4.907499999999709,test_reduction_only,0
2026,annual_absolute_dif,TotalHIVtests,2025,0,undiscounted,-1797180,-1695562.5,-1889500,test_reduction_only,0
2026,annual_absolute_dif,TotalMMC,2025,0,undiscounted,-403631.691,-402209.8389999999,-404916.239,test_reduction_only,0
2026,annual_absolute_dif,TotHIV15,2025,0,undiscounted,1573,1805.25,1339.5,test_reduction_only,0
2026,annual_absolute_dif,TotProtSexActs,2025,0,undiscounted,-10552700,-10252075,-10837150,test_reduction_only,0
2026,annual_absolute_dif,TotSexActs,2025,0,undiscounted,109000,113000,105450,test_reduction_only,0
2026,annual_absolute_dif,WomenOnPrEP,2025,0,undiscounted,-307767.7,-302920.385,-312040.0175,test_reduction_only,0
2026,annual_percent_change,AIDS_Mortality,2025,0,undiscounted,-0.02658482374663891,-0.02356682187419505,-0.03026263159664597,test_reduction_only,0
2026,annual_percent_change,ARTcoverageAdult,2025,0,undiscounted,1.2977749988142566,1.3012489990378495,1.291217966071955,test_reduction_only,0
2026,annual_percent_change,Circumcised15to49,2025,0,undiscounted,-1.515996342464573,-1.5068614398942635,-1.5257581817314165,test_reduction_only,0
2026,annual_percent_change,CondomUsage,2025,0,undiscounted,-5.405045683064622,-5.222259637318812,-5.515006187225836,test_reduction_only,0
2026,annual_percent_change,FemalesOver15,2025,0,undiscounted,0,0,0,test_reduction_only,0
2026,annual_percent_change,FSWonPrEP,2025,0,undiscounted,-3.0556029481379827,-2.9871758979047183,-3.1342375512917724,test_reduction_only,0
2026,annual_percent_change,HIVinc15to49,2025,0,undiscounted,3.9369201768186817,4.139805920534896,3.554936303382142,test_reduction_only,0
2026,annual_percent_change,MalesOver15,2025,0,undiscounted,0,0,0,test_reduction_only,0
2026,annual_percent_change,MenOnPrEP,2025,0,undiscounted,-67.1926878939848,-67.05962837313744,-67.30219397266848,test_reduction_only,0
2026,annual_percent_change,MMC10to14,2025,0,undiscounted,-100,-100,-100,test_reduction_only,0
2026,annual_percent_change,MMC15to19,2025,0,undiscounted,-100,-100,-100,test_reduction_only,0
2026,annual_percent_change,MMC20to24,2025,0,undiscounted,-100,-100,-100,test_reduction_only,0
2026,annual_percent_change,MMC25to49,2025,0,undiscounted,-100,-100,-100,test_reduction_only,0
2026,annual_percent_change,MMCover50,2025,0,undiscounted,-100,-100,-100,test_reduction_only,0
2026,annual_percent_change,MSMonPrEP,2025,0,undiscounted,-68.1394284312556,-68.05646199754763,-68.22242895048689,test_reduction_only,0
2026,annual_percent_change,NewAdultHIV,2025,0,undiscounted,2.6251216994852755,2.8136326699066423,2.22982468991858,test_reduction_only,0
2026,annual_percent_change,NewPrEP_F,2025,0,undiscounted,-93.59607035941653,-93.420066353262,-93.79100759403465,test_reduction_only,0
2026,annual_percent_change,NewPrEP_M,2025,0,undiscounted,-100.17354371693689,-100.16830879244114,-100.17868375575523,test_reduction_only,0
2026,annual_percent_change,NewPrEP_Total,2025,0,undiscounted,-95.32175344705107,-95.14063578504762,-95.47268401511182,test_reduction_only,0
2026,annual_percent_change,PrEPcoverageAGYW,2025,0,undiscounted,-87.33612517095783,-87.25810339047874,-87.42143214609564,test_reduction_only,0
2026,annual_percent_change,PrEPcoverageAll,2025,0,undiscounted,-76.52349642733608,-76.43037528324352,-76.61765714775503,test_reduction_only,0
2026,annual_percent_change,PrEPcoverageFSW,2025,0,undiscounted,-4.149984879042803,-4.057813460405372,-4.249742396723965,test_reduction_only,0
2026,annual_percent_change,PrEPcoverageMSM,2025,0,undiscounted,-72.45858714501523,-72.16796257892085,-72.74428541808365,test_reduction_only,0
2026,annual_percent_change,StartingART_15,2025,0,undiscounted,0.33329440820102013,0.36181818518958025,0.3117903605143714,test_reduction_only,0
2026,annual_percent_change,TestsPerAdult,2025,0,undiscounted,-10.12084740676591,-7.330245801544262,-12.608341069508713,test_reduction_only,0
2026,annual_percent_change,TotalAdultsOnART,2025,0,undiscounted,1.31749779478596,1.321637898235461,1.310437708709477,test_reduction_only,0
2026,annual_percent_change,TotalAIDSdeathsadult,2025,0,undiscounted,-0.0071254214037427465,-0.005291446886520777,-0.011089824552071933,test_reduction_only,0
2026,annual_percent_change,TotalHIVtests,2025,0,undiscounted,-10.120847406765908,-7.33024580154426,-12.608341069508704,test_reduction_only,0
2026,annual_percent_change,TotalMMC,2025,0,undiscounted,-100,-100,-100,test_reduction_only,0
2026,annual_percent_change,TotHIV15,2025,0,undiscounted,0.019464593221282273,0.021995295472777298,0.01642746579829993,test_reduction_only,0
2026,annual_percent_change,TotProtSexActs,2025,0,undiscounted,-5.3875755308347895,-5.204525630444404,-5.4980795855603075,test_reduction_only,0
2026,annual_percent_change,TotSexActs,2025,0,undiscounted,0.01846810224455113,0.019141944348404605,0.017686160934996732,test_reduction_only,0
2026,annual_percent_change,WomenOnPrEP,2025,0,undiscounted,-82.31374098725074,-82.1370185504048,-82.4891725791228,test_reduction_only,0
2026,baseline,AIDS_Mortality,2025,0,undiscounted,0.005513936476899489,0.005761890147903053,0.005275616611850453,test_reduction_only,0
2026,baseline,ARTcoverageAdult,2025,0,undiscounted,0.7455738,0.752217675,0.73635045,test_reduction_only,0
2026,baseline,Circumcised15to49,2025,0,undiscounted,0.6980093,0.698238375,0.69770345,test_reduction_only,0
2026,baseline,CondomUsage,2025,0,undiscounted,33.19855839869862,35.19651054310832,32.03501713773653,test_reduction_only,0
2026,baseline,FemalesOver15,2025,0,undiscounted,23167740,23218560,23126980,test_reduction_only,0
2026,baseline,FSWonPrEP,2025,0,undiscounted,20770.28,21430.377500000002,20003.737500000003,test_reduction_only,0
2026,baseline,HIVinc15to49,2025,0,undiscounted,0.004709674,0.00501104875,0.004465281,test_reduction_only,0
2026,baseline,MalesOver15,2025,0,undiscounted,21738150,21768647.5,21709107.5,test_reduction_only,0
2026,baseline,MenOnPrEP,2025,0,undiscounted,255240.6,267639.475,241581.02500000002,test_reduction_only,0
2026,baseline,MMC10to14,2025,0,undiscounted,249957.2,250274.325,249403.925,test_reduction_only,0
2026,baseline,MMC15to19,2025,0,undiscounted,44941.26,45054.4125,44699.085,test_reduction_only,0
2026,baseline,MMC20to24,2025,0,undiscounted,10198.7,10305.7575,10044.782500000001,test_reduction_only,0
2026,baseline,MMC25to49,2025,0,undiscounted,92876.01,93874.91500000001,92013.52,test_reduction_only,0
2026,baseline,MMCover50,2025,0,undiscounted,5658.521,5710.791499999999,5592.15825,test_reduction_only,0
2026,baseline,MSMonPrEP,2025,0,undiscounted,66448.12,70590.065,61820.799999999996,test_reduction_only,0
2026,baseline,NewAdultHIV,2025,0,undiscounted,155438.8,164632.825,147243.35,test_reduction_only,0
2026,baseline,NewPrEP_F,2025,0,undiscounted,779564.8,790223.325,768006.9750000001,test_reduction_only,0
2026,baseline,NewPrEP_M,2025,0,undiscounted,277435.5,291303.125,262157.85000000003,test_reduction_only,0
2026,baseline,NewPrEP_Total,2025,0,undiscounted,1057000.3,1081208.525,1030345.2749999999,test_reduction_only,0
2026,baseline,PrEPcoverageAGYW,2025,0,undiscounted,0.08607236,0.086418775,0.0854437375,test_reduction_only,0
2026,baseline,PrEPcoverageAll,2025,0,undiscounted,0.0191944,0.019646049999999998,0.018635199999999998,test_reduction_only,0
2026,baseline,PrEPcoverageFSW,2025,0,undiscounted,0.3397154,0.34010450000000003,0.33924784999999996,test_reduction_only,0
2026,baseline,PrEPcoverageMSM,2025,0,undiscounted,0.2342325,0.2475719,0.21960229999999997,test_reduction_only,0
2026,baseline,StartingART_15,2025,0,undiscounted,180771.72,191500.52000000002,167938.88,test_reduction_only,0
2026,baseline,TestsPerAdult,2025,0,undiscounted,0.40477591804238755,0.5247356549642411,0.32453887410056137,test_reduction_only,0
2026,baseline,TotalAdultsOnART,2025,0,undiscounted,6025296,6159492.25,5897370.25,test_reduction_only,0
2026,baseline,TotalAIDSdeathsadult,2025,0,undiscounted,44565.14,47272.049999999996,42472.17,test_reduction_only,0
2026,baseline,TotalHIVtests,2025,0,undiscounted,18177390,23579970,14567075,test_reduction_only,0
2026,baseline,TotalMMC,2025,0,undiscounted,403631.691,404916.239,402209.8389999999,test_reduction_only,0
