     0	    -10000
     1	  -31.8613
     2	    -10000
     3	  -53.1358
     4	    -10000
     5	    -10000
     6	    -10000
     7	    -10000
     8	    -10000
     9	    -10000
    10	    -10000
    11	    -10000
    12	    -10000
    13	    -10000
    14	    -10000
    15	    -10000
    16	    -10000
    17	    -10000
    18	    -10000
    19	    -10000
    20	    -10000
    21	    -10000
    22	    -10000
    23	    -10000
    24	    -10000
    25	    -10000
    26	    -10000
    27	    -10000
    28	  -35.9799
    29	    -10000
    30	    -10000
    31	    -10000
    32	    -10000
    33	    -10000
    34	    -10000
    35	    -10000
    36	    -10000
    37	    -10000
    38	    -10000
    39	  -40.4405
    40	    -10000
    41	    -10000
    42	    -10000
    43	    -10000
    44	    -10000
    45	    -10000
    46	    -10000
    47	    -10000
    48	    -10000
    49	    -10000
    50	    -10000
    51	    -10000
    52	    -10000
    53	    -10000
    54	    -10000
    55	    -10000
    56	    -10000
    57	    -10000
    58	  -28.3985
    59	    -10000
    60	  -42.7253
    61	    -10000
    62	    -10000
    63	    -10000
    64	    -10000
    65	    -10000
    66	    -10000
    67	    -10000
    68	    -10000
    69	  -46.6684
    70	    -10000
    71	    -10000
    72	    -10000
    73	    -10000
    74	    -10000
    75	    -10000
    76	    -10000
    77	  -50.4978
    78	    -10000
    79	    -10000
    80	    -10000
    81	    -10000
    82	    -10000
    83	    -10000
    84	    -10000
    85	    -10000
    86	    -10000
    87	    -10000
    88	    -10000
    89	    -10000
    90	    -10000
    91	    -10000
    92	  -53.8255
    93	    -10000
    94	    -10000
    95	    -10000
    96	    -10000
    97	    -10000
    98	    -10000
    99	  -41.3357
