   53.6117	    52.492	   51.0407	   49.7601	    48.687	   47.8873	    47.497	   47.4019	   47.6813	    48.353	   49.3508	   50.6827	   51.5981	   53.7842	   53.8015	   53.9404	   54.2438	   56.6445	   57.9293	   56.8809	   54.2186	    51.175	    46.521	   41.8971	   36.6445	   32.7981	   30.9307	   30.0184	   29.2208	   28.4224	   27.6651	   26.9982	   26.6987	   26.2857	   23.2476	   25.5114	   33.1483	    31.546	   29.7495	   27.9539	   26.1514	   25.4626	   24.7993	   24.1556	   23.5304	   22.9235	   22.3343	   21.7618	   21.2057	   20.6653	     20.14	   19.6288	   19.1314	    18.648	   18.1786	   17.7227	   17.2801	   16.8503	   16.4332	   16.0285	   15.6362	   15.2559	   14.8873	   14.5298	   14.1833	   13.8501	   13.5321	   13.2263	   12.9349	   12.6424	   12.3584	    12.082	   11.8133	   11.5519	   11.2978	   11.0508	    10.811	   10.5782	   10.3521	   10.1325	   9.91912	   9.71186	   9.51054	   9.31499	   9.12504	    8.9405	
   53.6116	   52.4918	   51.0383	   49.7509	   48.6674	   47.8624	   47.4842	    47.373	   47.5722	   48.1228	   48.9645	   50.1165	   50.8461	   52.8491	   52.6979	   52.6985	   52.9145	   55.2793	   56.5889	   55.5981	   53.1058	   50.2677	   45.8231	   41.3856	   36.3197	    32.612	   30.8024	   29.9116	   29.1367	   28.3579	   27.6243	   26.9743	   26.6806	   26.2706	   23.2356	   25.5017	   33.1325	    31.531	   29.7349	   27.9379	   26.1354	   25.4469	    24.784	   24.1406	   23.5158	   22.9093	   22.3203	   21.7481	   21.1922	   20.6521	   20.1271	   19.6163	   19.1192	   18.6362	   18.1672	   17.7118	   17.2696	   16.8404	   16.4237	   16.0195	   15.6276	   15.2479	   14.8797	   14.5227	   14.1766	   13.8437	   13.5256	   13.2193	   12.9269	   12.6341	   12.3498	   12.0731	   11.8042	   11.5426	   11.2883	   11.0413	   10.8013	   10.5683	   10.3421	   10.1223	   9.90882	   9.70142	   9.49996	   9.30428	   9.11421	   8.92958	
   53.6117	   52.4922	   51.0431	   49.7693	   48.7065	   47.9123	   47.5098	   47.4308	   47.7904	   48.5831	    49.737	   51.2489	   52.3502	   54.7194	   54.9051	   55.1823	   55.5731	   58.0096	   59.2697	   58.1637	   55.3314	   52.0822	    47.219	   42.4086	   36.9694	   32.9841	    31.059	   30.1253	   29.3049	   28.4868	    27.706	   27.0221	   26.7168	   26.3009	   23.2596	   25.5212	   33.1642	    31.561	   29.7641	   27.9699	   26.1674	   25.4783	   24.8146	   24.1705	    23.545	   22.9378	   22.3482	   21.7756	   21.2192	   20.6785	   20.1529	   19.6413	   19.1436	   18.6598	   18.1899	   17.7336	   17.2905	   16.8603	   16.4427	   16.0375	   15.6447	   15.2639	   14.8948	   14.5369	   14.1899	   13.8565	   13.5387	   13.2332	   12.9428	   12.6506	    12.367	   12.0909	   11.8224	   11.5612	   11.3072	   11.0604	   10.8207	    10.588	    10.362	   10.1426	   9.92942	   9.72231	   9.52112	    9.3257	   9.13586	   8.95143	
   74.1436	   72.3353	   70.2987	   68.4478	   66.8647	   65.6698	   65.0275	   64.8655	   65.2951	   66.3468	   67.9444	   70.0599	    71.921	   75.5165	   76.8446	   78.6148	   80.1534	   83.0594	   84.8669	   84.0659	   79.9666	   75.3089	   69.2129	   62.9861	   55.1278	   48.2456	   44.3842	   42.6081	    41.299	   40.1257	   38.8977	   37.8721	   37.4015	   36.8296	   33.0711	   36.0363	   48.9171	   45.9754	   42.8676	   39.7331	   36.5753	   35.6123	   34.6778	   33.7719	   32.8925	   32.0388	     31.21	   30.4051	   29.6236	   28.8645	    28.127	   27.4103	   26.7138	   26.0375	   25.3813	   24.7445	   24.1267	   23.5272	   22.9457	   22.3818	   21.8353	   21.3058	   20.7926	   20.2953	   19.8134	   19.3566	   18.9285	   18.5144	   18.1224	   17.7151	   17.3217	   16.9401	   16.5697	   16.2101	    15.861	   15.5221	   15.1935	   14.8746	   14.5654	   14.2654	   13.9742	   13.6916	   13.4173	    13.151	   12.8925	   12.6416	
   74.1436	   72.3347	   70.2949	   68.4335	   66.8315	   65.6166	   64.9682	   64.8313	   65.2584	    66.186	     67.61	   69.5151	   71.1505	   74.5219	   75.6407	   77.2383	   78.6707	   81.5257	   83.3561	   82.6177	   78.7276	   74.2926	   68.4091	   62.3569	   54.6811	   47.9448	   44.1576	   42.4209	   41.1457	   39.9989	   38.8212	   37.8305	   37.3694	   36.8046	   33.0522	   36.0218	    48.896	   45.9533	   42.8456	   39.7081	   36.5489	   35.5854	    34.651	   33.7453	   32.8663	    32.013	   31.1845	     30.38	   29.5988	   28.8401	   28.1031	    27.387	    26.691	   26.0154	   25.3599	   24.7238	   24.1068	   23.5082	   22.9275	   22.3645	   21.8189	   21.2902	   20.7779	   20.2814	   19.8003	    19.344	    18.916	   18.5014	   18.1076	   17.6998	   17.3058	   16.9236	   16.5528	   16.1929	   15.8434	   15.5042	   15.1752	   14.8561	   14.5465	   14.2461	   13.9546	   13.6716	    13.397	   13.1304	   12.8716	   12.6205	
   74.1436	   72.3358	   70.3026	    68.462	   66.8979	   65.7231	   65.0868	   64.8997	   65.3318	   66.5076	   68.2787	   70.6047	   72.6915	   76.5112	   78.0485	   79.9913	   81.6361	    84.593	   86.3778	    85.514	   81.2056	   76.3251	   70.0168	   63.6154	   55.5745	   48.5464	   44.6108	   42.7952	   41.4523	   40.2524	   38.9741	   37.9137	   37.4337	   36.8546	     33.09	   36.0508	   48.9382	   45.9975	   42.8896	   39.7581	   36.6017	   35.6391	   34.7046	   33.7984	   32.9186	   32.0646	   31.2355	   30.4303	   29.6484	   28.8889	   28.1509	   27.4337	   26.7365	   26.0596	   25.4027	   24.7652	   24.1466	   23.5463	   22.9639	   22.3991	   21.8518	   21.3214	   20.8073	   20.3091	   19.8264	   19.3691	    18.941	   18.5274	   18.1371	   17.7304	   17.3376	   16.9565	   16.5866	   16.2274	   15.8786	   15.5401	   15.2117	   14.8932	   14.5844	   14.2847	   13.9939	   13.7116	   13.4376	   13.1716	   12.9134	   12.6628	
   22.6306	   107.592	   308.568	   796.846	   1839.27	   3795.21	    7130.6	     12427	   20203.4	   30928.8	   44960.9	   62425.6	   83302.4	    106927	    133678	    162569	    189626	    217303	    243958	    270502	    273982	    263217	    240349	    216375	    189567	    157835	    128600	    106468	     91968	   82693.7	   75906.2	   69726.2	   63865.8	   59109.5	   55095.4	     52213	   50726.7	   49578.7	   48379.4	   47094.2	   46135.7	   45546.1	     45147	   44866.9	   44669.1	   44523.1	     44405	   44295.1	   44179.2	   44046.1	     43888	   43699.5	   43477.3	   43219.3	   42924.4	   42592.1	   42222.5	     41816	   41373.1	   40894.5	   40381.2	   39834.1	   39254.2	   38642.5	   38000.3	   37429.8	   37357.7	   37459.2	   37748.9	   37771.3	   37728.3	   37573.8	   37292.2	   36891.3	   36389.3	   35806.8	   35162.9	   34474.1	     33754	   33014.1	   32263.7	   31510.8	   30761.9	   30022.7	   29297.7	   28590.8	
   22.6193	    106.79	   303.086	   774.769	   1779.05	   3671.51	    6924.9	   12139.5	   19871.5	   30635.4	     44833	   62228.2	   82584.3	    105516	    131384	    159279	    185144	    211565	    236994	    262712	    264960	    253169	    229904	    206608	    181312	    151804	    124864	    104429	     90826	   81945.5	   75359.5	   69408.5	   63712.6	   59099.6	   54924.5	     51950	   50418.5	   49259.8	   48074.8	   46884.6	   45991.7	     45461	   45096.2	   44847.8	   44658.4	   44484.8	   44341.7	   44209.4	   44073.1	   43921.2	   43745.5	   43540.4	   43302.1	   43028.6	   42718.5	   42371.6	   41987.6	   41567.1	   41110.5	   40618.7	   40092.4	   39532.7	   38940.6	     38317	   37663.2	   37060.6	   36854.5	     36781	   36851.5	   36732.1	   36561.7	   36302.4	   35938.8	   35474.6	   34922.8	     34300	   33622.1	   32903.5	   32156.3	   31390.9	   30616.1	   29839.2	   29066.5	   28303.4	   27554.3	   26822.8	
    22.642	   108.395	   314.049	   818.924	   1899.49	   3918.91	   7336.31	   12714.5	   20535.2	   31222.2	   45088.8	   62622.9	   84020.4	    108338	    135972	    165858	    194108	    223040	    250922	    278291	    283003	    273265	    250794	    226143	    197823	    163866	    132337	    108508	   93110.1	     83442	     76453	   70043.9	   64018.9	   59119.5	   55266.3	     52476	   51034.9	   49897.7	     48684	   47303.8	   46279.6	   45631.2	   45197.7	     44886	   44679.8	   44561.3	   44468.2	   44380.8	   44285.3	     44171	   44030.5	   43858.7	   43652.5	     43410	   43130.2	   42812.7	   42457.4	   42064.9	   41635.7	   41170.4	     40670	   40135.4	   39567.7	     38968	   38337.3	     37799	     37861	   38137.5	   38646.4	   38810.5	   38894.9	   38845.2	   38645.5	     38308	   37855.7	   37313.6	   36703.7	   36044.7	   35351.8	   34637.3	   33911.4	   33182.4	   32457.3	     31742	   31041.2	   30358.8	
    258486	    263822	    269451	    275015	    280524	    285992	    292204	    300015	    307752	    315347	    322734	    329766	    335377	    337637	    340629	    343478	    348125	    359074	    374824	    378291	    382642	    390302	    395920	    403831	    411162	    418804	    426918	    435198	    443538	    451831	    460104	    468019	    476235	    484772	    523022	    808273	    769457	    701408	    638289	    577807	    518325	    526219	    534351	    542702	    551243	    559952	    568829	    577877	    587107	    596522	    606107	    615822	    625608	    635411	    645199	    654952	    664662	    674331	    683965	    693566	    703137	    712675	    722182	    731662	    741133	    750621	    760140	    769716	    779365	    789097	    798928	    808851	    818828	    828834	    838841	    848820	    858712	    868434	    877908	    887063	    895822	    904159	    911987	    919238	    925968	    932176	
