     0	     0	   10268.9	   51888.9	    171777	    219130	    182067	    122540	   78028.4	     47021	   24728.8	   16430.8	   50409.8	    299080	    435353	    324579	    218677	    138755	   84316.6	     45581	   21775.6	     12455
     1	     0	   11544.1	   57779.3	    182732	    231868	    194566	    132140	   84033.1	   50373.4	   26476.7	   18083.2	   57236.5	    315258	    453418	    340873	    229093	    145496	   90250.6	   50057.7	   24427.4	   14576.7
     2	     0	   10285.4	   53424.2	    172643	    220363	    186468	    128729	   83944.1	     51803	   28090.3	   20049.7	   53732.4	    305212	    439428	    330626	    228201	    150309	     96206	   55003.8	   27739.9	   17267.5
     3	     0	   10140.3	   53408.1	    172017	    216783	    179897	    121683	   77828.4	   47134.7	   24999.8	   17085.1	   49721.7	    297623	    438715	    330498	    225839	    146923	   92458.8	   51587.3	   25191.9	   14849.5
     4	     0	     10382	   53980.7	    174374	    222734	    188229	    129607	   84260.6	   51863.5	   28106.8	   20194.8	   53981.2	    310091	    449490	    339996	    233623	    152445	   96361.9	   54246.3	   27025.8	   16815.1
     5	     0	   11131.1	   54208.6	    175876	    223730	    186747	    126564	     80853	   48743.2	   25665.1	   17283.1	   52401.2	    306271	    454248	    344564	    235306	    152261	   95302.5	   52958.6	   25728.3	   14934.8
     6	     0	   12776.3	   59281.7	    189800	    240367	    201266	    138444	   90340.2	   55849.6	     30400	   21956.9	   55953.3	    307279	    447598	    338627	    232612	    152723	   97465.3	   55615.8	   28087.4	   17703.2
     7	     0	   12580.8	   60484.8	    182225	    224698	    185706	    126206	   81455.1	   49933.2	   27016.9	   19455.3	   57431.1	    318056	    458291	    344191	    233583	    151672	   95808.6	   54000.5	   26968.7	   16846.5
     8	     0	   11543.2	   49835.5	    167566	    220185	    187874	    130305	   85408.4	   52950.9	   28831.6	     20649	   53509.9	    306571	    458534	    351022	    239338	    155472	   98137.8	   55229.9	   27491.7	   16934.3
     9	     0	   10776.1	   50999.1	    169617	    220332	    186648	    128657	   84086.3	   52437.7	   28879.3	   21238.9	   50952.6	    298723	    446669	    342227	    236239	    154620	   97998.7	   55696.1	   28125.8	   17875.8
    10	     0	   10779.5	   52914.6	    173676	    221943	    186569	    128072	   82917.8	   50550.9	     26947	   18620.2	   53095.8	    305172	    452012	    344869	    236851	    154059	   97027.9	   54403.3	   26793.9	   16010.5
    11	     0	     10373	   50351.4	    162082	    208319	    177328	    122887	   80563.4	   50203.1	   27570.2	   20193.1	     51384	    297564	    435651	    331526	    228959	    149905	   95248.6	   54125.1	   27284.6	     17271
    12	     0	   10381.8	   52168.8	    171866	    220459	    185501	    127340	   82448.2	   50285.3	   26752.9	   18318.2	   52614.4	    306812	    455027	    345341	    236330	    153854	   97050.3	   54523.9	   26833.3	   15945.5
    13	     0	   10963.9	   53650.3	    173022	    219483	    183219	    125040	     80474	   48871.3	     26005	   18071.4	   54721.1	    303132	    434662	    323102	    217725	    140368	   87944.9	   49210.1	   24296.5	   14802.7
    14	     0	   12861.1	   56181.3	    174607	    218478	    182579	    125834	   82718.7	   51588.3	   28299.6	   20622.3	   55866.9	    308853	    446238	    336993	    231974	    152754	   97744.7	   55689.5	     28084	   17675.1
    15	     0	   10560.9	   56381.9	    180276	    226924	    189144	    128708	   82687.2	   50215.7	   26778.6	     18722	   53772.5	    306828	    443311	    333459	    228380	    149329	   94968.6	   53810.5	   26839.3	   16523.2
    16	     0	   11635.7	   52293.6	    169630	    217156	    183255	    125346	   80745.7	   49195.5	   26243.1	   18148.5	   56947.4	    313079	    446311	    334064	    226179	    144380	   89558.6	   49830.6	     24580	   14962.1
    17	     0	   10775.9	     51987	    167678	    214740	    181900	    125374	   81129.4	   49454.6	   26386.3	   18295.4	   55288.2	    310969	    445260	    331410	    224300	    144075	   89185.9	   49087.2	   23803.9	   14089.5
    18	     0	   12933.9	   56125.1	    187499	    242125	    202375	    138457	   90813.1	   56904.9	   31533.2	     23360	   46390.4	    286689	    447364	    346700	    239850	    159522	    103298	   59478.8	     30330	   19434.3
    19	     0	   12965.8	     62767	    185249	    225421	    185265	    125438	   80516.5	   48974.7	   26248.5	   18599.3	   56883.7	    312644	    444084	    329377	    222803	    144337	   90794.7	   50834.1	   25113.1	   15371.5
    20	     0	   11848.9	   56526.6	    177519	    224915	    191449	    133350	   87892.1	   55114.7	   30495.5	   22700.5	   56624.6	    313241	    449447	    342021	    237616	    155908	   99720.6	   57271.2	   29221.1	     18975
    21	     0	   10041.3	   49994.4	    170612	    220936	    184856	    124948	   79793.6	   48140.7	   25309.4	   16776.8	   50094.6	    300705	    438660	    327135	    220572	    140084	   85063.1	   45830.9	   21812.2	   12464.7
    22	     0	   11937.7	   59331.4	    180691	    225044	    188963	    129577	   84051.3	   51747.6	   28075.8	   20214.1	   53595.8	    307703	    450926	    346121	    240848	    158673	    102112	   58559.3	   29537.5	     18485
    23	     0	   10910.3	   55036.4	    175282	    220919	    184258	    125479	   80906.8	   49669.3	   26894.5	   19259.5	   55177.2	    311137	    447676	    336705	    232005	    152325	   97254.7	   55457.7	     27857	   17342.4
    24	     0	   12144.2	   56623.2	    180688	    230439	    194486	    134352	   87747.3	   54280.3	   29627.1	   21614.2	   54524.3	    303850	    450010	    344833	    236546	    154253	   98220.4	   56008.1	   28252.6	   17791.5
    25	     0	     11852	   53937.2	    168323	    205555	    166354	    111040	   69975.6	   41188.8	   21018.7	   13374.6	   50351.5	    306067	    481405	    373414	    254560	    164019	    101141	   54480.9	   25214.1	   13325.6
