Male deaths
1360.76	1689.74	1885.03	1962.02	2235.53	2263.20	2448.35	2694.69	2966.59	3132.71	3121.87	3191.96	2685.91	2513.96	2186.60	2052.42	2150.23	2016.23	1903.71	1706.37
396.48	459.53	466.57	525.68	519.47	642.41	779.50	790.10	778.07	891.43	742.25	855.28	624.39	682.59	502.79	421.38	490.94	503.07	394.38	384.45
129.46	124.13	129.91	128.61	146.68	157.04	204.61	182.45	220.17	209.34	192.41	182.08	151.36	138.19	173.65	122.82	137.88	133.14	121.57	143.32
128.45	118.20	121.76	123.09	113.85	115.60	122.48	124.01	131.20	142.18	97.21	136.81	130.69	152.74	134.85	128.40	110.60	106.43	133.18	149.33
224.89	221.27	241.27	243.91	260.06	307.45	296.00	251.45	269.66	257.66	254.54	281.18	219.15	246.12	242.57	259.84	216.18	217.39	244.69	238.11
423.17	461.06	533.66	525.82	535.29	605.45	684.13	599.57	653.93	572.16	631.61	598.37	555.92	549.95	485.74	568.39	493.67	503.18	461.75	461.21
661.90	802.55	898.01	1000.36	1212.78	1293.75	1467.62	1367.24	1262.70	1141.98	1122.81	1146.21	1115.47	1061.60	938.28	969.48	880.78	792.24	804.03	832.51
864.77	1016.90	1149.06	1357.06	1665.13	1822.60	2094.59	2099.87	2010.34	2024.44	1891.49	1808.68	1707.50	1524.89	1380.30	1329.27	1277.19	1158.06	1148.20	1168.36
885.31	1109.77	1255.30	1521.17	1656.65	1932.61	2201.90	2226.41	2236.53	2046.14	2062.48	2177.03	1906.66	1856.17	1708.71	1599.88	1452.96	1434.25	1338.03	1338.89
870.38	998.19	1202.80	1420.58	1639.67	1815.58	2105.80	2157.98	2074.34	1983.41	1869.68	1986.93	1798.30	1787.54	1704.12	1636.74	1563.29	1479.71	1470.51	1438.89
852.20	994.62	1098.13	1262.36	1457.18	1586.13	1850.73	1869.44	1934.42	1858.51	1900.27	1895.65	1826.37	1739.61	1649.59	1503.33	1442.97	1431.43	1402.32	1452.60
810.87	904.16	1000.69	1054.76	1210.60	1383.40	1490.17	1618.41	1588.34	1542.64	1711.66	1702.70	1759.94	1698.43	1722.47	1589.60	1538.19	1475.89	1514.93	1487.02
862.00	920.52	963.61	973.41	1055.34	1172.86	1259.93	1292.94	1340.14	1320.63	1482.17	1465.89	1537.69	1534.65	1521.39	1500.65	1587.11	1630.53	1655.97	1722.45
793.13	899.21	905.43	986.94	1061.26	1152.07	1276.79	1205.82	1222.92	1183.46	1227.20	1289.64	1394.71	1446.37	1536.29	1417.11	1494.11	1575.12	1613.53	1637.93
860.90	941.20	864.29	901.55	971.57	993.97	1117.17	1094.06	1113.68	1202.05	1296.77	1342.96	1290.78	1361.17	1381.71	1312.51	1278.08	1454.55	1471.43	1447.19
876.22	978.69	975.88	917.25	1011.10	949.88	1052.84	980.08	945.20	897.62	1028.25	999.93	1103.80	1121.43	1233.78	1152.27	1232.33	1268.65	1236.82	1192.63
813.94	884.90	735.68	744.10	826.29	837.20	903.48	853.43	844.55	829.02	892.91	860.58	925.84	916.92	925.32	948.84	883.28	971.40	951.89	1074.85
551.44	562.60	613.15	580.32	677.18	641.77	684.83	596.31	622.49	653.81	668.43	717.25	744.35	818.97	773.31	734.93	693.79	747.84	693.05	684.90
316.80	370.65	339.88	401.29	353.11	319.37	443.56	402.41	394.92	430.53	454.97	433.57	404.12	447.17	464.29	432.90	476.96	474.59	500.70	507.47
210.61	253.84	238.50	225.21	277.09	295.26	290.28	270.52	283.68	286.65	315.68	341.66	421.21	335.63	340.14	328.20	289.85	323.30	367.00	339.02
Female deaths
1180.45	1437.93	1736.47	1713.94	1873.06	2129.03	2272.02	2372.07	2589.01	2567.37	2779.38	2744.39	2275.05	2116.01	1892.43	1771.67	1770.75	1711.17	1620.85	1567.78
356.32	393.93	444.84	513.65	509.16	570.98	656.22	731.05	676.33	798.05	675.97	689.65	556.59	608.52	425.56	404.12	429.52	491.32	330.80	353.49
78.07	92.29	107.51	108.17	122.01	148.81	156.61	187.73	181.34	176.00	165.15	170.21	114.58	125.64	138.83	104.43	107.07	85.46	88.09	113.03
77.05	88.11	86.48	85.61	97.69	72.94	107.92	104.39	101.68	104.05	119.11	103.13	105.13	112.15	94.26	107.90	89.16	91.07	105.55	91.02
