Male migration
-158.5362502562470000	-258.0207000630920000	-338.4267449772010000	-472.1989048575760000	-633.8509685487810000	-802.1130566854000000	-992.6818685227210000	-1194.0845972614400000	-1540.7969035170200000	-1879.7243788754300000	-3250.4943444437800000	-42.8636034796629000	-42.8636034796628000	-42.8636034796628000	-42.8636034796628000	-42.8636034796628000	1656.9731389997100000	1656.9731389997100000	1656.9731389997100000	1656.9731389997100000	1656.9731389997100000	5284.9484629547100000	2515.2170493091300000	2515.2170493091300000	2515.2170493091300000	2515.2170493091300000	2086.0950941544200000	2086.0950941544200000	2086.0950941544200000	2086.0950941544200000	2086.0950941544200000	1616.6733443013600000	1616.6733443013600000	1940.0080131616300000	1616.6733443013600000	161.6673344301360000	1293.3386754410900000	1616.6733443013600000
-2.1101036222896000	-157.3462666347030000	-256.8307164415480000	-337.2367613556560000	-471.0089212360320000	-632.6609849272370000	-904.3197489867750000	-1081.5919012009900000	-1282.9946299397100000	-1629.7069361952900000	-1968.6344115537000000	-91.5819287607470000	-63.2166436350451000	-63.2166436350451000	-63.2166436350451000	-63.2166436350451000	1133.2924977099700000	1133.2924977099700000	1133.2924977099700000	1133.2924977099700000	1133.2924977099700000	3871.6370051248400000	909.1111163176710000	909.1111163176710000	909.1111163176710000	909.1111163176710000	1021.2018070138200000	1021.2018070138200000	1021.2018070138200000	1021.2018070138200000	1021.2018070138200000	810.3696457093570000	810.3696457093570000	972.4435748512280000	810.3696457093570000	81.0369645709357000	648.2957165674850000	810.3696457093570000
-1.8273684219893400	-1.8277773177535800	-157.0639403301670000	-256.5483901370120000	-336.9544350511200000	-470.7265949314960000	-791.6712307833320000	-959.9333189199510000	-1137.2054711341700000	-1338.6081998728900000	-1685.3205061284700000	-166.6818319898930000	-111.4872810948520000	-81.7102716999693000	-81.7102716999692000	-81.7102716999692000	628.9668637948980000	628.9668637948980000	628.9668637948980000	628.9668637948980000	628.9668637948980000	2455.0748388125200000	-677.6398092991150000	-677.6398092991150000	-677.6398092991150000	-677.6398092991150000	-24.3364727521086000	-24.3364727521086000	-24.3364727521086000	-24.3364727521086000	-24.3364727521086000	-21.7485969147940000	-21.7485969147940000	-26.0983162977528000	-21.7485969147940000	-2.1748596914794000	-17.3988775318352000	-21.7485969147940000
-2.2349802432274100	-2.2349802432274100	-2.2353891389916500	-157.4715521514050000	-256.9560019582500000	-337.3620468723580000	-659.3750173237600000	-821.0270810149650000	-989.2891691515840000	-1166.5613213658000000	-1367.9640501045200000	-103.2654464782600000	-184.7708433223690000	-129.5762924273290000	-98.3444876744353000	-98.3444876744353000	763.0409386374670000	763.0409386374670000	763.0409386374670000	763.0409386374670000	763.0409386374670000	2540.0005583686300000	-742.4918224586210000	-742.4918224586210000	-742.4918224586210000	-742.4918224586210000	10.2745580894228000	10.2745580894228000	10.2745580894228000	10.2745580894228000	10.2745580894228000	9.3999091210851500	9.3999091210851500	11.2798909453022000	9.3999091210851500	0.9399909121085150	7.5199272968681200	9.3999091210851500
-3.1148109990054800	-3.1148109990054800	-3.1148109990054800	-3.1152198947697300	-158.3513829071830000	-257.8358327140280000	-535.7397310170220000	-669.5118908973980000	-831.1639545886030000	-999.4260427252220000	-1176.6981949394400000	-75.9601122236802000	-119.5381168091080000	-201.0435136532180000	-145.8489627581770000	-113.1192915584430000	874.5679572140550000	874.5679572140550000	874.5679572140550000	874.5679572140550000	874.5679572140550000	2626.0900138781300000	-787.9637623441370000	-787.9637623441370000	-787.9637623441370000	-787.9637623441370000	43.3020974349588000	43.3020974349588000	43.3020974349588000	43.3020974349588000	43.3020974349588000	38.0430267509979000	38.0430267509979000	45.6516321011975000	38.0430267509979000	3.8043026750997900	30.4344214007983000	38.0430267509979000
-4.2389916101260000	-4.2389916101260000	-4.2389916101260000	-4.2389916101260000	-4.2394005058902400	-159.4755635183030000	-453.6102110043160000	-534.0162559184240000	-667.7884157988000000	-829.4404794900050000	-997.7025676266240000	26.2163722703907000	-90.2854822277011000	-133.8634868131290000	-215.3688836572390000	-160.1743327621980000	967.7895100241240000	967.7895100241240000	967.7895100241240000	967.7895100241240000	967.7895100241240000	2714.1888737251500000	-815.5801096680960000	-815.5801096680960000	-815.5801096680960000	-815.5801096680960000	76.1047001780140000	76.1047001780140000	76.1047001780140000	76.1047001780140000	76.1047001780140000	65.7080364910272000	65.7080364910272000	78.8496437892327000	65.7080364910272000	6.5708036491027200	52.5664291928218000	65.7080364910272000
-5.3898028853548600	-5.3898028853548600	-5.3898028853548600	-5.3898028853548600	-5.3898028853548600	-5.3902117811191100	-347.5806804701870000	-447.0651302770320000	-527.4711751911400000	-661.2433350715160000	-822.8953987627200000	102.5912431984680000	14.1013502201128000	-102.4005042779790000	-145.9785088634070000	-227.4839057075160000	1046.8472262529400000	1046.8472262529400000	1046.8472262529400000	1046.8472262529400000	1046.8472262529400000	2804.8673851513000000	-826.9653064571260000	-826.9653064571260000	-826.9653064571260000	-826.9653064571260000	109.9409598979080000	109.9409598979080000	109.9409598979080000	109.9409598979080000	109.9409598979080000	93.8248552833210000	93.8248552833210000	112.5898263399850000	93.8248552833210000	9.3824855283321000	75.0598842266568000	93.8248552833210000
-6.3799752973484500	-6.3799752973484500	-6.3799752973484500	-6.3799752973484500	-6.3799752973484500	-6.3799752973484500	-187.0569193187330000	-342.2930823311460000	-441.7775321379910000	-522.1835770521000000	-655.9557369324760000	118.2025921181100000	92.6922139845237000	4.2023210061682500	-112.2995334919240000	-155.8775380773520000	1115.7022218535800000	1115.7022218535800000	1115.7022218535800000	1115.7022218535800000	1115.7022218535800000	2897.7551628560500000	-824.1580477952210000	-824.1580477952210000	-824.1580477952210000	-824.1580477952210000	145.7720870291810000	145.7720870291810000	145.7720870291810000	145.7720870291810000	145.7720870291810000	123.2859455584100000	123.2859455584100000	147.9431346700920000	123.2859455584100000	12.3285945558410000	98.6287564467281000	123.2859455584100000
-7.0729887585805000	-7.0729887585805000	-7.0729887585805000	-7.0729887585805000	-7.0729887585805000	-7.0729887585805000	-187.5060583780660000	-187.5064672738300000	-342.7426302862430000	-442.2270800930880000	-522.6331250071970000	129.6709329611310000	111.1788682725660000	85.6684901389790000	-2.8214028393763800	-119.3232573374680000	1177.6964354977400000	1177.6964354977400000	1177.6964354977400000	1177.6964354977400000	1177.6964354977400000	2991.2190849412800000	-809.5824662225800000	-809.5824662225800000	-809.5824662225800000	-809.5824662225800000	184.0569846375810000	184.0569846375810000	184.0569846375810000	184.0569846375810000	184.0569846375810000	154.4993693461250000	154.4993693461250000	185.3992432153500000	154.4993693461250000	15.4499369346125000	123.5994954769000000	154.4993693461250000
-7.4845715009769900	-7.4845715009769900	-7.4845715009769900	-7.4845715009769900	-7.4845715009769900	-7.4845715009769900	-193.3741418000880000	-193.3741418000880000	-193.3745506958530000	-348.6107137082660000	-448.0951635151110000	143.9746548690960000	126.1874718986440000	107.6954072100780000	82.1850290764912000	-6.3048639018641800	1234.3142740129800000	1234.3142740129800000	1234.3142740129800000	1234.3142740129800000	1234.3142740129800000	3079.8378197161900000	-786.8190066480130000	-786.8190066480130000	-786.8190066480130000	-786.8190066480130000	223.7476336824840000	223.7476336824840000	223.7476336824840000	223.7476336824840000	223.7476336824840000	186.6313011517770000	186.6313011517770000	223.9575613821320000	186.6313011517770000	18.6631301151777000	149.3050409214220000	186.6313011517770000
