	        6.15532	        0.24732	         0.7397	        0.44151	       -0.52949	         -0.297	       -0.38505	       -0.28918	       -0.81818	       -0.86992	        0.01932	        6.03234	        0.29624	        0.72093	         0.7644	       -0.14323	       -0.68928
	       -0.28162	       -0.27913	       -0.10742	       -1.22825	        0.00969	        6.14067	        0.47941	        0.89305	        0.17375	       -0.39398	       -0.44792	        -0.4153	       -0.69977	        0.76569	       -0.10838	        0.00356	        6.29889
	        0.15263	        0.69321	        0.41184	       -0.39208	       -0.51016	       -0.48411	       -0.17199	       -0.20283	        0.83537	              0	        6.22165	        0.42931	        1.07931	        0.28587	        0.00629	       -1.03549	       -0.22258
	       -0.58497	       -0.08588	       -0.18389	        0.02055	        6.12564	        0.41334	         0.5709	         0.4852	       -0.57771	       -0.77188	        -0.3218	        0.13916	        0.72541	       -1.14032	        0.01375	        6.09765	        0.42412
	        0.65514	        0.19143	       -0.55517	       -0.13368	        0.01575	       -0.43021	       -0.15228	       -0.23833	        0.00342	        6.23701	        0.36659	        1.06858	         0.3375	       -0.44493	       -0.62912	       -0.25017	       -0.36659
	       -0.24433	       -0.08396	        0.01193	         6.2285	         0.3093	        0.44144	         0.2114	       -0.50072	       -0.26206	        0.01496	       -0.83876	        -0.5984	        0.11164	        0.01633	        6.15545	        0.48923	        0.86404
	        0.41322	       -0.09032	       -0.50565	       -0.03294	       -0.30176	       -0.66422	       -0.92825	              0	        6.24104	         0.4412	        0.88592	        0.17512	       -0.34862	       -0.11747	       -0.77785	       -0.91132	        0.37896
	       -0.83851	              0	        6.07793	        0.37473	        1.07739	       -0.19929	       -0.65179	       -0.55864	        0.01485	       -0.19497	        0.43533	        0.91395	        0.00628	   4.94066e-324	   4.07211e-311	   1.69768e-312	       -1.#QNAN
	    5.6259e-304	   4.34373e-311	   3.05567e-312	   7.31098e-186	   3.11914e-305	   4.94066e-324	   4.07211e-311	   2.13005e-314	   1.74004e-312	   1.00867e-240	   3.11912e-305	   2.11365e-315	    8.6917e-311	   8.15876e-304	   4.34373e-311	   2.38455e-212	    8.6917e-311
	   7.74685e-304	   6.11409e-304	   3.12036e-305	   1.53471e-187	    3.1195e-305	    9.9398e-315	   1.26698e-197	   2.51457e-311	   2.17292e-311	   3.11957e-305	       -1.#QNAN	   6.80519e+246	   5.91024e-304	    3.1196e-305	   3.11955e-305	   5.46834e-304	   7.31101e-186
	   7.31101e-186	   1.01824e+247	   6.11409e-304	   1.01826e+247	   1.93102e-311	   6.02874e-304	   1.33892e-321	   3.12122e-305	   5.62496e-304	   5.46834e-304	   5.62496e-304	   4.07212e-311	   5.46834e-304	   4.55003e+269	   4.34373e-311	   7.30828e-186	   8.13786e-311
	     2.122e-314	   7.09784e-186	   2.99053e-305	   4.54657e+269	   5.46834e-304	   7.30829e-186	   1.40758e+076	  -7.23829e+202	  -2.31583e+077	    1.5842e-314	   1.97607e-310	  -2.79734e+203	   3.12089e-305	   8.13885e-311	   6.14624e+223	   5.46834e-304	   6.32418e-105
	   6.98359e-251	  -1.56293e-207	   3.12056e-305	   2.25554e-308	   3.51359e+248	   9.23068e-312	   2.12199e-314	   5.75053e-313	   1.01419e+247	    2.0372e-312	   5.62591e-304	   4.34373e-311	   3.12425e-305	   7.30828e-186	   3.12154e-305	   4.94066e-324	   4.07211e-311
	    2.9779e+248	   2.11365e-315	   1.01432e+247	   8.16613e-304	   4.34373e-311	  -1.56293e-207	   8.03011e-317	   3.12067e-305	   4.07212e-311	   7.93414e-311	   7.84304e-304	   3.12181e-305	   3.12124e-305	   1.53471e-187	   3.12107e-305	    9.9398e-315	    9.9398e-315
	   3.12121e-305	   5.41964e-304	   4.58728e+269	   5.41964e-304	   3.12112e-305	   5.46834e-304	   7.30831e-186	   3.12115e-305	   7.30831e-186	    6.6782e+246	   7.30831e-186	   1.01468e+247	   2.06742e-314	   8.57795e-317	   3.12328e-305	       -1.#QNAN	   1.01266e+247
	   5.63877e-057	   1.13571e-303	   1.15278e-303	   5.61937e-057	   9.98496e-268	   6.11409e-304	   1.14643e-303	   8.21644e-317	   8.02309e-317	              0	   4.94066e-324	   6.81467e+246	   1.02811e-312	   5.41964e-304	   6.11409e-304	   2.93437e-306	   5.41964e-304
	   8.13218e-186	   7.30831e-186	   3.95253e-323	   1.01856e-312	   1.00729e+247	    1.0073e+247	   1.00744e+247	   5.41964e-304	   1.62399e-303	    1.2732e-313	              0	    1.4822e-323	              0	   9.71378e-319	              0	   2.10102e-303	    2.9717e-313
	              0	              0	   2.11566e-303	    1.3244e-304	   9.94724e+086	   3.12214e-305	    1.4854e-313	   2.80111e-312	   2.12199e-314	   6.15115e+223	   5.46834e-304	   1.42385e-312	   5.62591e-304	   4.77832e-299	  -1.59146e+029	  -8.81555e-280	   1.39248e+188
