Male deaths
488.90	555.47	633.14	741.38	787.77	718.53	672.30	810.42	713.57	862.77	885.67	901.07	789.11	730.38	716.47	673.89	769.87	732.21	668.17	650.74
138.13	137.81	166.45	194.63	179.97	177.98	201.39	234.57	190.66	231.89	175.67	235.31	163.71	219.80	186.34	135.43	170.41	160.39	142.80	111.51
45.32	43.41	27.07	46.69	49.13	51.74	45.06	53.11	63.21	46.62	49.04	58.08	65.10	51.06	57.24	45.14	52.09	32.08	45.08	57.03
45.92	38.36	42.11	30.10	34.09	49.12	40.63	35.07	50.79	53.09	46.04	36.05	35.05	39.04	55.86	47.15	45.07	41.10	36.06	41.02
114.45	144.35	130.60	106.90	117.44	133.00	122.21	107.74	102.84	111.18	108.09	116.16	125.18	86.09	119.50	89.78	108.81	117.88	112.20	95.04
192.97	220.64	201.60	199.13	215.92	231.04	234.64	241.50	244.25	257.88	285.24	239.80	258.38	229.18	207.88	251.90	220.45	208.72	224.98	208.09
248.35	284.25	308.90	331.55	339.31	370.23	376.54	427.33	412.70	406.67	371.66	405.54	382.56	418.45	416.79	401.43	373.48	364.63	321.58	328.14
269.06	341.32	360.54	401.31	394.62	466.28	567.62	596.62	611.57	657.13	587.50	571.76	560.33	583.69	539.18	504.64	452.57	453.41	451.94	497.01
312.80	354.32	415.72	422.93	470.45	519.45	559.32	662.45	620.64	630.61	634.54	663.41	646.95	694.31	616.32	581.17	493.59	464.15	502.48	475.21
325.93	393.28	383.25	444.60	500.05	553.98	612.49	561.11	669.81	683.69	704.17	630.84	658.53	648.80	583.15	586.59	579.91	560.98	559.59	487.83
312.23	396.23	402.47	457.69	457.81	472.38	571.73	575.42	607.15	675.70	670.57	700.51	706.04	705.76	619.25	564.93	638.26	556.51	580.04	562.85
302.71	438.38	399.72	412.52	423.84	457.33	555.55	549.26	565.06	605.21	651.15	614.82	628.92	702.34	689.07	603.05	647.21	675.27	640.30	602.26
385.34	449.83	425.77	433.61	431.15	445.70	514.25	499.19	533.38	577.11	559.47	642.44	596.88	669.30	644.88	672.74	608.59	618.09	676.22	671.29
411.68	398.88	375.61	453.19	446.75	516.04	508.79	558.76	522.48	547.06	566.48	564.75	579.41	634.26	640.27	619.11	612.02	672.67	681.22	688.30
397.42	416.45	432.32	417.93	424.23	448.25	469.18	464.97	484.15	541.46	513.43	528.71	558.38	543.59	580.11	570.38	527.88	584.00	576.59	627.84
361.58	443.31	409.88	373.21	397.70	421.16	438.08	426.89	399.83	463.30	433.89	434.58	472.70	500.54	499.10	473.52	461.77	484.20	502.90	502.22
