64689.40577821430000	63257.58284705620000
65184.10399091900000	64008.26889509160000
67534.79332293890000	66111.02684638400000
70463.43636108530000	68559.92285938070000
72635.28266224710000	70501.91414940480000
73321.00194159210000	71184.23803146650000
72978.72678163610000	70514.12228875620000
71599.12384362470000	68294.68421264070000
69738.41377544730000	65170.77151389590000
68954.66853011890000	62640.46165636580000
69059.48966006320000	60901.37020758060000
68413.21149535520000	58813.57572746320000
66612.85040819290000	56262.23780520690000
64494.68126164620000	53791.47193191160000
62833.70948838800000	51667.57307330150000
62417.65985057460000	50462.10687288690000
63368.36041345390000	50577.52897684830000
65857.48653484200000	52171.42115527920000
68999.12137301620000	54489.09760240980000
71504.92671848040000	56472.26892319840000
72848.00055360180000	57611.76869500000000
73527.87307956020000	58228.19893085100000
73435.59993616550000	58230.18163308890000
72610.19460249950000	57734.66977967010000
71318.30139030650000	57053.86903142020000
69632.96832451620000	56265.87042343120000
67415.97437099690000	55167.83868281460000
64746.90964011270000	53736.73659567730000
61871.11538518670000	52063.30973619160000
58956.62034949360000	50281.87721093140000
56168.06333268450000	48456.62745449750000
53609.00087200050000	46560.23344214070000
51365.16888346160000	44632.90738322500000
49331.03612795660000	42697.90063621680000
47368.55996057830000	40736.26363266870000
45339.05399246520000	38779.27137179300000
43212.19978179170000	36907.61738408610000
40933.48996219540000	35169.79546452470000
38581.89451919050000	33568.60305610440000
36227.59653146900000	32025.66401592040000
34034.10155473200000	30571.95815030050000
32135.34314310800000	29333.49191358100000
30627.58190712580000	28351.42807346130000
29425.93698091270000	27569.56458220250000
28367.75020035140000	26907.67287247760000
27533.35420968390000	26050.56349384070000
26643.08668887700000	25224.20619548130000
25642.68620098370000	24365.56465560750000
24574.37648642320000	23485.54044290150000
23538.85988141190000	22644.62030822790000
22494.71707557540000	21633.47297855480000
21569.54432171160000	20849.83578526430000
20685.69391394650000	20083.44750840890000
19826.94638701450000	19328.08351692840000
18982.92386404180000	18587.20341627260000
18139.90973830400000	17851.11429350360000
17290.71462327130000	17106.06524627960000
16432.05364871180000	16351.91077873020000
15583.47238361500000	15608.97584511000000
14736.55183035900000	14877.22380388640000
13934.00507884510000	14189.46538402920000
13247.18686472780000	13593.69467772420000
12726.19805561860000	13119.62939276420000
12338.74633861300000	12737.22497995760000
12010.15252847450000	12389.48006580060000
11655.81574974700000	12015.57505740160000
11201.18261145690000	11563.91572622770000
10595.07623048660000	10997.50383955570000
10445.88032491940000	11007.76046521170000
9612.96542938529000	10678.25522574290000
8765.73037966202000	10186.83139125230000
8080.01668689590000	9577.36428955654000
7432.18863336985000	9007.04786657420000
6809.98781625102000	8454.14781113948000
4748.84173617145000	5893.16602858533000
3518.15574817377000	4545.32168062512000
2541.11004280312000	3425.26818661369000
1785.79858988864000	2515.62696508279000
1218.34852480188000	1795.44803088187000
804.92995962755000	1241.23022327370000
513.53661863610600	828.06980279643800
315.37323883874200	530.86547658397000
185.75510100990600	325.49477928601200
104.50474446593600	189.86686681899400
55.90213928379150	104.75489198291700
28.29297950874670	54.32407239668060
13.47987101597790	26.30500077047590
6.01667692817032	11.81498182089910
2.50593159972937	4.89219801640751
0.97167667054483	1.85847741632573
0.35082880169200	0.64632178314328


