0	102269	0.125587	0.441975	2.076500	0.188085	0.114654	4.127020	0.081574	0.513689	0.705704	0.14408	0.694032	0.012144	0.006074	0.171431	12.962200	0.957015	0.139744	1.299100	34.0748	20.5177	39.4671	25.0253	0.752923	4.73253	25.62350	18.82580	0.695103	1.497330	1.290680	0.027057	0.993782	0.645161	0.022844	0.125632	0.029277	0.349899	0.001266	0.077562	5.39049	0.293467	0.340186	3.517250	0.0282195	0.62046	0.362454
1	88632	0.135959	0.409942	1.924320	0.186820	0.128550	3.988570	0.078804	0.528221	0.64241	0.106811	0.741305	0.012421	0.006501	0.127071	12.971100	0.968813	0.149702	1.330390	35.1182	21.4227	44.2220	25.3537	0.789989	3.88604	30.34800	20.80160	0.704620	1.174790	0.996911	0.015845	0.987266	0.717565	0.022441	0.144648	0.036169	0.454797	0.001012	0.064897	4.76897	0.288938	0.336481	3.836090	0.0352036	0.63687	0.596205
2	96305	0.119291	0.393634	1.745060	0.197883	0.112079	3.811800	0.075988	0.541895	0.647095	0.151587	0.706189	0.012485	0.006066	0.222988	12.685500	0.971784	0.127754	1.318950	34.4693	20.6169	44.0191	29.1944	0.757457	4.00451	33.86430	21.42630	0.688355	1.834650	1.393190	0.059227	0.991066	0.662517	0.024750	0.123514	0.024358	0.357763	0.001316	0.070747	5.29444	0.319694	0.359630	3.553750	0.0279721	0.59829	0.492005
3	104027	0.125587	0.441975	2.076500	0.188085	0.114654	4.127020	0.081574	0.517696	0.677803	0.134391	0.699191	0.012184	0.006342	0.172032	12.939100	0.966379	0.143500	1.287380	34.7028	20.3559	37.1778	24.3971	0.797917	3.80425	23.06720	23.29220	0.726409	1.442930	1.223560	0.033166	0.990484	0.709599	0.023163	0.125632	0.029277	0.349899	0.001077	0.077562	5.39049	0.293467	0.340186	3.501630	0.0282195	0.62242	0.362454
4	103143	0.125587	0.441975	2.076500	0.188085	0.114654	4.127020	0.081574	0.517696	0.677803	0.134391	0.699191	0.012184	0.006342	0.172032	12.939100	0.966379	0.143500	1.287380	34.7028	20.3559	40.5173	23.3031	0.781258	3.80425	24.84430	21.99620	0.702238	1.468090	1.221420	0.028763	0.990484	0.709599	0.023163	0.125632	0.029277	0.349899	0.001077	0.077562	5.39049	0.293467	0.340186	3.465950	0.0282195	0.62242	0.362454
5	87852	0.128796	0.402339	1.881330	0.180026	0.133538	3.865580	0.082606	0.529205	0.629728	0.0935602	0.780184	0.012152	0.006602	0.103750	12.874100	0.947534	0.143609	1.308190	35.5319	21.6841	40.1955	24.8389	0.850692	4.01537	32.20320	24.21360	0.770579	1.386970	1.193480	0.025300	0.988122	0.722203	0.020941	0.145678	0.033598	0.304228	0.000978	0.055889	4.34938	0.284974	0.332809	3.431670	0.0405519	0.66061	0.576173
6	62227	0.141068	0.439086	1.681760	0.140169	0.120191	4.066660	0.074990	0.520558	0.646005	0.104835	0.770087	0.011969	0.006344	0.160165	13.442200	0.969481	0.126227	1.264380	34.1895	20.8793	40.2448	28.5330	0.686082	3.94753	29.40180	21.73470	0.803874	1.521000	1.260280	0.032921	0.995078	0.696844	0.020598	0.149506	0.030661	0.287937	0.001364	0.043522	4.17146	0.290487	0.321135	3.154170	0.0316323	0.59011	0.665025
7	42534	0.138404	0.432176	2.194230	0.190576	0.125770	4.128880	0.087710	0.482821	0.663193	0.115047	0.596945	0.011980	0.006205	0.188084	12.889800	0.960353	0.168905	1.305900	34.1011	20.1937	42.6666	22.0541	0.680289	4.05966	36.10260	24.01620	0.798415	1.008410	0.906145	0.024295	0.997291	0.649594	0.020091	0.161783	0.043788	0.280473	0.001504	0.019247	3.24418	0.255357	0.314685	3.780630	0.042685	0.62143	0.693228
8	99192	0.129975	0.437704	2.073750	0.180878	0.126014	4.495230	0.087421	0.504985	0.657403	0.121654	0.785440	0.012385	0.006173	0.168733	13.175900	0.943151	0.143762	1.283010	34.2830	20.5891	43.7764	26.1209	0.786595	3.31674	30.50530	23.07490	0.704412	1.692560	1.363440	0.051460	0.989661	0.656417	0.023751	0.145633	0.035676	0.323183	0.001294	0.045680	3.77329	0.276020	0.316140	3.560200	0.0381018	0.62066	0.446646
9	66151	0.120178	0.428518	2.031300	0.175471	0.113209	3.920590	0.081523	0.407416	0.599074	0.0812659	0.785296	0.014407	0.005627	0.149101	13.194100	1.008330	0.180569	1.317970	36.2819	21.4615	37.2230	26.1167	0.823920	3.19699	24.83040	22.76210	0.715737	1.653530	1.305570	0.058797	0.989605	0.685904	0.022776	0.127919	0.031487	0.287018	0.001504	0.049787	5.02517	0.287152	0.310940	3.669830	0.0326919	0.62459	0.40483
10	93111	0.138857	0.410558	1.965050	0.198862	0.121994	3.972430	0.080999	0.564763	0.627456	0.110031	0.676707	0.011901	0.006468	0.151408	12.985300	0.975721	0.138459	1.274890	34.6879	21.3079	42.8559	24.5256	0.842784	3.52821	30.56300	26.37130	0.712305	1.536210	1.253400	0.028075	0.990914	0.723097	0.022842	0.140216	0.037815	0.336965	0.001368	0.053381	4.19823	0.302290	0.328101	3.786870	0.04157	0.61359	0.638658
11	67875	0.128138	0.428596	1.879130	0.200104	0.115661	4.316750	0.083631	0.407416	0.599074	0.0812659	0.785296	0.014407	0.005627	0.149101	13.194100	1.008330	0.180569	1.317970	36.2819	21.4615	39.1906	25.0896	0.765317	3.19699	21.15990	23.27520	0.778161	1.676550	1.343400	0.039143	0.989605	0.685904	0.022776	0.147596	0.028423	0.341967	0.001504	0.067460	4.51670	0.311552	0.355052	3.376720	0.0330739	0.62459	0.612489
12	95943	0.138552	0.436394	2.102980	0.197768	0.110627	4.045750	0.077490	0.483966	0.683642	0.166901	0.804270	0.012570	0.006031	0.180175	13.137100	0.957331	0.114605	1.272070	34.3541	20.6243	38.9150	20.7823	0.695446	3.88798	33.48890	21.26270	0.715714	1.542590	1.152960	0.049421	0.991051	0.668023	0.024862	0.131581	0.033099	0.334113	0.001289	0.079647	4.96333	0.318135	0.318294	4.566150	0.0344889	0.60788	0.478679
13	90335	0.135959	0.409942	1.924320	0.186820	0.128550	3.988570	0.078804	0.536288	0.624334	0.0976696	0.578362	0.012503	0.006728	0.119664	13.075100	0.985424	0.144118	1.375460	35.8380	21.3809	44.2220	25.3537	0.789989	3.30680	30.34800	20.80160	0.704620	1.174790	0.996911	0.015845	0.989536	0.742373	0.021457	0.144648	0.036169	0.454797	0.000908	0.064897	4.76897	0.288938	0.336481	3.836090	0.0352036	0.66647	0.596205
14	48975	0.133793	0.407234	2.039230	0.159167	0.133952	4.081280	0.090113	0.473659	0.620244	0.119745	0.668481	0.012930	0.006354	0.137039	13.134200	0.979115	0.148381	1.261040	34.9162	20.9916	47.1607	29.3203	0.730038	3.07606	33.22960	21.62640	0.774177	1.507030	1.236660	0.028089	0.990751	0.665351	0.020997	0.149558	0.035760	0.273160	0.001214	0.043896	3.49017	0.235148	0.317664	4.197120	0.0524943	0.61518	0.790029
