1991	1	0.0179	0.004741412
1991	2	0.0215	0.003160941
1991	3	0.0137	0.002876457
1991	4	0.0072	0.002307487
1991	5	0.0039	0.002212659
1992	1	0.0262	0.006353492
1992	2	0.0392	0.005373600
1992	3	0.0211	0.004330490
1992	4	0.0204	0.006163836
1992	5	0.0198	0.008376495
1993	1	0.0457	0.008028791
1993	2	0.0606	0.006764415
1993	3	0.0522	0.007112118
1993	4	0.0305	0.006827633
1993	5	0.0176	0.007775916
1994	1	0.0647	0.006448320
1994	2	0.0894	0.005816132
1994	3	0.0863	0.008724198
1994	4	0.0637	0.006859243
1994	5	0.0372	0.008755808
1995	1	0.0950	0.008534542
1995	2	0.1312	0.007270165
1995	3	0.1103	0.007712697
1995	4	0.0805	0.007965572
1995	5	0.0737	0.012043187
1996	1	0.1278	0.009166730
1996	2	0.1752	0.007902353
1996	3	0.1521	0.008218448
1996	4	0.1213	0.009482824
1996	5	0.0967	0.011379389
1997	1	0.127	0.009166730
1997	2	0.197	0.008218448
1997	3	0.182	0.008850636
1997	4	0.145	0.010431106
1997	5	0.095	0.012011577
1998	1	0.192	0.01377551
1998	2	0.240	0.010204082
1998	3	0.249	0.010969388
1998	4	0.176	0.010204082
1998	5	0.130	0.01122449
1999	1	0.165	0.008163265
1999	2	0.256	0.008418367
1999	3	0.264	0.009438776
1999	4	0.217	0.011989796
1999	5	0.162	0.010714286
2000	1	0.161	0.008163265
2000	2	0.291	0.008673469
2000	3	0.306	0.009183673
2000	4	0.233	0.009183673
2000	5	0.158	0.009693878
2001	1	0.154	0.007908163
2001	2	0.284	0.009438776
2001	3	0.314	0.009693878
2001	4	0.256	0.010714286
2001	5	0.193	0.011479592
2002	1	0.148	0.006887755
2002	2	0.291	0.007908163
2002	3	0.345	0.009693878
2002	4	0.295	0.010714286
2002	5	0.198	0.011479592
2003	1	0.158	0.007397959
2003	2	0.303	0.007653061
2003	3	0.354	0.009183673
2003	4	0.309	0.010204082
2003	5	0.234	0.012755102
2004	1	0.161	0.007142857
2004	2	0.308	0.007653061
2004	3	0.385	0.008928571
2004	4	0.344	0.01122449
2004	5	0.245	0.013520408
2005	1	0.159	0.006632653
2005	2	0.306	0.008163265
2005	3	0.395	0.009183673
2005	4	0.364	0.010714286
2005	5	0.280	0.014285714
2006	1	0.137	0.004591837
2006	2	0.280	0.005612245
2006	3	0.387	0.007397959
2006	4	0.370	0.007653061
2006	5	0.293	0.009693878
2007	1	0.129	0.004336735
2007	2	0.281	0.004336735
2007	3	0.379	0.005612245
2007	4	0.402	0.007142857
2007	5	0.332	0.009183673
2008	1	0.141	0.004846939
2008	2	0.269	0.005102041
2008	3	0.379	0.007397959
2008	4	0.404	0.008418367
2008	5	0.324	0.009693878
2009	1	0.137	0.004591837
2009	2	0.266	0.005102041
2009	3	0.371	0.006632653
2009	4	0.415	0.008163265
2009	5	0.354	0.009693878
2010	1	0.140	0.004591837
2010	2	0.267	0.005357143
2010	3	0.373	0.006887755
2010	4	0.426	0.008418367
2010	5	0.384	0.010714286
2011	1	0.127	0.004591837
2011	2	0.253	0.005357143
2011	3	0.363	0.006632653
2011	4	0.422	0.007908163
2011	5	0.395	0.010204082
2012	1	0.124	0.004336735
2012	2	0.242	0.004846939
2012	3	0.368	0.006632653
2012	4	0.428	0.008163265
2012	5	0.402	0.009438776
2013	1	0.127	0.004336735
2013	2	0.240	0.004846939
2013	3	0.349	0.006632653
2013	4	0.425	0.008163265
2013	5	0.425	0.009438776
2014	1	0.121	0.004336735
2014	2	0.232	0.004846939
2014	3	0.344	0.006632653
2014	4	0.433	0.008163265
2014	5	0.447	0.009438776
2015	1	0.118	0.004336735
2015	2	0.232	0.004846939
2015	3	0.347	0.006632653
2015	4	0.439	0.008163265
2015	5	0.467	0.009438776
2017	1	0.090	0.008163265
2017	2	0.196	0.008673469
2017	3	0.310	0.010714286
2017	4	0.420	0.012755102
2017	5	0.451	0.018622449
2019	1	0.101	0.006122449
2019	2	0.173	0.006122449
2019	3	0.302	0.007653061
2019	4	0.389	0.009438776
2019	5	0.451	0.012244898
ANCageW_init
0.1905	0.3070	0.2433	0.1557	0.0792	0.0243
ANCageW_change
-0.0107	-0.0046	0.0034	0.0080	0.0030	0.0008
SpecificityANC
0.990
RRprevPrivateANC
0.346
PropnPregPrivate
0.046	0.089	0.144	0.209	0.174	0.149	0.139
Miscarriage
0.030	0.039


