     0	     0	         0	   78.7583	   342.159	   1059.52	   2877.12	   6835.15	   14239.8	   26797.6	   45970.1	   73158.6	    109416	    155241	    208274	    268357	    333682	    401985	    469111	    537962	    603973	    665278	    707738	    741171	    766248	    782740	    792551	    778626	    739225	    676043	    638346	    630827	    637060
     1	     0	         0	     85.79	   379.498	   1212.83	   3396.48	   8215.58	     17174	   32055.7	   54122.7	   84435.5	    123665	    171982	    226630	    287523	    352931	    420770	    487128	    555370	    621085	    682615	    725716	    760756	    788516	    808551	    822188	    811418	    773767	    711294	    673448	    666624	    671411
     2	     0	         0	   61.6823	   272.222	   883.954	   2552.27	   6401.67	   13878.2	   26791.5	   46605.5	   74620.7	    111776	    158498	    212366	    273217	    339231	    408139	    475797	    545219	    611870	    673957	    717307	    751912	    778440	    796662	    808339	    795955	    757285	    694765	    657643	    651626	    657997
     3	     0	         0	    69.761	   305.141	    965.97	   2699.25	   6575.35	   13947.4	   26542.6	   45799.3	   73064.8	    109361	    155193	    208235	    268348	    333732	    402119	    469345	    538312	    604460	    665930	    708528	    742068	    767210	    783670	    793260	    778443	    736552	    671114	    631212	    621487	    624870
     4	     0	         0	   74.1523	   327.345	   1052.55	   2987.66	   7351.81	     15651	   29741.9	   51067.8	   80895.2	    120082	    168923	    224711	    287268	    354730	    424844	    493509	    563884	    631383	    694230	    738239	    773306	    800177	    818551	    830228	    817674	    777511	    714068	    676418	    669745	    675103
     5	     0	         0	   77.3512	   335.797	   1039.96	   2829.04	   6731.86	   14028.9	     26372	   45147.4	   71705.4	    107140	    152101	    204476	    264291	    329886	    399074	    467702	    538613	    607179	    671417	    716981	    753518	    781607	    800856	    813065	    800642	    761081	    698001	    660635	    654278	    659608
     6	     0	         0	   62.2657	   276.015	   896.998	    2581.3	   6447.93	     13942	   26906.7	   46893.8	   75347.4	    113370	    161519	    217364	    280737	    349713	    421874	    492896	    565871	    636033	    701445	    747565	    785193	    815445	    838043	    854192	    845721	    809392	    749388	    713988	    710556	    716851
     7	     0	         0	   85.8769	   373.652	   1171.06	   3233.93	   7777.63	   16279.2	   30583.2	   52139.5	     82264	    121871	    171286	    227717	    290950	    359017	    429556	    498369	    568794	    636206	    698843	    742188	    777421	    805815	    827012	    841949	    832244	    794664	    731806	    692866	    684850	    687733
     8	     0	         0	   58.5652	   259.797	   848.422	   2464.88	    6223.2	   13582.3	   26396.2	   46214.9	   74453.8	    112195	    160014	    215528	    278560	    347133	    418738	    488952	    560808	    629520	    693153	    737098	    772295	    799903	    819667	    832752	    821291	    782419	    718123	    677374	    666885	    667946
     9	     0	         0	   41.8817	   189.758	   645.853	   1960.89	   5145.34	   11600.6	   23163.1	   41473.8	   68063.5	    104147	    150439	    204833	    267173	    335559	    407510	    478578	    551721	    622128	    687768	    733904	    771589	    801991	    824928	    841450	    833534	    799309	    739009	    702925	    697953	    702894
    10	     0	         0	   74.4032	   322.513	   1016.32	   2838.15	   6913.71	   14651.3	   27827.4	   47883.9	   76160.5	    113680	    160967	    215603	    277467	    344682	    414876	    483775	    554359	    621928	    684574	    727980	    762577	    789372	    808065	    820177	    807967	    769393	    706502	    668274	    661182	    664069
    11	     0	         0	   73.7597	    321.81	   1023.18	   2884.68	   7076.97	   15050.3	   28592.4	   49087.1	     77751	    115435	    162480	    216346	    276880	    342259	    410240	    476713	    544966	    610526	    671663	    713886	    748300	    775893	    796389	    810695	    800628	    763934	    700489	    660852	    651056	    652823
    12	     0	         0	   71.1932	   306.278	    949.15	    2603.1	   6259.29	   13177.4	   25001.4	   43154.8	   69049.8	    103865	    148333	    200405	    260059	    325547	    394561	    462826	    533274	    601259	    664787	    709231	    745547	    774813	    796621	    811962	    802662	    766202	    704617	    666875	    659878	    662831
    13	     0	         0	   76.0065	   331.086	   1042.84	   2901.96	   7037.05	   14842.4	   28065.9	   48104.9	   76255.8	    113504	    160349	    214387	    275540	    342002	    411490	    479809	    549869	    617023	    679357	    722591	    756493	    781795	    798030	    807016	    791286	    748765	    681564	    638926	    626339	    625704
    14	     0	         0	   95.8865	   408.359	   1233.15	   3282.98	   7681.04	   15784.8	   29323.7	   49676.2	   78160.2	    115801	    163141	    217753	    279598	    346852	    417201	    486406	    557535	    625916	    689660	    734260	    770154	    798276	    818296	    831584	    820183	    780723	    716476	    676491	    667021	    669070
    15	     0	         0	   77.9565	   341.176	   1080.24	   3014.85	   7320.92	   15457.5	   29265.4	   50226.6	   79660.5	    118437	    166811	    222034	    283881	    350480	    419590	    487141	    556385	    622808	    684675	    727701	    762412	    789776	    809512	    822988	    812204	    773232	    710733	    673689	    667414	    673128
    16	     0	         0	   88.6711	   384.192	   1192.78	   3255.53	   7742.94	   16047.9	   29877.4	   50507.7	   79067.7	    116335	    162600	    215343	    274484	    338324	    404773	    469885	    536847	    601299	    661561	    703489	    737259	    763522	    781961	    794113	    782493	    744560	    682283	    644721	    637294	    643378
    17	     0	         0	   61.0119	   269.574	    873.79	   2515.08	   6287.11	   13582.7	   26126.1	   45279.4	   72242.3	    107910	    152769	    204649	    263568	    327899	    395512	    462323	    531277	    597877	    660265	    704116	    739281	    766404	    785130	    797174	    785229	    746676	    683865	    646084	    638158	    644443
    18	     0	         0	   58.7643	   260.872	   843.527	   2412.24	   6016.91	   13072.8	     25481	   45000.2	   73355.2	    111897	    161305	    219058	    284748	    356120	    430407	    502981	    576979	    647465	    712476	    757253	    793721	    823357	    846006	    862311	    853898	    818787	    757718	    719885	    713905	    717395
    19	     0	         0	   92.7086	    402.48	   1265.55	   3508.55	    8446.2	   17637.6	   32978.1	   55864.9	   87475.4	    128494	    178974	    235813	    298743	    365795	    434693	    501397	    569388	    634178	    694165	    735103	    768145	    794610	    814184	    827953	    817861	    780736	    719141	    681741	    675188	    680505
    20	     0	         0	   66.8298	   295.374	   954.704	   2733.19	    6783.7	   14540.4	   27755.8	   47769.9	     75739	    112467	    158296	    210845	    270083	    334399	    401778	    468306	    537267	    604329	    667793	    713238	    751064	    781885	    805368	    822708	    815717	    781164	    722142	    688087	    685323	    694986
    21	     0	         0	   78.7767	   342.449	   1061.08	   2882.69	    6850.5	   14274.7	   26865.9	   46088.2	   73341.6	    109674	    155575	    208676	    268814	    334180	    402508	    469646	    538502	    604511	    665808	    708274	    741750	    766889	    783430	    793260	    779244	    739380	    676103	    638356	    631051	    636900
    22	     0	         0	   94.7034	   411.476	    1289.9	   3562.04	   8545.51	   17792.7	   33175.6	   56030.7	   87428.8	    127918	    177438	    232910	    294121	    359258	    426246	    491248	    557891	    621890	    681761	    723277	    757526	    785436	    806725	    822319	    813708	    777187	    716187	    679773	    674543	    681149
    23	     0	         0	   52.4359	   234.671	   780.639	   2308.34	   5902.17	   12985.5	   25344.5	   44438.5	     71552	    107638	    153210	    206089	    266236	    331956	    401032	    469296	    539734	    607753	    671452	    716434	    753011	    781926	    802955	    817529	    807530	    769180	    707519	    671714	    667231	    673548
    24	     0	         0	   72.8724	   323.149	   1055.77	    3053.2	   7622.57	   16371.7	   31238.8	   53672.8	   84906.6	    125768	    176541	    234378	    299081	    368654	    440681	    510910	    582692	    651281	    714874	    758983	    794741	    823508	    845023	    860369	    851432	    815124	    754184	    717320	    711812	    716284
    25	     0	         0	   89.7744	   374.212	   1114.28	   2933.56	   6816.25	   13993.9	   26126.2	   44719.3	   71365.3	    107444	    153807	    208219	    270487	    338507	    409577	    479091	    549765	    616687	    677802	    718765	    750858	    775787	    793205	    804257	    790894	    750090	    685646	    645347	    635042	    631775
    26	     0	         0	   72.7106	   319.612	   1015.21	   2841.19	   6922.09	     14673	   27896.4	     48082	   76615.8	    114529	    162307	    217483	    279924	    347791	    418783	    488699	    560540	    629619	    694035	    739521	    775867	    803792	    823001	    835368	    823607	    785414	    723740	    687462	    682413	    688999
    27	     0	         0	   49.9919	   222.742	   741.444	   2206.27	   5698.96	     12695	   25114.2	   44639.3	   72816.2	    110817	    159231	    215625	    279660	    349196	    421562	    492210	    564111	    632412	    695186	    737969	    771865	    798134	    816767	    829003	    816726	    777101	    712682	    672675	    663544	    664189
    28	     0	         0	   61.5684	   275.204	   903.167	   2620.17	    6582.4	   14290.1	   27667.3	   48350.1	   77833.2	    117169	    166762	    223918	    288373	    358152	    430861	    502247	    575386	    645533	    710812	    756932	    793850	    822511	    842596	    855930	    845029	    807183	    746214	    710870	    707425	    715019
    29	     0	         0	   95.1011	   415.792	   1319.29	   3686.02	   8918.29	   18670.2	   34924.4	   59090.2	   92291.7	    135100	    187427	    245946	    310348	    378601	    448402	    515715	    584115	    649060	    708987	    749745	    782408	    808184	    826854	    839620	    828402	    789570	    726777	    688480	    681411	    684875
