Adult + paed ART totals
2000	11	0	7416
2001	11	0	18491
2002	11	0	30948
2003	11	2186	44979
2004	0	10110	46149
2004	6	32895	53165
2004	11	64758	59011
2005	5	113375	71121
2005	6	120090	73139
2005	11	173705	83230
2006	5	239244	94346
2006	6	245190	96199
2006	11	318447	105462
2007	5	424009	120458
2007	6	442360	122957
2007	11	532693	135453
2008	5	678550	161794
2008	6	703292	166184
2008	7	726106	170574
2008	8	752701	174964
2008	9	780955	179354
2008	10	807786	183744
2008	11	846569	188134
2009	0	872587	192850
2009	1	920729	197567
2009	2	872896	202283
2009	3	890261	206999
2009	4	919923	211715
2009	5	926957	216431
2009	6	921180	221147
2009	7	948634	225863
2009	8	986102	230579
2009	9	1007002	235296
2009	10	1040370	240012
2009	11	1092125	244728
2010	0	1131294	249066
2010	1	1152923	253404
2010	2	1187434	257742
2010	3	1248905	262080
2010	4	1288058	266418
2010	5	1318028	270756
2010	6	1362688	275094
2010	7	1397774	279432
2010	8	1462527	283769
2010	8	1417272	283769
2010	9	1492305	288107
2010	10	1532028	292445
2010	11	1569446	296783
2011	8	1735690	307264
2011	8	1826854	307264
2012	0	1954308	311295
2012	1	2015695	311832
2012	2	2055668	312369
2012	3	2102263	312906
2012	4	2182018	313444
2012	5	2168613	313981
2012	6	2201670	314518
2012	7	2252137	315055
2012	8	2291713	315593
2012	9	2321002	316130
2012	10	2377202	316667
2012	11	2398846	317204
2013	0	2461706	318165
2013	1	2486088	319125
2013	2	2524931	320086
2013	3	2572323	321046
2013	4	2615744	322007
2013	5	2629448	322967
2013	6	2641925	323928
2013	7	2683423	324888
2013	8	2670695	325849
2013	9	2750268	326809
2013	10	2778332	327770
2013	11	2800104	328730
2014	0	2834164	329051
2014	1	2847383	329372
2014	2	2877977	329693
2014	3	2906954	330014
2014	4	2928425	330335
2014	5	2920597	330656
2014	6	2986401	330977
2014	7	3020519	331298
2014	8	3074559	331619
2014	9	3119054	331940
2014	10	3141089	332261
2014	11	3156612	332582
2015	0	3190034	332753
2015	1	3233628	332924
2015	2	3268731	333095
2015	3	3310639	333266
2015	4	3327549	333437
2015	5	3348106	333608
2015	6	3355875	333779
2015	7	3390187	333950
2015	8	3408603	334121
2015	9	3438164	334292
2015	10	3465224	334463
2015	11	3486937	334634
2016	0	3514580	337413
2016	1	3553438	340193
2016	2	3600917	342972
2016	3	3661743	345752
2016	4	3704925	348531
2016	5	3707644	351311
2016	6	3718194	354090
2016	7	3783651	356870
2016	8	3826622	359649
2016	9	3880751	362429
2016	10	3926052	365208
2016	11	3944679	367987
2017	0	3990297	367284
2017	1	4023600	366581
2017	2	4041695	365878
2017	3	4078108	365174
2017	4	4101785	364471
2017	5	4086228	363768
2017	6	4121152	363064
2017	7	4163888	362361
2017	8	4196302	361658
2017	9	4255231	360955
2017	10	4293725	360251
2017	11	4324921	359548
