Male deaths
1777.04	1645.91	1753.43	1846.32	1871.79	2141.56	2679.21	3195.38	3101.24	3116.27	2722.72	2502.83	2136.98	2093.64	1831.65	1678.96	1622.65	1857.53	1633.52	1257.36
450.56	530.38	592.15	616.90	686.93	695.08	849.07	1020.36	1005.89	906.50	842.78	953.91	782.61	905.66	654.85	736.37	620.99	659.26	536.35	450.98
254.75	284.24	279.75	293.51	312.28	331.44	412.38	497.54	499.41	435.96	412.14	365.04	310.63	422.25	391.43	461.57	273.30	297.71	311.50	255.80
235.47	273.58	273.73	288.38	324.74	291.27	336.90	360.69	321.20	387.57	347.62	356.85	386.37	394.18	337.28	356.21	295.79	299.90	280.02	283.24
592.98	679.73	751.44	760.35	805.39	893.60	884.86	959.57	1012.44	1014.89	999.74	939.61	900.30	920.83	875.99	853.25	840.85	847.64	779.15	725.49
1064.55	1133.55	1138.59	1251.68	1365.54	1391.06	1523.04	1663.65	1795.00	1826.73	1675.98	1657.07	1583.29	1609.23	1436.63	1345.35	1276.14	1411.64	1398.70	1359.96
1290.02	1483.48	1621.88	1778.32	1960.58	2211.22	2550.31	2707.70	2817.15	2701.34	2536.87	2462.44	2510.17	2371.18	2197.12	2137.10	1996.98	1964.11	2053.03	1877.84
1508.56	1671.35	1901.09	2184.46	2439.20	2840.98	3351.71	3682.66	3839.07	3656.83	3477.09	3260.44	3280.35	3149.80	2857.70	2466.48	2393.52	2525.26	2497.77	2374.15
1598.52	1847.49	2097.15	2333.28	2669.61	3029.68	3261.57	3623.32	3839.17	3765.37	3584.94	3580.18	3511.22	3250.49	3051.91	2601.03	2498.72	2519.77	2518.73	2243.17
1545.64	1840.24	2022.63	2448.38	2671.87	3121.43	3531.28	3891.75	3971.28	3747.24	3520.14	3171.31	3231.41	3041.62	2749.23	2331.20	2423.66	2445.75	2418.18	2380.18
1611.18	1902.35	2017.91	2213.78	2541.68	2859.18	3241.67	3609.52	3854.46	3764.59	3631.46	3449.89	3561.94	3213.87	2857.72	2387.52	2304.68	2396.37	2479.97	2309.12
1604.37	1802.77	1985.49	2166.74	2451.85	2724.65	3005.84	3234.24	3346.06	3401.43	3255.21	3235.51	3335.27	3379.09	3173.29	2752.86	2619.35	2782.77	2843.75	2590.75
1985.78	2185.62	2326.81	2174.26	2196.87	2356.22	2709.35	2879.50	3123.86	3105.65	3135.32	3136.99	3275.39	3122.50	2972.66	2700.78	2718.64	2837.87	3175.06	2960.62
1762.34	1900.02	1956.90	2399.12	2632.31	2851.02	2993.03	2899.85	2777.84	2589.93	2559.40	2618.77	2938.94	3135.45	3134.91	2850.02	2845.17	3131.67	3263.89	3116.16
2109.84	2252.30	2237.64	2303.49	2361.03	2389.80	2516.81	2543.81	3130.92	3225.41	3178.31	2981.55	3090.29	2780.57	2592.79	2462.63	2461.23	2779.91	2880.34	2769.40
1831.12	2115.29	2269.54	2493.03	2621.18	2621.47	2692.89	2540.99	2467.66	2473.57	2333.52	2289.95	2405.33	2846.04	2914.72	2544.63	2675.65	2594.70	2518.55	2238.33
2077.97	1979.10	1876.80	1896.11	1925.94	1968.36	2229.84	2053.28	2373.41	2430.43	2285.87	2223.71	2386.25	2140.42	2004.85	1881.46	1883.76	2047.77	2309.46	2313.95
1005.77	1345.12	1348.05	1604.21	1719.09	1855.07	1707.50	1528.14	1497.16	1553.05	1509.10	1554.72	1675.39	1772.23	1762.33	1632.31	1680.24	1618.24	1475.09	1428.20
714.47	724.74	739.71	767.98	722.84	657.58	912.09	867.44	965.20	1089.50	1131.71	1003.85	999.02	967.90	985.46	850.90	929.53	1039.50	1043.00	1074.88
309.09	320.36	279.02	430.51	487.80	517.88	562.18	501.90	535.65	504.59	546.44	605.81	777.88	644.84	722.11	682.62	674.67	673.62	664.34	708.71
Female deaths
1586.49	1618.69	1507.89	1550.83	1674.95	1844.72	2358.50	2680.91	2734.64	2683.31	2285.11	2318.25	1824.65	1954.04	1546.58	1445.79	1438.71	1535.26	1435.14	1025.20
384.98	466.40	465.76	550.66	584.65	598.23	680.75	902.58	850.43	867.40	826.12	866.26	736.50	813.34	625.58	598.39	496.36	569.82	542.90	425.61
194.97	201.49	199.38	216.91	224.66	244.50	300.89	424.33	417.21	356.35	377.76	269.38	256.18	311.64	348.57	329.69	208.73	236.21	238.17	183.51
181.77	210.12	212.44	234.10	239.30	253.54	249.97	295.36	300.21	303.58	286.12	296.58	268.60	318.66	278.41	253.53	253.36	210.01	209.58	176.09
334.78	401.00	508.80	583.03	585.65	632.57	796.36	770.85	806.80	833.18	655.27	676.46	708.03	644.09	623.21	601.92	555.18	545.87	457.44	431.33
701.76	930.82	1112.13	1433.18	1550.82	1907.46	2233.89	2560.46	2621.99	2379.92	2218.22	2071.19	1937.30	1805.58	1572.26	1262.88	1150.89	1008.63	969.24	896.62
908.79	1262.96	1667.62	2180.67	2789.13	3418.54	4186.97	4502.76	4638.33	4197.35	3739.77	3518.09	3400.34	3192.78	2581.27	2237.87	1930.07	1777.15	1669.47	1418.44
