     0	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   403.531	   1368.63	   2827.81	   4811.11	   9515.32	   19853.3	   36200.6	   58572.5	   85140.4	    116334	    153572	    208625	    272366	    312222	    369056	    434401	    490507	    545098	    573078	    587123	    649921	    665728	    696780	    727504	    741428	    754504	    766282	    776910	    786452	    794874	         0	         0	         0	         0	         0
     1	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   403.096	   1367.51	   2826.28	   4810.59	   9518.67	   19888.6	   36357.9	   59052.3	   86271.8	    118675	    157996	    215189	    282664	    328315	    387077	    454914	    514319	    576790	    616762	    645943	    718382	    715939	    723794	    730001	    744825	    758390	    770365	    781012	    790471	    798742	         0	         0	         0	         0	         0
     2	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   403.274	   1367.47	   2825.27	   4807.46	   9505.51	   19855.9	   36277.8	   58866.9	   85902.2	    118045	    157090	    214139	    281997	    329394	    388752	    457188	    516393	    582471	    629580	    668980	    754451	    743943	    740084	    735611	    753173	    768927	    782649	    794755	    805500	    814950	         0	         0	         0	         0	         0
     3	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   403.623	   1369.37	   2829.95	   4815.37	   9544.99	   19932.2	   36379.8	   58948.5	   85885.9	    117747	    156043	    212189	    277983	    321258	    377316	    441577	    495273	    549777	    577704	    590325	    648666	    661300	    691791	    721858	    734385	    746417	    757468	    767616	    776862	    785121	         0	         0	         0	         0	         0
     4	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   403.604	   1369.46	   2830.14	   4815.99	   9544.71	   19942.2	   36438.6	   59141.7	   86344.8	    118655	    157577	    214859	    283073	    330771	    389728	    457077	    515993	    580884	    625412	    660166	    740351	    731938	    731330	    729452	    745213	    759546	    772157	    783368	    793359	    802154	         0	         0	         0	         0	         0
     5	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   403.431	   1368.15	   2826.86	    4810.1	   9517.58	   19882.3	   36325.4	   58951.8	   86094.5	    118430	    157871	    215378	    284286	    334045	    392825	    459732	    516660	    581335	    626324	    661618	    743189	    733420	    731880	    729345	    745693	    760424	    773299	    784683	    794791	    803664	         0	         0	         0	         0	         0
     6	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   403.816	   1370.55	   2833.88	   4825.27	   9576.27	     20053	   36785.6	   60037.8	   88266.7	    122174	    163177	    220970	    290316	    341004	    398707	    464775	    520901	    585583	    631694	    670151	    755248	    744184	    739262	    733493	    749837	    764764	    777957	    789733	    800273	    809595	         0	         0	         0	         0	         0
     7	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   404.117	   1372.68	   2839.42	   4835.77	   9624.96	   20174.5	     37063	   60614.4	   89367.2	    124019	    165617	    223117	    292480	    343420	    400434	    465796	    521440	    584805	    628171	    661238	    738679	    729208	    729040	    727737	    743707	    757949	    770250	    781006	    790450	    798632	         0	         0	         0	         0	         0
     8	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   404.488	   1373.54	   2840.86	   4837.82	   9623.26	   20173.8	     37063	   60605.3	   89289.6	    123801	    165204	    223022	    292492	    342909	    399591	    464368	    519504	    581566	    622322	    651291	    725798	    721208	    727252	    731641	    747070	    760906	    772891	    783384	    792591	    800550	         0	         0	         0	         0	         0
     9	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   404.082	   1371.06	   2834.93	   4827.69	   9566.52	   20034.7	   36775.8	     60092	   88487.5	    122669	    163805	    221103	    290257	    341324	    399176	    465447	    521881	    587976	    636246	    676355	    764551	    751942	    746429	    740787	    759786	    776120	    789757	    801339	    811282	    819748	         0	         0	         0	         0	         0
    10	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   403.626	   1369.26	   2830.07	   4817.26	   9542.21	   19963.8	   36568.4	   59554.4	   87334.1	    120731	    161545	    219678	    289430	    340070	    398478	    465310	    521955	    585482	    628589	    661608	    737635	    729467	    730495	    730182	    745637	    759671	    771999	    782943	    792682	    801232	         0	         0	         0	         0	         0
    11	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   403.559	   1369.81	   2832.42	      4823	    9565.6	     20021	   36706.7	   59865.7	   87896.5	    121311	    161101	    217128	    283773	    329505	    385369	    449630	    503934	    561902	    596018	    616760	    685438	    691967	    711761	    730304	    745381	    758901	    770577	    780752	    789625	    797239	         0	         0	         0	         0	         0
    12	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   403.662	   1369.34	   2830.97	   4820.86	   9546.39	   19995.6	   36710.1	   59987.2	   88348.8	    122668	    164487	    222692	    292910	    345390	    403300	    469319	    524208	    588347	    633369	    668808	    749534	    738992	    736876	    733768	    750308	    765124	    777997	    789329	    799358	    808132	         0	         0	         0	         0	         0
