Adult + paed ART totals
2000	11	0	2040
2001	11	0	5087
2002	11	0	8435
2003	11	0	12146
2004	0	565	12450
2004	6	6696	14276
2004	11	15245	15798
2005	5	27821	18955
2005	6	29223	19481
2005	11	48177	22111
2006	5	69252	24969
2006	6	69252	25445
2006	11	90969	27827
2007	5	130183	31655
2007	6	134571	32293
2007	11	154611	35483
2008	5	208168	42213
2008	6	216104	43335
2008	7	221945	44457
2008	8	225863	45578
2008	9	235134	46700
2008	10	242406	47822
2008	11	260421	48943
2009	0	263968	50130
2009	1	293455	51317
2009	2	304219	52504
2009	3	302210	53692
2009	4	315315	54879
2009	5	304919	56066
2009	6	298109	57253
2009	7	301951	58440
2009	8	319015	59627
2009	9	321088	60814
2009	10	330897	62001
2009	11	343834	63188
2010	0	358922	64270
2010	1	363802	65351
2010	2	371640	66433
2010	3	405223	67515
2010	4	419555	68596
2010	5	425936	69678
2010	6	436904	70760
2010	7	440836	71841
2010	8	459670	72923
2010	8	459670	72923
2010	9	462445	74005
2010	10	471456	75086
2010	11	481809	76168
2011	8	535910	78047
2011	8	546749	78047
2012	0	624234	78904
2012	1	636945	78960
2012	2	650810	79017
2012	3	665262	79073
2012	4	679467	79130
2012	5	687350	79187
2012	6	701315	79243
2012	7	713582	79300
2012	8	726338	79356
2012	9	730680	79413
2012	10	735929	79470
2012	11	749636	79526
2013	0	762507	79678
2013	1	776381	79829
2013	2	782725	79981
2013	3	801535	80133
2013	4	816913	80284
2013	5	822566	80436
2013	6	829154	80588
2013	7	838674	80739
2013	8	841291	80891
2013	9	851387	81042
2013	10	856492	81194
2013	11	865882	81346
2014	0	876536	81332
2014	1	868596	81318
2014	2	879939	81304
2014	3	898112	81291
2014	4	904805	81277
2014	5	910821	81263
2014	6	924353	81249
2014	7	939906	81236
2014	8	960132	81222
2014	9	965183	81208
2014	10	978822	81194
2014	11	991065	81181
2015	0	1007631	81124
2015	1	1015906	81067
2015	2	1026226	81010
2015	3	1038895	80953
2015	4	1046277	80896
2015	5	1050731	80839
2015	6	1057537	80782
2015	7	1057796	80725
2015	8	1062649	80668
2015	9	1066219	80611
2015	10	1067770	80554
2015	11	1079140	80497
2016	0	1087299	81051
2016	1	1103587	81605
2016	2	1126903	82159
2016	3	1140575	82713
2016	4	1150826	83267
2016	5	1156559	83822
2016	6	1152212	84376
2016	7	1175436	84930
2016	8	1181706	85484
2016	9	1180619	86038
2016	10	1191523	86592
2016	11	1197920	87147
2017	0	1216932	87040
2017	1	1228724	86933
2017	2	1234815	86826
2017	3	1237843	86719
2017	4	1239518	86612
2017	5	1234428	86505
2017	6	1251215	86398
2017	7	1261960	86291
2017	8	1271116	86184
2017	9	1281482	86077
2017	10	1293719	85970
2017	11	1303339	85864
2018	0	1309473	85862
2018	1	1318914	85861
2018	2	1324900	85860
2018	3	1334850	85859
2018	4	1351978	85857
2018	5	1353083	85856
2018	6	1364413	85855
2018	7	1380861	85854
2018	8	1387688	85852
2018	9	1399358	85851
2018	10	1411353	85850
2018	11	1421288	85849
2019	0	1429394	86009
2019	1	1436573	86169
2019	2	1446325	86329
2019	3	1456749	86490
2019	4	1460889	86650
2019	5	1460344	86810
2019	6	1464763	86970
2019	7	1472884	87131
2019	8	1481679	87291
2019	9	1482391	87451
2019	10	1484484	87611
2019	11	1484985	87772
2020	0	1483384	87666
2020	1	1482048	87561
2020	2	1478687	87455
2020	3	1486003	87350
2020	4	1487348	87245
2020	5	1489915	87139
2020	6	1494076	87034
2020	7	1498738	86928
2020	8	1508336	86823
Paed ART totals
2000	11	0	169
2001	11	0	421
2002	11	0	698
2003	11	0	1005
2004	0	38	1030
2004	5	298	1156
2004	6	366	1181
