Male deaths
1288.06	1682.06	1717.76	1701.23	1684.37	1943.59	2340.35	2495.92	2778.91	2824.50	2669.56	2674.06	2285.78	2007.30	1737.96	1826.44	1638.62	1647.57	1587.27	1439.42
298.72	343.32	382.08	413.23	512.37	536.03	629.50	640.18	790.01	781.56	828.42	809.58	613.88	683.93	502.10	542.23	439.72	419.16	382.72	333.39
112.89	132.58	129.99	139.23	153.46	162.07	225.42	276.45	281.97	322.40	269.71	290.30	235.27	238.48	219.55	229.45	208.35	151.18	186.79	141.89
124.69	100.55	113.38	126.51	136.31	137.03	169.49	160.95	194.19	223.75	225.59	215.91	240.30	222.91	197.40	202.73	198.17	175.73	180.31	170.42
225.68	247.33	271.16	254.82	301.48	300.15	343.56	337.27	300.20	311.62	330.87	341.38	379.91	309.27	302.61	262.70	334.55	302.26	308.30	305.30
476.54	558.11	592.23	620.46	564.01	654.55	734.89	755.46	696.03	781.05	853.52	803.55	770.15	695.49	613.60	600.45	627.59	585.95	570.96	555.41
744.15	811.66	982.33	996.63	1159.53	1387.95	1579.78	1654.18	1612.62	1530.25	1606.01	1571.03	1527.19	1390.86	1203.57	1138.94	1064.16	1013.12	1102.38	992.80
746.29	976.84	1182.41	1384.00	1554.94	1799.31	2206.14	2333.12	2338.33	2512.84	2594.75	2384.90	2180.27	1966.07	1716.77	1568.13	1560.53	1497.59	1415.39	1380.83
813.46	952.63	1173.46	1340.69	1607.95	1856.55	2152.97	2243.59	2425.98	2581.83	2638.13	2633.25	2490.67	2088.65	1911.53	1758.41	1714.53	1600.60	1501.26	1312.06
777.41	970.92	1043.04	1233.63	1369.16	1560.80	1961.73	2061.86	2314.88	2449.74	2353.38	2312.89	2138.34	2006.52	1745.72	1660.22	1677.62	1573.23	1421.07	1376.03
791.75	915.24	1132.22	1135.42	1323.35	1365.47	1723.43	1771.40	1881.95	2054.52	1945.64	2069.90	2043.82	1883.05	1646.78	1558.87	1480.05	1387.79	1342.74	1237.20
709.02	779.47	858.63	1111.21	1157.07	1377.46	1578.14	1573.13	1662.13	1842.54	1849.85	1849.96	1884.37	1705.79	1553.95	1474.20	1418.74	1507.51	1324.44	1339.23
790.23	834.43	946.92	906.03	972.00	1024.97	1150.76	1201.86	1405.54	1496.67	1617.01	1647.86	1670.18	1500.30	1504.81	1492.29	1431.87	1418.84	1402.25	1360.70
659.37	764.66	797.84	920.37	941.61	1073.36	1210.15	1190.30	1098.56	1187.31	1211.88	1181.60	1321.71	1372.95	1431.45	1372.87	1464.24	1432.37	1473.80	1417.68
775.68	771.02	723.17	699.95	737.04	805.89	971.55	1064.98	1099.51	1185.08	1230.22	1216.20	1227.23	1108.54	1087.32	1125.15	1040.54	1124.70	1180.05	1299.93
627.11	782.29	779.79	813.77	881.65	845.48	804.99	771.76	696.44	779.41	840.16	919.88	1099.97	1025.18	1042.32	1069.10	1089.46	992.56	1089.19	1059.22
715.82	715.47	671.26	649.64	632.94	680.53	764.87	736.49	779.52	825.57	790.07	770.25	743.42	677.21	641.77	715.09	794.58	818.18	867.52	920.61
427.36	537.57	510.31	579.22	652.81	613.88	651.83	566.96	546.67	529.25	560.47	532.24	651.52	670.15	619.38	587.41	526.13	571.83	532.33	547.08
233.85	239.68	289.67	311.25	313.08	291.76	335.51	362.62	383.68	444.52	461.21	413.12	465.52	379.56	343.56	338.89	386.39	416.09	432.15	429.69
111.63	147.94	137.07	158.23	216.52	203.65	275.66	246.94	233.01	277.72	279.73	308.64	414.24	342.40	404.86	319.03	336.99	339.73	323.37	357.89
Female deaths
1074.41	1395.98	1502.13	1481.06	1574.84	1782.30	1984.45	2163.37	2418.28	2380.57	2391.79	2349.90	1925.63	1682.27	1460.26	1446.89	1413.18	1491.58	1345.20	1152.74
288.79	334.79	369.74	408.49	467.51	532.02	540.73	635.47	714.53	771.03	700.44	681.90	580.35	602.36	410.56	491.69	385.72	318.87	313.31	262.80
93.17	111.06	137.71	119.58	127.95	177.51	179.12	226.06	236.36	253.62	247.24	248.31	234.37	232.68	180.49	228.57	162.24	141.57	115.15	120.63
101.77	91.32	116.08	121.21	99.88	120.22	140.44	149.18	181.17	157.94	190.19	172.27	188.30	237.19	169.46	167.79	136.30	143.12	148.65	124.17
210.88	241.97	263.26	297.99	347.72	388.94	412.83	402.61	444.08	456.52	420.41	384.67	438.84	333.27	333.42	299.94	314.12	268.23	272.36	260.82
388.49	543.33	663.69	786.19	863.95	1097.90	1281.99	1384.73	1358.15	1522.08	1386.08	1267.83	1160.85	1002.17	847.02	741.13	676.61	593.01	533.15	521.69
457.70	671.53	931.97	1226.64	1534.68	1887.58	2231.65	2375.63	2537.97	2508.54	2400.56	2250.13	2103.39	1819.29	1540.08	1409.36	1203.79	1090.04	967.55	838.82
495.30	640.43	884.23	1158.86	1463.07	1856.84	2269.62	2579.67	2828.63	2945.83	2721.73	2633.30	2187.98	1941.54	1626.75	1450.01	1372.72	1308.78	1195.15	1084.10
446.63	573.30	751.45	995.83	1187.09	1486.92	1807.61	2008.73	2321.79	2394.62	2276.02	2250.39	2003.96	1736.30	1510.05	1403.13	1298.46	1177.09	1101.53	1041.64
