     0	     0	   2834.06	   2998.32	   3166.06	   3342.94	    3539.5	   3775.15	   4113.21	   4561.59	   5164.02	   5968.52	   7021.23	   8363.89	   9996.53	   11919.3	   14203.3	   16749.2	     19140	   21791.8	   24585.1	   27177.8	   27710.7	   26970.6	   24994.7	   23231.3	   21431.1	   19216.7	   17085.4	   15177.6	   13836.3	   13051.7	   12713.9	   12590.7	   12584.5	   12666.4	   13089.8	   16482.6	   16135.8	   15428.4	   14604.7	   13689.8	   12694.7
     1	     0	   2834.05	   2998.28	   3165.94	   3342.76	   3539.45	    3775.6	      4114	   4560.25	   5153.12	   5933.02	   6936.54	   8195.47	   9702.26	   11452.2	   13517.7	   15811.8	   17904.3	   20246.4	   22738.1	   25131.5	     25437	   24562.8	   22653.5	   21205.9	   19885.4	   18264.5	   16648.2	     15082	   13902.1	   13174.6	   12844.5	   12732.9	   12733.4	   12826.2	   13258.4	   16648.1	   16291.1	   15557.7	   14698.9	   13748.6	   12729.6
     2	     0	      2834	    2997.8	   3164.33	   3338.62	   3530.19	   3757.31	   4081.97	   4511.03	   5086.67	   5854.72	   6858.43	    8136.2	   9685.69	   11504.1	   13662.1	   16065.8	   18296.4	   20777.7	   23398.1	   25860.2	   26308.9	     25557	   23677.4	   22106.4	   20566.9	     18662	   16808.1	   15110.9	   13899.8	     13179	   12857.4	   12752.7	     12758	   12868.5	   13325.4	     16741	   16425.9	   15703.4	   14830.6	   13854.3	   12818.7
     3	     0	   2834.02	   2998.03	   3165.08	   3340.48	   3534.13	   3764.62	   4094.12	   4529.33	   5112.41	   5889.43	   6904.41	   8196.98	   9766.24	   11611.4	   13804.4	   16250.8	   18539.4	   21089.6	   23788.4	   26311.8	   26837.1	   26148.6	     24283	   22653.9	   20997.9	   18929.1	   16919.7	   15107.7	   13821.7	   13053.6	   12701.5	   12563.7	   12540.5	   12615.2	   13035.1	   16416.1	   16066.2	   15364.2	   14552.1	   13652.1	   12671.2
     4	     0	   2834.02	      2998	   3165.01	   3340.39	    3534.2	   3765.25	   4095.81	   4532.05	   5114.48	   5886.34	   6887.79	   8154.23	   9681.12	   11465.2	   13578.3	   15931.7	   18116.9	     20557	   23145.6	     25592	   26069.3	   25364.5	   23536.6	   22003.1	   20494.3	   18614.9	   16780.1	     15100	   13893.8	   13168.2	     12839	   12727.1	   12726.2	   12826.9	   13271.8	   16672.3	   16339.9	   15616.2	   14756.9	   13798.1	   12775.8
     5	     0	   2834.04	   2998.19	   3165.63	   3341.76	   3536.56	   3768.36	   4098.74	   4533.35	   5113.22	   5883.64	   6888.57	   8168.77	   9725.74	     11562	   13753.9	   16211.3	   18529.7	     21128	   23894.1	   26506.3	     27145	   26564.6	   24781.3	   23210.8	   21586.3	   19504.7	   17461.9	   15615.3	   14320.9	   13547.9	   13174.9	     13015	   12962.3	   13025.1	   13438.3	     16814	   16475.7	   15739.2	   14859.6	   13878.5	   12838.5
     6	     0	      2834	   2997.81	   3164.34	   3338.53	   3529.66	   3755.42	   4076.85	   4499.61	   5064.73	   5817.21	   6800.05	   8052.13	   9572.75	   11361.1	   13490.6	   15871.8	   18043.4	   20467.3	   23033.2	   25521.1	   25770.2	   24789.4	   22790.9	   21351.2	   20076.7	   18510.3	   16908.6	   15315.8	   14115.8	   13371.1	   13002.6	   12859.3	   12831.7	     12920	   13361.1	   16761.4	   16435.7	   15717.1	   14859.6	   13902.5	     12880
     7	     0	   2834.05	   2998.23	   3165.79	   3342.31	   3538.21	   3772.62	   4107.91	   4549.91	   5138.51	   5916.25	   6922.68	   8192.98	   9722.73	   11509.5	   13626.1	   15985.5	   18115.4	   20489.9	   23002.2	   25462.7	   25608.2	   24518.7	   22462.7	   21053.4	   19859.2	   18401.8	   16883.9	   15328.8	   14131.5	   13374.6	   12990.3	   12836.7	   12802.3	   12881.2	   13309.8	   16689.3	   16340.1	     15598	   14721.1	     13752	   12718.5
     8	     0	   2833.99	   2997.68	   3163.88	   3337.33	   3526.81	   3749.38	   4065.28	   4479.66	   5033.27	   5771.17	   6736.66	   7969.01	   9468.36	   11234.3	   13341.5	   15704.2	   17857.1	   20264.2	   22816.7	   25322.3	   25572.5	   24589.8	   22605.8	   21209.6	   19996.3	   18498.3	   16946.3	   15370.8	   14156.2	     13380	   12981.9	   12817.6	     12774	   12841.8	   13259.9	   16634.9	   16270.8	   15521.8	   14645.2	   13680.5	   12651.2
     9	     0	   2833.96	   2997.45	   3163.05	    3335.1	   3521.71	   3739.14	   4047.08	   4451.18	   4993.89	   5722.98	   6685.03	    7922.4	   9437.44	   11229.9	   13372.8	   15773.8	     17944	   20363.4	   22919.2	   25422.6	   25582.5	     24511	   22489.2	   21130.3	   19980.7	   18550.8	   17038.5	   15471.6	   14270.8	   13520.9	   13141.6	   12985.3	   12943.7	   13020.2	   13451.3	   16845.4	   16507.4	   15746.6	   14828.5	     13817	   12750.7
