Adult + paed ART totals
2015	1	183067	16616
2015	2	186560	16673
2015	3	188072	16730
2015	4	188468	16787
2015	5	188516	16844
2015	6	189885	16901
2015	7	190720	16958
2015	8	192939	17015
2015	9	200708	17072
2015	10	202170	17129
2015	11	202502	17186
2016	0	203859	17381
2016	1	207415	17577
2016	2	207200	17773
2016	3	210090	17968
2016	4	205171	18164
2016	5	211712	18360
2016	6	212159	18556
2016	7	214109	18751
2016	8	215354	18947
2016	9	234594	19143
2016	10	237713	19339
2016	11	238584	19534
2017	0	238766	19493
2017	1	240283	19452
2017	2	238080	19411
2017	3	240604	19369
2017	4	239745	19328
2017	5	241095	19287
2017	6	244110	19246
2017	7	244989	19205
2017	8	246002	19163
2017	9	261161	19122
2017	10	262764	19081
2017	11	263470	19040
2018	0	262957	19019
2018	1	263801	18999
2018	2	264628	18979
2018	3	266458	18959
2018	4	267217	18939
2018	5	267156	18919
2018	6	270195	18899
2018	7	272598	18879
2018	8	273392	18859
2018	9	281330	18839
2018	10	283287	18818
2018	11	283790	18798
2019	0	285087	18868
2019	1	286019	18937
2019	2	288017	19007
2019	3	288566	19076
2019	4	289602	19146
2019	5	289292	19215
2019	6	291386	19285
2019	7	292066	19354
2019	8	294215	19423
2019	9	295088	19493
2019	10	295055	19562
2019	11	293724	19632
2020	0	291576	19608
2020	1	289748	19585
2020	2	289046	19561
2020	3	290096	19538
2020	4	292232	19514
2020	5	293163	19490
2020	6	293948	19467
2020	7	294229	19443
2020	8	296971	19420
Paed ART totals
2000	11	0	31
2001	11	0	77
2002	11	0	127
2003	11	0	179
2004	0	0	184
2004	5	0	205
2004	6	0	210
2004	11	194	232
2005	5	465	271
2005	6	501	263
2005	11	806	293
2006	5	806	325
2006	6	806	312
2006	11	806	336
2007	5	806	382
2007	6	806	367
2007	11	1511	403
2008	5	2066	479
2008	6	2091	454
2008	11	2857	512
2009	5	3601	590
2009	6	3913	554
2009	11	4738	614
2010	0	4919	623
2010	1	5138	633
2010	2	5254	643
2010	3	5422	652
2010	4	5612	662
2010	5	5851	672
2010	6	6129	620
2010	7	6373	629
2010	8	6578	638
2010	9	6752	647
2010	10	6834	655
2010	11	8020	664
2011	8	9732	646
2012	0	6540	665
2012	1	6851	669
2012	2	6600	672
2012	3	7054	676
2012	4	7484	680
2012	5	7180	683
2012	6	7373	612
2012	7	7635	615
2012	8	7728	618
2012	9	8136	622
2012	10	8403	625
2012	11	8397	628
2013	0	8392	632
2013	1	8332	637
2013	2	8262	641
2013	3	8463	645
2013	4	8625	649
2013	5	8590	653
2013	6	8663	577
2013	7	8735	581
2013	8	8732	584
2013	9	8998	588
2013	10	8908	592
2013	11	8803	596
2014	0	9068	598
2014	1	9309	600
2014	2	9474	603
2014	3	9206	605
2014	4	9465	608
2014	5	9434	610
2014	6	9416	527
2014	7	10475	529
2014	8	9968	531
2014	9	9279	533
2014	10	9419	536
2014	11	9458	538
2015	0	9424	539
2015	1	9695	541
2015	2	9757	543
2015	3	9742	545
2015	4	9644	547
2015	5	9552	549
2015	6	9470	461
2015	7	9444	463
2015	8	9567	464
2015	9	9905	466
2015	10	10007	467
2015	11	9864	469
2016	0	10012	474
2016	1	10116	480
2016	2	10127	485
2016	3	10895	490
2016	4	9845	496
2016	5	9889	501
2016	6	9888	408
2016	7	9946	412
2016	8	10164	417
2016	9	9804	421
2016	10	9841	425
2016	11	9886	430
2017	0	9908	429
2017	1	9958	428
2017	2	9856	427
2017	3	10239	426
2017	4	9808	425
2017	5	9769	424
2017	6	9880	345
2017	7	9870	344
2017	8	9842	344
2017	9	10019	343
2017	10	9937	342
2017	11	9956	341
2018	0	9951	341
2018	1	9949	341
2018	2	9912	340
2018	3	10277	340
2018	4	9949	340
2018	5	9924	339
2018	6	9924	294
2018	7	10038	294
2018	8	9964	294
2018	9	9700	293
2018	10	9708	293
2018	11	9665	293
2019	0	9696	294
2019	1	9705	295
2019	2	10469	296
2019	3	9537	297
2019	4	9442	298
2019	5	9384	299
2019	6	9426	271
2019	7	9358	272
2019	8	9263	273
2019	9	8724	274
2019	10	8706	275
2019	11	8630	276
2020	0	8489	275
2020	1	8460	275
2020	2	8348	275
2020	3	8534	274
2020	4	8279	274
2020	5	8202	274
2020	6	8220	273
2020	7	8142	273
2020	8	8204	273
Paed age distribution
0.10	0.09	0.08	0.11	0.12	0.14	0.15	0.16	0.18	0.21
0.45	0.44	0.40	0.38	0.35	0.35	0.32	0.29	0.30	0.32
Paed age distribution on ART
0.2490	0.2161	0.1966	0.1799	0.1714	0.1668	0.1501	0.1373
0.4419	0.4344	0.4238	0.4144	0.3840	0.3520	0.3334	0.3117
Adult male age distribution on ART
0.01817	0.02036	0.02222	0.02130	0.02084	0.02301	0.02338
0.06723	0.06747	0.06953	0.06368	0.05928	0.05069	0.04704
0.14617	0.14094	0.13755	0.13149	0.12800	0.11827	0.11193
0.18385	0.18041	0.17863	0.17798	0.17548	0.17023	0.16653
0.18485	0.18387	0.17838	0.17603	0.17395	0.17377	0.17269
0.14554	0.14476	0.14701	0.15157	0.15202	0.15443	0.15786
0.10666	0.10772	0.10631	0.10688	0.10837	0.11474	0.11760
0.06748	0.06838	0.06866	0.07181	0.07675	0.08002	0.08184
0.05805	0.06241	0.06588	0.07125	0.07621	0.08468	0.09041
Adult female age distribution on ART
0.06768	0.06552	0.06600	0.06084	0.05764	0.05262	0.05093
0.13799	0.13617	0.13461	0.12846	0.12102	0.10998	0.10345
0.18217	0.17760	0.17254	0.16724	0.16323	0.15786	0.15439
0.17274	0.17041	0.16894	0.17092	0.17051	0.16970	0.16885
0.14621	0.14624	0.14336	0.14236	0.14281	0.14548	0.14698
0.10982	0.11035	0.11189	0.11594	0.11739	0.12047	0.12218
0.07922	0.08231	0.08309	0.08451	0.08648	0.09138	0.09243
0.04732	0.04946	0.05261	0.05754	0.06178	0.06600	0.06874
0.03674	0.04101	0.04533	0.05100	0.05722	0.06464	0.07019
2012 ARV metabolite data (M then F, mean and SD)	
0.2199	0.0435
0.3831	0.0479
2017 ARV metabolite data (M then F, mean and SD)	
0.6425	0.0727
0.6268	0.0514
Fraction of adult ART patients who are male (mean, SD)
2012	0.3140	0.0200
2015	0.3058	0.0100
2016	0.3078	0.0100
2017	0.2980	0.0100
2018	0.3105	0.0100
2019	0.3000	0.0100
2020	0.3119	0.0100
2021	0.3147	0.0100
