     0	     0	0.00749189	   0.10229	  0.290419	  0.482216	   0.62759	  0.720844	  0.776329	  0.806926	  0.821373	  0.822153	  0.808076	  0.777739	  0.724058	  0.640604	  0.538127	 0.0326168	   0.22972	  0.408462	  0.509057	   0.56337	   0.59068	  0.599087	  0.594583	  0.578597	  0.550207	  0.506133	  0.439552	  0.359462	  0.298552	  0.212784
     1	     0	0.00749166	  0.102268	  0.290344	  0.482098	  0.627477	  0.720808	  0.776374	  0.807042	   0.82151	  0.822264	   0.80815	  0.777925	  0.724905	  0.643004	  0.542111	 0.0326135	  0.229632	  0.408232	  0.508637	  0.562534	  0.589155	  0.596794	  0.591508	  0.574544	  0.544566	  0.498042	  0.428591	   0.34598	  0.281055	  0.193985
     2	     0	 0.0074915	  0.102263	  0.290346	  0.482094	  0.627419	   0.72061	  0.776031	  0.806633	  0.821131	   0.82198	  0.807961	  0.777807	  0.724813	  0.642889	  0.541938	 0.0326132	  0.229672	  0.408426	  0.508984	   0.56309	  0.589893	  0.597579	  0.592184	  0.575026	  0.544865	  0.498218	  0.428701	  0.346094	  0.281312	  0.194408
     3	     0	0.00749165	  0.102271	  0.290373	  0.482165	  0.627522	  0.720744	    0.7762	  0.806802	  0.821276	  0.822096	  0.808068	  0.777902	    0.7249	  0.642957	  0.541994	 0.0326141	  0.229678	  0.408443	  0.509051	  0.563236	  0.590111	  0.597816	  0.592379	  0.575145	  0.544928	  0.498241	  0.428707	  0.346092	  0.281304	  0.194392
     4	     0	0.00749153	  0.102255	  0.290305	  0.482074	  0.627441	  0.720684	  0.776152	  0.806777	  0.821271	  0.822094	  0.808051	  0.777876	  0.724869	  0.642931	  0.541973	 0.0326122	  0.229611	   0.40825	  0.508759	  0.562816	   0.58959	  0.597292	  0.591952	  0.574864	  0.544767	  0.498163	  0.428674	   0.34608	  0.281299	  0.194391
     5	     0	0.00749169	  0.102272	  0.290353	  0.482088	   0.62737	   0.72054	  0.775987	  0.806607	  0.821117	   0.82198	  0.807987	  0.777846	  0.724857	  0.642926	  0.541969	 0.0326139	  0.229667	  0.408402	  0.509012	  0.563221	  0.590105	  0.597803	  0.592355	  0.575119	  0.544913	  0.498235	  0.428706	  0.346092	  0.281306	  0.194394
     6	     0	0.00749131	  0.102238	  0.290269	  0.482068	  0.627442	  0.720661	  0.776099	    0.8067	  0.821187	  0.822021	  0.807998	  0.777841	  0.724848	   0.64292	  0.541969	 0.0326099	  0.229578	  0.408264	  0.508815	  0.562933	  0.589763	  0.597486	  0.592127	  0.574994	  0.544853	  0.498211	  0.428697	  0.346089	  0.281304	  0.194393
     7	     0	0.00749131	  0.102218	  0.290156	  0.481914	  0.627312	  0.720602	   0.77611	  0.806752	  0.821254	  0.822083	  0.808047	  0.777878	  0.724874	  0.642937	  0.541979	 0.0326087	  0.229514	  0.408161	  0.508773	  0.562885	  0.589692	  0.597396	  0.592036	   0.57492	    0.5448	  0.498179	  0.428681	  0.346082	    0.2813	  0.194391
     8	     0	0.00749139	  0.102243	  0.290274	  0.482033	  0.627353	  0.720567	  0.776043	  0.806687	  0.821188	  0.822008	  0.807946	  0.777767	  0.724761	  0.642845	  0.541905	 0.0326116	  0.229622	  0.408417	  0.509077	  0.563214	  0.590012	  0.597673	  0.592243	   0.57506	  0.544886	  0.498231	   0.42871	  0.346099	  0.281311	  0.194398
     9	     0	0.00749135	  0.102262	  0.290419	  0.482321	  0.627735	  0.720956	  0.776387	  0.806967	  0.821401	   0.82216	  0.808068	  0.777868	  0.724852	  0.642917	  0.541965	 0.0326119	  0.229674	  0.408547	  0.509163	  0.563333	  0.590197	  0.597904	  0.592472	   0.57523	  0.544993	  0.498283	  0.428729	  0.346102	   0.28131	  0.194396
