Male deaths
1650.57	2011.44	2111.13	2243.75	2353.89	2536.89	2873.80	3384.23	3311.72	3497.88	3346.03	3313.66	2951.60	2679.34	2387.93	1901.59	1865.91	1805.48	1585.88	1408.88
350.85	434.55	488.03	479.15	536.25	555.19	646.94	752.23	698.59	807.70	684.36	775.53	533.34	631.27	401.24	364.05	374.05	326.68	284.57	262.55
117.27	116.08	136.12	132.48	144.26	172.35	188.38	213.15	261.96	244.75	202.22	193.24	172.43	194.22	154.68	128.52	98.89	114.04	103.33	110.20
90.43	105.05	105.30	110.78	96.17	134.86	130.26	167.06	155.57	183.16	141.16	167.77	142.36	162.19	124.55	108.43	89.81	122.95	103.33	113.21
224.21	243.67	271.71	263.61	256.37	279.45	296.04	271.12	278.88	296.06	275.23	269.33	262.66	299.34	279.74	229.92	279.19	233.81	212.22	255.62
477.98	618.84	580.61	518.97	574.46	557.26	641.02	687.38	654.76	677.21	670.49	684.24	687.14	675.63	629.20	542.66	575.18	502.16	513.88	484.73
850.75	982.41	1099.86	1163.84	1298.84	1351.78	1596.22	1457.12	1429.15	1459.17	1490.86	1298.98	1401.95	1287.92	1158.96	966.49	948.80	904.60	883.67	849.46
1014.05	1263.54	1513.52	1752.65	1797.16	2120.15	2387.20	2601.86	2462.92	2457.91	2307.03	2220.65	2041.10	1822.59	1620.25	1328.10	1209.93	1234.81	1156.30	1188.33
1059.67	1325.12	1551.91	1757.75	1962.75	2235.26	2562.82	2704.82	2898.25	2732.95	2748.63	2575.19	2429.68	2148.62	1835.34	1546.77	1351.06	1257.81	1227.55	1174.75
988.98	1247.55	1469.71	1568.73	1874.92	1994.41	2326.73	2579.70	2644.33	2653.43	2556.84	2463.08	2386.65	2139.45	1835.86	1553.91	1467.35	1362.09	1322.02	1226.37
1065.58	1288.31	1361.80	1374.40	1550.58	1762.17	2037.06	2161.85	2242.38	2503.40	2401.40	2347.03	2221.14	2116.32	1930.24	1612.71	1393.45	1354.21	1299.61	1278.91
962.17	1123.73	1159.57	1260.73	1406.59	1560.11	1742.94	1900.27	2055.16	2093.04	2156.99	2006.45	2008.40	2049.73	1832.93	1685.58	1518.80	1473.06	1536.50	1436.44
941.08	1155.86	1042.23	1099.77	1221.81	1211.92	1394.87	1532.74	1672.32	1777.73	1862.24	1857.86	1954.49	1717.97	1700.99	1552.30	1491.61	1527.93	1501.08	1525.22
788.13	956.91	874.74	1062.80	1050.00	1118.08	1246.93	1262.64	1305.80	1352.33	1517.27	1454.90	1509.35	1608.41	1663.86	1520.43	1503.82	1580.17	1556.09	1501.52
889.86	978.03	969.89	903.60	920.16	1044.16	941.84	1133.34	1107.59	1241.63	1362.07	1316.15	1372.44	1320.51	1374.60	1349.54	1282.83	1272.84	1354.85	1395.66
