     0	     0	         0	   58.2625	   145.402	   357.183	   778.494	   1485.13	   2547.28	   4053.26	   6035.64	   8423.66	   11103.4	     13744	   17130.7	   19407.8	     21810	   24526.7	   26212.6	   27730.3	   28417.3	   28555.6	   29336.7	   27929.7	   25489.1	     22276	   16864.6	   10917.3	   7266.31	   6162.01	    5397.4	   4638.59	   3685.12	    2878.8	   2394.76	   2136.19	   1934.88	   1766.67	   1650.01	   1540.93	   1461.35	   1383.78	   1322.87	      1267	   1213.91	   1163.32	   1113.36	   1063.84	         0	         0	         0	         0	         0
     1	     0	         0	   64.8213	    166.06	   419.094	   919.427	    1730.1	   2894.25	   4478.05	   6493.34	   8854.25	   11454.2	   13978.1	     17252	   19411.2	   21722.5	   24375.7	     26034	   27557.6	   28303.8	   28534.2	   29415.2	   28111.5	   25768.5	   22603.5	   17141.3	   11097.8	   7389.63	   6266.18	   5488.13	   4713.21	   3746.63	   2923.18	   2452.57	   2194.68	   1996.03	   1831.53	   1717.71	   1596.72	   1505.14	   1412.99	   1342.52	   1281.85	   1224.65	   1170.18	   1116.53	   1063.57	         0	         0	         0	         0	         0
     2	     0	         0	   47.4109	   125.178	   330.688	   762.786	   1505.23	   2620.52	   4182.85	   6214.93	   8648.01	   11376.9	   14074.1	   17548.9	   19906.6	   22407.9	   25249.1	   27043.1	   28677.4	   29468.5	   29709.1	   30607.7	   29218.8	   26750.5	   23419.4	   17672.4	   11339.7	   7504.81	   6359.08	   5573.62	   4772.77	    3777.7	   2935.47	   2456.31	   2213.11	   2029.41	   1880.72	   1785.02	   1672.05	   1575.37	   1474.69	    1399.9	   1338.85	   1282.26	   1228.85	   1176.32	   1124.36	         0	         0	         0	         0	         0
     3	     0	         0	   50.4818	   130.304	   331.919	   742.447	   1436.76	   2478.16	   3945.85	   5868.69	   8181.15	   10779.2	   13345.6	   16646.2	     18874	   21229.2	   23895.5	   25560.6	     27063	     27763	   27926.6	   28717.9	   27363.6	   24988.5	   21846.7	   16546.8	   10718.2	   7131.19	   6038.27	   5287.95	   4549.12	   3608.72	   2814.08	   2334.02	   2074.59	   1871.28	   1697.76	   1577.76	   1470.45	   1403.91	   1344.49	   1293.98	   1244.36	   1195.37	   1147.79	   1100.23	   1052.73	         0	         0	         0	         0	         0
     4	     0	         0	   53.6897	   140.053	   361.308	   811.028	   1559.75	   2658.62	   4175.84	   6127.42	   8434.34	   10988.8	   13478.4	   16688.4	   18815.6	     21076	   23652.1	   25247.5	   26695.3	   27367.1	   27522.9	   28306.2	   26984.6	   24665.7	   21593.6	   16387.4	   10645.9	   7111.83	   6039.98	   5308.25	    4589.2	   3659.77	   2868.98	   2395.94	   2151.55	   1965.63	   1811.99	   1709.18	   1594.96	   1503.42	   1412.61	   1343.18	   1284.55	   1229.44	   1177.27	   1126.09	   1075.65	         0	         0	         0	         0	         0
     5	     0	         0	   57.7497	    145.45	    359.22	   784.109	   1493.72	   2554.78	   4054.33	   6028.94	   8418.06	   11120.9	     13812	   17285.3	   19657.7	   22173.8	   25026.1	   26837.6	   28482.1	   29280.2	   29511.9	   30404.5	   29020.2	   26545.6	   23238.9	   17605.5	   11395.9	   7581.78	   6420.71	   5633.86	   4855.48	   3859.38	   3014.84	   2517.35	   2256.79	   2057.99	   1894.21	   1785.76	   1665.74	   1568.19	   1470.15	   1395.47	   1333.06	    1274.9	   1220.03	   1166.26	   1113.25	         0	         0	         0	         0	         0
     6	     0	         0	   49.0193	   129.742	   340.932	   782.357	   1540.93	   2687.57	   4310.27	   6442.49	   9009.33	     11892	   14734.6	   18383.2	   20834.4	     23421	     26349	   28170.4	   29817.2	   30592.4	   30796.5	   31676.2	   30193.1	   27611.4	   24156.3	   18242.1	   11746.2	   7809.58	   6617.79	   5816.37	   5008.93	   3984.22	   3118.04	   2615.19	   2356.84	   2163.97	   2007.22	   1905.14	    1782.5	   1684.55	   1583.34	   1508.25	   1445.83	   1387.15	    1331.2	    1275.8	   1220.79	         0	         0	         0	         0	         0
     7	     0	         0	    63.779	   163.173	   409.378	     898.5	   1704.36	   2887.43	   4529.83	   6651.58	   9153.79	   11906.1	   14559.3	   17964.7	   20166.4	   22493.5	   25140.3	   26731.6	   28158.9	   28777.3	   28845.6	   29579.5	     28122	   25637.8	   22410.1	   17028.9	     11112	   7441.27	   6319.12	   5571.18	   4848.26	   3868.55	   3041.67	   2535.13	   2271.67	   2072.47	   1908.55	   1796.29	   1671.95	    1567.7	   1462.32	   1383.98	   1319.32	   1259.44	   1202.99	   1147.79	   1093.54	         0	         0	         0	         0	         0
     8	     0	         0	   45.3405	   122.331	   327.523	   763.373	   1521.37	   2674.55	   4308.45	   6449.96	   9010.78	   11859.7	   14631.8	   18165.2	   20474.2	   22894.4	   25625.9	   27266.5	   28723.6	   29330.6	   29359.7	   30059.2	   28523.4	   25944.3	   22616.9	   17110.5	   11090.4	   7372.88	    6246.8	   5493.39	   4761.53	   3782.92	   2962.68	   2468.65	   2211.86	   2014.92	   1852.09	   1739.58	   1618.82	    1520.3	   1422.73	    1348.3	   1285.26	   1226.56	   1171.21	   1117.11	   1063.96	         0	         0	         0	         0	         0
     9	     0	         0	   31.1303	   86.2359	   241.471	   588.028	   1216.97	   2205.16	   3636.65	   5549.29	    7890.6	   10562.8	   13243.9	   16682.3	   19052.9	   21546.6	   24348.9	   26119.2	   27709.1	     28471	   28666.6	   29488.6	     28099	     25665	     22443	   16988.8	   10989.9	   7312.74	   6199.32	   5455.39	   4720.63	   3748.79	   2930.54	   2442.63	   2201.77	   2021.46	   1877.02	   1781.47	   1662.57	   1541.66	   1411.08	   1318.54	    1247.6	   1184.88	   1127.25	    1071.8	   1017.87	         0	         0	         0	         0	         0
