Male deaths
815.99	1162.71	1211.79	1068.15	1168.50	1332.30	1609.35	1806.88	2070.59	2552.33	2749.19	2895.01	2597.03	2405.12	2098.18	2512.80	2488.27	2542.90	2457.02	2080.31
360.32	473.67	433.33	512.15	567.11	591.15	666.42	862.76	954.78	1123.67	1061.21	1082.58	960.16	1078.01	776.26	973.40	851.22	749.73	695.32	575.42
151.69	173.44	168.53	215.80	203.12	213.41	245.69	319.64	283.76	344.14	296.97	285.42	252.08	237.42	236.46	307.53	246.91	266.15	244.15	189.12
163.02	177.59	172.63	194.88	186.54	182.72	198.81	235.59	238.30	258.42	231.34	223.33	245.54	237.42	234.95	250.37	211.30	239.51	217.60	251.16
249.93	278.96	317.66	338.74	321.31	342.18	360.21	381.71	366.41	378.97	372.55	366.54	384.38	375.73	330.83	376.40	343.31	369.89	367.90	347.22
425.24	471.26	518.97	489.16	529.86	567.44	629.48	651.85	613.12	647.42	679.20	684.00	682.94	622.54	653.46	656.16	593.16	603.32	621.05	643.00
564.52	712.77	745.36	823.68	939.10	1032.95	1188.03	1176.09	1103.30	1137.11	1132.02	1195.12	1128.59	1077.26	967.63	1033.92	950.07	874.70	891.39	867.07
670.24	820.49	993.36	1068.29	1272.29	1513.73	1841.30	1930.57	1923.01	1957.14	1946.13	1882.59	1822.79	1635.11	1495.51	1456.98	1358.09	1295.46	1188.95	1237.26
705.22	896.23	1050.67	1223.82	1372.67	1716.58	1966.64	2177.93	2164.26	2296.39	2308.90	2241.27	2179.84	1977.49	1901.28	1896.91	1663.20	1627.98	1433.42	1430.59
739.56	925.34	1034.62	1129.06	1356.43	1483.65	1883.34	1947.59	2101.38	2338.77	2261.50	2164.70	2183.37	2062.23	1893.01	1916.51	1762.27	1730.85	1639.25	1525.21
808.80	994.39	1072.81	1209.34	1270.50	1377.19	1691.87	1746.46	1828.52	1946.30	1940.99	2044.56	2147.89	1940.25	1843.13	1893.15	1733.63	1691.45	1549.95	1564.22
760.44	939.96	956.71	1198.70	1258.72	1492.89	1608.96	1763.41	1696.39	1935.30	1810.67	1899.37	1872.32	1832.69	1799.11	1711.67	1776.14	1707.40	1661.17	1633.19
887.45	1029.63	1102.81	1092.79	1116.67	1167.68	1356.58	1421.14	1609.05	1732.43	1851.36	1876.37	1889.78	1759.37	1803.20	1797.95	1729.78	1741.29	1737.79	1727.90
783.71	972.79	1108.70	1172.51	1196.66	1347.34	1450.08	1483.18	1341.77	1374.33	1391.05	1402.05	1573.64	1671.98	1770.79	1915.78	2017.05	2151.56	1988.26	1876.38
1070.30	1072.92	993.28	910.31	1056.40	1056.76	1306.30	1363.97	1406.85	1662.66	1669.03	1715.07	1757.03	1543.89	1492.62	1543.39	1490.02	1739.86	1820.18	1895.21
905.53	1200.70	1172.93	1155.53	1303.98	1206.01	1357.73	1125.05	1043.02	1227.50	1292.90	1406.05	1568.45	1625.89	1772.18	1762.77	1728.91	1727.19	1663.12	1530.13
1102.10	1264.31	1028.96	980.04	1016.77	1011.06	1145.68	1183.87	1177.45	1279.87	1262.86	1219.78	1171.58	1073.32	1073.35	1195.81	1364.36	1505.11	1591.80	1656.06
629.03	872.46	819.51	920.67	982.83	1038.84	1055.17	923.16	836.13	874.41	882.72	920.34	1013.23	1023.88	1015.46	1091.43	993.66	927.92	893.18	927.59
420.21	505.70	546.20	552.93	561.33	497.90	649.26	544.43	589.59	700.20	752.45	726.06	728.61	643.14	663.43	696.19	708.62	760.25	765.16	796.07
257.97	337.85	302.27	314.24	390.59	425.93	458.29	452.81	449.81	550.31	547.81	520.76	800.76	637.39	642.60	640.44	630.83	642.60	672.15	677.67
Female deaths
731.49	981.33	1131.54	994.78	1053.25	1188.87	1352.96	1620.69	1834.08	2255.69	2329.06	2451.01	2210.10	2178.54	1826.54	2094.41	2084.36	2172.49	2148.04	1715.76
312.17	422.45	431.45	471.68	527.22	580.13	639.29	848.51	826.64	992.10	945.84	1042.34	883.52	904.49	731.57	905.48	783.22	684.50	587.67	544.18
128.85	162.23	141.85	164.30	160.68	175.71	215.28	277.50	280.63	261.39	261.60	278.09	225.62	206.13	235.04	289.65	207.35	190.59	195.54	178.08
122.62	120.78	146.80	110.01	176.23	158.25	153.95	185.22	209.81	212.98	200.10	187.06	210.13	197.13	188.43	196.32	190.79	192.18	189.03	160.07
192.70	227.06	258.92	264.01	340.07	357.77	395.33	404.79	381.43	382.64	347.18	351.11	336.68	335.16	339.29	335.22	314.48	300.17	306.15	292.12
343.51	450.07	595.83	698.19	762.71	844.29	992.60	1042.35	1048.88	1090.78	1012.32	963.31	888.13	823.09	715.84	700.68	619.05	560.48	526.72	449.60
528.20	649.05	804.35	1021.56	1293.37	1633.05	1896.81	2064.01	2117.42	2264.13	2100.73	2007.27	1936.13	1677.72	1528.82	1429.44	1268.54	1169.23	1007.28	857.85
482.48	655.24	842.82	1080.86	1379.22	1673.06	2065.60	2371.60	2570.93	2755.31	2680.11	2613.01	2277.67	2081.13	1863.85	1911.57	1630.63	1571.74	1446.67	1262.07
443.57	617.80	774.59	965.51	1145.77	1473.53	1853.33	2033.13	2192.47	2327.34	2290.67	2274.74	2128.32	2095.36	1817.62	1910.82	1601.59	1603.95	1483.81	1323.89
462.94	546.34	668.19	770.46	946.68	1136.94	1475.91	1686.38	1826.36	1950.87	1900.80	1884.07	1721.54	1647.49	1512.16	1546.50	1499.72	1446.15	1382.44	1359.35
402.01	542.81	584.92	653.12	840.22	970.69	1074.31	1212.25	1343.41	1483.69	1498.64	1492.90	1559.84	1520.17	1484.76	1385.38	1345.99	1369.39	1299.47	1201.29
391.58	542.81	531.22	609.61	724.79	798.06	926.78	1070.07	1076.59	1203.57	1245.64	1259.81	1259.61	1186.33	1167.88	1259.68	1206.41	1368.49	1299.53	1230.38
533.91	622.49	595.12	525.98	600.28	694.90	801.29	785.13	979.47	1075.14	1082.92	1118.73	1183.14	1071.44	1053.54	1122.52	1139.49	1157.47	1191.04	1159.70
682.79	784.16	817.01	864.39	927.98	945.39	1004.33	996.61	952.97	954.75	1024.53	1099.35	1117.54	1140.73	1108.94	1160.36	1212.39	1229.13	1301.23	1317.39
