     0	     0	   11166.1	      7081	   45772.6	    110010	    131718	    106315	   74768.3	   48179.3	   26478.2	   18424.5	   16173.3	   58643.5	    237273	    338377	    285179	    191711	    132422	   82079.5	   43405.4	   27818.1
     1	     0	   11301.5	   7810.09	   47060.5	    110215	    130821	    105789	   74919.5	   48728.2	   27108.6	   19582.2	   16668.2	   61319.7	    241006	    341264	    283531	    186311	    128687	   81055.6	   43634.9	   29233.9
     2	     0	   10830.9	   7410.27	   46628.6	    108338	    128319	    104796	   75460.3	   49955.8	   28345.1	   21114.5	   15932.4	   60804.2	    237683	    331571	    277195	    188281	    133290	   85237.2	     46691	     32123
     3	     0	   11166.4	      7493	   47522.5	    111153	    131097	    105648	   74798.2	   48727.9	   27160.9	     19533	   15883.2	   58883.2	    237619	    336321	    281352	    189234	    132123	     83087	   44556.6	   29421.3
     4	     0	     11156	   7526.89	   46726.5	    108920	    129055	    104898	   75118.7	   49623.3	   28190.5	   21180.2	   16241.2	   60306.5	    237604	    334573	    279940	    187523	    131245	   83494.7	   45649.8	     31630
     5	     0	   11091.7	   7399.66	     46728	    110761	    131559	    106101	   74905.3	   48599.7	   26942.1	   19143.9	   15821.1	   57841.1	    235881	    337313	    283037	    189507	    131533	   82306.1	   43849.6	   28469.3
     6	     0	   11712.1	   7624.74	   47008.1	    110161	    129563	    104593	   74726.5	   49380.6	   28087.9	   21136.6	   17265.7	   59868.9	    237702	    335344	    278515	    186171	    130729	   83502.5	     45848	   31876.5
     7	     0	   12597.9	   8503.89	   49811.6	    113029	    130688	    103883	   73226.8	   47938.3	   27082.3	   20258.7	   17894.3	   61154.3	    241134	    339279	    280308	    183856	    127251	     80668	   44032.5	   30466.9
     8	     0	   12215.1	   7091.03	   44721.7	    108734	    130038	    105544	   75593.9	   50027.6	   28404.4	   21097.7	   17323.1	   56410.5	    233215	    338594	    283758	    187383	    130208	   82633.7	   45025.6	     30788
     9	     0	   11315.1	   7011.83	   46164.7	    110087	    129736	    104594	   74779.4	   49599.3	   28315.6	   21385.2	   16316.1	   57061.4	    235285	    336628	    279784	    187547	    132213	   84658.5	   46611.9	   32675.6
    10	     0	   11325.4	   7551.17	   48187.2	    111895	    130545	    104656	   73937.6	   48095.9	   26824.8	   19417.3	   16367.7	     58505	    236496	    336843	    281655	    188141	    130902	   82435.1	   44314.7	   29389.5
    11	     0	   11609.2	   7622.87	   46812.8	    109073	    129006	    104965	   75452.1	   50129.8	   28644.2	   21694.3	   16679.5	   59672.6	    236622	    334467	    280035	    188526	    132760	   84956.4	   46724.1	   32684.9
    12	     0	   11257.5	   7355.49	   48057.1	    112707	    131741	    105463	   74431.1	   48403.9	   26921.2	   19291.8	   16094.1	   58400.9	    239188	    339863	    281564	    187016	    129944	   81723.2	   43813.7	   28869.6
    13	     0	   11320.7	   7809.71	   48754.9	    112417	    130308	    103810	   73154.6	   47701.9	   26705.8	   19530.9	   16735.6	   63975.2	    249450	    343576	    278758	    181768	    125023	   78524.4	   42334.4	   28627.9
    14	     0	   12625.5	   8318.24	   48293.5	    110624	    129161	    103858	   74064.7	   49076.9	   28052.9	   21242.6	   18154.3	   60730.5	    237187	    335081	    281489	    187479	    130440	   83061.6	   45558.5	   31634.2
    15	     0	   11165.5	      7678	   48085.8	    111390	    131011	    105573	   74847.8	   48899.2	   27430.9	   20174.1	   16256.2	   60389.5	    238578	    335711	    280308	    187836	    131653	     83721	     45627	   31257.4
    16	     0	     11846	    7764.5	   46190.7	    108530	    129645	    105702	   75348.4	   49277.7	   27551.6	   19960.6	     17364	   61487.2	    238001	    335477	    281850	    188957	    131634	   83201.2	   45092.3	   30569.3
