     0	     0	     81.31	   256.123	   592.818	   1417.83	   3192.43	   6455.61	   11877.3	   20066.3	   31558.2	   46716.3	   65567.1	   87700.7	    111202	    135599	    159695	    182356	    202629	    220108	    234124	    244637	    251838	    256064	    258814	    259655	    258973	    257025	    253974	    247389	    237979	    212036	    166696
     1	     0	   88.5901	   280.997	   658.851	   1602.23	   3635.34	   7311.92	   13248.1	   21919.7	   33694.3	   48785.4	   67124.7	   88293.9	    110463	    133357	    155972	    177344	    196642	    213499	    227258	    237830	    245342	    250057	    253401	    254862	    254781	    253375	    250765	    244661	    235793	    211410	    168039
     2	     0	   63.2285	   203.622	   497.752	   1272.74	   3025.04	   6338.73	   11893.1	   20253.8	   31873.9	   47043.1	   65750.8	   87590.9	    110688	    134638	    158309	    180625	    200676	    218057	    232113	    242786	    250250	    254823	    258004	    259339	    259190	    257794	    255291	    249353	    240712	    216797	    174103
     3	     0	   71.5749	   228.052	   542.346	   1339.83	   3095.65	    6365.8	     11821	   20050.9	   31558.9	   46685.8	   65453.2	   87460.4	    110807	    135046	    159002	    181555	    201760	    219198	    233195	    243700	    250897	    255117	    257858	    258659	    257900	    255824	    252569	    245803	    236275	    210800	    166048
     4	     0	   75.9055	   242.768	   581.182	   1448.29	   3361.46	   6900.43	   12729.1	   21387.3	   33300.7	   48720.6	   67584.6	   89440.7	    112374	    136028	    159321	    181229	    200890	    217934	    231715	    242174	    249479	    253939	    257019	    258233	    257932	    256341	    253587	    247389	    238509	    214529	    171829
     5	     0	   80.0507	   253.516	   589.436	    1413.6	   3186.69	   6442.44	   11838.6	   19968.7	   31359.6	   46391.4	   65133.6	   87230.2	    110804	    135414	    159868	    183016	    203875	    221989	    236645	    247760	    255499	    260181	    263317	    264427	    263896	    261973	    258795	    252101	    242734	    218561	    175867
     6	     0	   63.7789	   204.116	   494.181	    1253.3	   2965.04	   6206.75	   11671.3	   19970.8	   31624.1	   46977.3	   66038.8	   88371.8	    112014	    136492	    160610	    183242	    203447	    220806	    234663	    244980	    251970	    256004	    258635	    259439	    258827	    257050	    254220	    248118	    239500	    216475	    175093
     7	     0	   87.8293	    278.98	   654.333	   1587.21	   3601.62	   7280.66	   13312.5	   22281.3	   34660.3	   50717.7	   70347.8	   93000.6	    116590	    140704	    164208	    186065	    205425	    221947	    235027	    244658	    251065	    254614	    256855	    257327	    256432	    254420	    251395	    245191	    236527	    213626	    172364
     8	     0	   58.4456	   190.235	   470.251	   1215.29	   2921.62	   6198.19	   11779.8	   20316.8	   32344.3	   48193.9	   67820.8	   90699.7	    114730	    139385	    163434	    185757	    205448	    222135	    235195	    244628	    250681	    253775	    255503	    255474	    254121	    251718	    248392	    241996	    233209	    210296	    169083
     9	     0	   42.8625	   139.434	   354.974	   959.376	   2401.98	   5266.95	   10275.1	   18088.2	   29275.1	   44240.3	     63068	     85393	    109319	    134303	    159074	    182419	    203310	    221264	    235584	    246220	    253391	    257499	    260142	    260947	    260356	    258646	    255948	    250008	    241545	    218738	    177604
