Male deaths
3654.26	4352.37	5100.42	5320.01	5812.67	6435.71	7229.72	7502.19	7595.33	8135.72	8044.68	7810.35	7190.89	6217.53	5346.73	5326.80	5080.95	5402.87	5194.98	4547.48
745.20	928.85	949.38	1007.33	1096.67	1322.24	1365.34	1584.06	1477.13	1613.79	1500.22	1536.33	1336.16	1229.66	982.49	901.61	864.64	885.80	838.37	764.69
334.78	326.77	335.81	365.06	374.42	438.98	515.51	507.36	583.68	517.27	480.26	457.50	415.99	380.12	332.18	336.20	311.65	290.61	341.49	299.59
289.06	336.24	270.14	287.09	269.58	310.05	313.33	369.36	330.60	344.45	362.28	307.01	385.71	324.08	283.21	292.12	295.98	305.89	299.78	280.08
850.14	877.05	835.49	796.16	786.78	760.40	792.51	767.36	801.15	767.13	819.96	857.04	813.43	670.87	618.46	628.36	645.52	646.42	692.09	695.76
2223.88	2211.74	2013.99	1965.08	1945.31	2059.09	2190.83	2099.79	2011.09	2085.97	2132.95	2120.93	1981.51	1705.37	1575.92	1513.15	1620.50	1681.89	1813.53	1724.55
2894.73	3359.73	3358.84	3530.70	3846.28	4287.12	4325.27	4158.82	3879.27	3800.51	3755.87	3765.58	3525.62	3085.59	2919.56	2901.38	2775.04	2768.14	2898.16	2948.22
2952.35	3484.37	3800.74	4152.93	4667.60	5230.38	5960.47	5892.50	5952.27	5767.15	5896.09	5650.83	5123.41	4342.30	3983.13	3810.64	3701.78	3870.85	3709.46	3747.24
2936.46	3427.74	3654.74	3985.85	4515.74	5069.01	5611.84	6185.42	6220.94	6205.95	6219.21	6191.56	5858.49	5150.60	4755.44	4602.68	4290.40	3969.35	4040.74	3913.24
2899.53	3275.93	3285.33	3627.88	3991.77	4533.96	5065.40	5611.29	5613.81	5791.19	5823.22	5638.74	5428.64	4990.30	4512.66	4420.42	4288.33	4204.31	4168.81	4030.13
2845.58	3243.36	3230.61	3482.95	3732.77	4085.38	4512.42	4830.08	5082.95	5205.56	5120.56	5210.87	5085.11	4724.06	4491.06	4226.65	4209.52	4001.21	3951.19	3910.36
2619.03	2900.09	3039.55	3175.14	3423.90	3776.55	4221.91	4160.38	4316.55	4640.88	4693.13	4865.37	4855.86	4549.11	4525.46	4297.98	4236.57	4250.57	4170.60	4085.81
2795.56	3008.18	2855.64	2850.04	2970.25	3097.57	3513.85	3666.65	4040.29	4196.94	4381.65	4381.36	4424.09	4408.42	4277.88	4428.68	4260.48	4256.17	4462.00	4210.52
2404.73	2623.84	2631.46	2793.25	2948.09	3040.40	3411.14	3201.99	3335.77	3545.58	3494.47	3732.67	4031.09	4136.99	4122.30	4197.46	4291.10	4306.87	4394.67	4476.60
2500.68	2708.28	2516.23	2497.39	2449.07	2659.77	2787.54	2919.72	2970.60	3321.54	3323.30	3498.08	3497.61	3375.12	3427.69	3415.20	3516.84	3859.55	4126.12	4072.44
2400.82	2578.92	2420.28	2477.75	2470.01	2505.01	2636.99	2429.88	2408.74	2679.69	2725.58	2809.21	3037.78	2980.19	3131.13	3155.24	3164.87	3365.61	3366.33	3455.81
2364.50	2320.68	2162.58	1988.08	2160.70	2170.63	2314.02	2276.76	2346.56	2445.34	2385.42	2470.55	2464.73	2295.68	2427.99	2447.21	2575.22	2680.29	2840.80	2918.24
1447.34	1646.88	1477.02	1670.38	1791.18	1820.02	1874.55	1757.48	1670.72	1933.49	1845.52	1825.99	1968.41	1866.13	2009.99	2075.49	1986.26	2051.88	2003.58	2084.36
808.90	956.93	921.34	933.53	877.80	887.23	1090.02	1022.13	1096.24	1330.84	1277.51	1219.00	1294.45	1208.36	1261.99	1205.51	1291.90	1411.19	1362.94	1411.36
402.01	443.54	420.71	483.24	585.62	666.00	626.17	611.94	640.56	692.37	697.65	768.65	974.84	769.07	782.02	827.47	835.21	887.66	797.54	826.02
Female deaths
3164.93	3766.81	4375.52	4666.96	4901.75	5654.50	6242.80	6434.10	6738.80	6824.43	6704.42	6700.61	5924.31	5061.57	4597.91	4567.25	4491.29	4415.17	4209.03	3690.39
652.76	828.74	870.05	892.26	1031.03	1086.64	1224.28	1395.81	1273.12	1364.58	1284.75	1321.35	1130.27	1057.13	830.97	749.14	760.08	722.24	693.03	655.86
235.25	279.39	289.47	240.74	293.68	347.24	371.67	491.19	443.01	427.40	362.90	388.48	356.57	268.01	253.22	289.12	256.79	266.10	256.27	259.80
231.14	233.52	214.19	214.02	222.70	249.95	290.06	293.46	290.97	304.36	296.38	263.33	344.63	284.57	241.68	255.40	244.29	234.85	253.60	233.21
488.19	574.81	552.14	628.63	656.89	698.31	729.05	749.07	724.01	713.94	713.86	676.61	679.51	602.71	521.00	516.27	483.42	567.54	512.51	484.33
