Male deaths
4490.84	5136.36	5499.02	5522.07	5770.44	6089.87	6653.51	6886.65	7458.95	7697.68	7476.55	7012.15	6434.33	5680.66	4717.43	4797.41	5103.19	4723.27	4303.92	3199.12
1135.83	1357.10	1376.25	1368.52	1543.46	1537.64	1745.27	2129.04	2111.27	1768.51	1718.02	1630.78	1433.84	1314.47	1076.39	1325.59	975.23	868.94	764.00	619.53
444.04	477.59	545.42	575.35	607.52	735.89	824.65	1030.96	1076.75	788.52	850.89	747.41	674.87	781.06	717.45	918.02	478.15	458.55	374.67	351.90
359.43	440.49	426.87	461.48	463.50	514.45	589.67	566.50	619.85	687.13	668.64	666.09	721.08	770.50	641.46	766.53	510.80	417.41	390.24	395.94
877.66	954.49	1070.80	1025.78	1080.42	1078.08	1172.32	1139.79	1133.00	1129.14	1148.04	1193.80	1159.32	1099.01	984.33	972.25	970.95	925.71	919.40	899.15
2126.25	2255.97	2158.56	2354.62	2268.83	2474.07	2661.10	2735.32	2756.50	2866.21	2749.51	2774.97	2533.67	2317.62	2069.13	1963.77	2016.91	1874.02	1839.81	1728.01
2875.31	3646.60	3750.89	4321.39	4909.65	5416.35	5695.04	5773.52	5605.77	5544.52	5079.63	5236.45	4911.31	4488.96	3973.57	3863.60	3421.81	3180.88	3004.09	2789.61
2962.45	3841.28	4288.57	4983.60	5825.95	6672.83	7619.77	7882.17	8259.13	8147.10	7893.60	7401.32	6946.83	5958.56	4866.45	4478.96	4204.35	3897.56	3746.24	3572.72
2808.15	3670.81	4059.23	4709.33	5428.14	6145.62	6724.00	6992.58	7527.63	7442.13	7389.03	7289.43	7119.29	6035.81	5276.60	4771.75	4203.48	3824.67	3590.63	3319.41
2766.22	3293.23	3585.77	3946.31	4503.70	4999.07	5749.67	6112.85	6515.36	6635.37	6103.98	5907.92	5680.92	5006.50	4469.49	4053.41	3742.46	3586.66	3415.08	3301.35
2981.52	3370.32	3402.09	3667.11	4010.92	4249.80	4903.18	4991.27	5329.72	5255.49	5273.68	5173.12	5001.76	4700.15	4244.93	3759.88	3369.23	3224.78	3124.35	2871.83
2516.33	2970.89	3148.06	3532.40	4011.91	4227.42	4690.06	4665.30	4686.79	4817.07	4693.09	4613.45	4522.45	4104.82	3900.63	3730.76	3483.03	3477.07	3405.25	3259.89
2823.32	3070.01	2950.66	2912.84	3096.86	3349.09	3635.17	3904.14	4294.91	4472.00	4539.01	4518.36	4506.21	4134.97	3962.54	3763.15	3493.47	3483.38	3396.35	3347.37
2229.72	2559.92	2518.87	2804.88	3049.11	3298.25	3569.33	3343.92	3444.96	3452.16	3470.23	3624.95	3936.46	3955.50	4049.36	3980.43	3926.94	3933.09	3809.98	3627.71
2492.04	2632.42	2452.80	2369.97	2435.49	2580.39	2843.37	2938.20	3219.26	3368.56	3440.06	3454.86	3487.78	3293.85	3112.33	3141.57	3161.93	3399.00	3699.01	3708.53
2229.65	2413.09	2450.51	2586.65	2814.95	2745.02	2817.10	2529.34	2346.32	2403.23	2328.58	2465.16	2764.99	2697.61	2929.15	3004.14	2880.26	2789.41	2759.16	2827.00
1941.70	1967.33	1921.43	1931.84	1984.45	2038.06	2291.92	2197.44	2203.81	2302.41	2244.85	2142.73	2181.48	1885.11	1858.72	1975.41	1976.59	2108.49	2141.34	2353.63
1132.65	1318.29	1279.07	1461.37	1512.79	1604.34	1596.45	1486.72	1431.65	1528.14	1515.98	1483.66	1656.19	1621.57	1623.37	1677.54	1621.82	1550.54	1442.49	1413.65
583.83	594.49	681.60	728.42	763.22	722.15	951.09	837.10	909.00	984.93	1023.03	939.95	1014.01	884.17	1024.84	983.12	914.02	1059.57	1093.23	1024.96
271.55	387.47	336.63	400.73	453.52	511.97	476.81	536.53	484.64	490.74	539.52	658.36	904.47	575.87	664.84	638.02	595.51	617.31	627.33	672.68
Female deaths
3976.85	4492.70	4766.60	4935.84	5371.79	5411.71	5808.18	5939.68	6656.60	6555.11	6159.00	6008.21	5339.53	4987.66	4202.80	4055.81	4266.58	4127.97	3802.93	2667.65
1057.29	1353.16	1286.21	1294.06	1359.35	1422.18	1563.75	1948.83	1943.65	1624.61	1578.36	1436.82	1277.37	1179.18	1002.47	1181.28	847.06	691.88	664.98	541.39
334.35	405.70	417.64	502.58	525.82	594.77	665.27	878.60	925.15	717.31	736.15	660.07	597.93	710.32	642.37	804.15	436.48	310.40	289.75	261.14
326.31	358.78	356.11	378.71	424.26	415.21	479.16	518.24	544.21	565.80	566.29	607.04	706.21	707.84	617.88	712.43	412.95	373.48	327.27	331.27
655.46	786.48	939.22	906.43	1058.46	1165.15	1225.85	1255.96	1187.73	1206.67	1131.07	1150.93	1076.04	1148.92	970.94	966.80	819.25	820.47	722.10	714.55
1595.85	2115.34	2375.16	2947.29	3264.24	3540.05	3938.66	4232.27	4281.93	4241.17	3988.44	3746.19	3372.10	2899.33	2377.26	2088.98	1777.23	1480.20	1353.10	1268.08
2199.73	2946.36	3763.98	4784.48	5841.26	7231.99	7684.52	7933.95	7879.36	7196.99	6937.25	6534.24	5828.21	5310.88	4164.53	3646.70	3010.86	2484.05	2293.28	2002.55
1813.97	2676.01	3361.24	4542.45	5319.29	6696.11	8141.83	8627.15	8963.08	8452.82	7922.62	7239.38	6290.88	5274.00	4187.54	3762.37	3147.93	2856.26	2567.62	2335.49
1619.23	2121.13	2650.04	3440.68	4181.01	5190.13	6019.53	6497.88	7010.33	6549.35	6170.20	6091.95	5448.22	4750.39	3948.88	3368.97	2783.96	2459.39	2277.46	2136.04
1312.10	1687.18	1981.52	2511.28	2983.63	3784.90	4500.66	4984.20	5228.84	5218.62	5053.63	4604.55	4336.76	3775.20	3146.19	2853.30	2564.95	2305.41	2181.39	2031.94
1344.94	1632.68	1789.92	2091.35	2281.62	2862.81	3206.35	3584.44	3902.59	4044.50	3855.92	3830.72	3670.93	3353.05	2940.92	2696.56	2493.97	2237.98	2197.27	2029.53
1254.14	1442.85	1665.57	2053.79	2294.73	2580.66	2898.85	3078.26	3309.01	3138.38	3249.83	3180.51	3214.77	2910.94	2774.86	2604.19	2471.74	2383.73	2412.44	2344.66
1753.36	1879.53	1836.51	1876.45	1966.81	2125.32	2341.49	2547.57	3000.98	3092.58	3178.15	3221.38	3185.86	2811.76	2683.00	2607.01	2430.26	2535.63	2511.42	2434.45
2072.09	2162.93	2275.02	2446.74	2749.46	2831.44	2999.64	2803.30	2864.02	2836.60	2854.97	2834.32	3084.53	3106.00	3105.93	3154.88	3006.49	3028.07	2888.42	2813.13
2670.55	3021.61	2869.85	2870.50	2980.74	3060.86	3181.49	3079.27	3398.55	3419.26	3428.33	3399.84	3316.57	3019.41	2931.38	2896.90	2846.94	3031.37	3228.43	3293.01
