57524.8	57351.7	58949.1	60488.8	61906.7	63103.9	64619.6	64985.5	65219.8	64227.4	61754.2	57822.9	52300.1	46391.2	40730.8	35707.7	31527	28152.3	25523.7	23498.5	21969.6	20854	20121.1	19605.3	19334.8	19317.8	19554.8	20030.1	20712.7	21652.4	22792.3	19181.1	18271	18468	19117.8	19937	20796.3	21632.1	22408.7	23103.4	23703.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4954.28	7310.24	8632.08	9536.93	10267.3	10915.1	11512.1	12065.4	12573	13029.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89.0334	100.996	154.952	261.717	453.285	784.644	1359.8	2285.54	3795.86	6031.7	9027.17	12562.4	15992.5	18920.3	20988.2	22103.4	22396.2	22020.7	21211.7	20062.3	18801.2	17415.7	15949.4	13944.9	11817.3	9820.95	7934.36	7133.51	6513.73	6037.4	5708.11	2670.26	2304.48	2230.25	2220.93	2235.69	2260.99	2291.25	2323.76	2356.65	2388.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	19.222	37.8164	66.4518	116.059	202.542	355.471	607.565	1035.74	1717.88	2736.27	4131.07	5788.95	7595.38	9339.97	10826.5	11936	12581.2	12777.2	12519.6	11945.4	11071	9970.55	8412.46	6742.12	5183.83	3789.72	3048.47	2540.13	2192.32	1954.77	601.718	443.874	418.006	412.757	414.33	419.312	426.11	433.815	441.891	449.978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	3.66593	11.7553	24.5551	45.783	82.1409	146.364	253.632	438.206	742.253	1221.6	1932.48	2877.55	4054.8	5392.08	6776.05	8088.95	9195.32	10012	10441	10486.7	10067.4	9246.55	7854.44	6250.42	4692.38	3296.17	2463.98	1874.79	1471.86	1199.91	314.704	198.39	173.696	164.175	159.885	158.458	158.769	160.115	162.048	164.291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.309854	1.68654	4.403	9.12104	17.2453	31.5939	55.7676	97.6634	167.932	282.318	460.53	715.17	1061.26	1498.36	2010.11	2569.23	3140.24	3683.48	4138.97	4443.96	4498.08	4350.22	3878.38	3230.8	2525.85	1827.59	1363.01	995.87	728.368	539.346	140.637	78.9671	60.3475	50.8453	45.198	41.7819	39.7685	38.6457	38.0863	37.8827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.0693526	0.146078	0.266348	0.473549	0.833827	1.47202	6.47769	21.3752	55.3392	122.367	239.381	416.837	660.006	959.765	1316.16	1730.01	2228.26	2830.88	3595.81	4396.21	5263.31	6257.5	7696.88	9201.53	10517.4	11677.4	11818.8	11711.5	11497.2	11260.5	13861.9	13909.4	13798.2	13745.6	13765.9	13845.5	13967.2	14115.6	14278	14444.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.0275727	0.0936146	0.201708	0.382335	0.691678	1.23858	3.72222	11.1389	28.7856	65.5087	133.993	246.625	415.988	646.773	944.913	1315.47	1777.14	2347.09	3064.61	3853.83	4730.25	5698.54	6935.52	8165.43	9182.7	9981	10122.6	9974.51	9718.1	9448.12	10409.5	10257.9	10062.1	9931.67	9866.15	9854.31	9884.09	9943.85	10023.2	10113.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.00907977	0.0547584	0.152522	0.328856	0.636178	1.18098	2.78449	7.14757	17.4917	39.6239	82.8959	158.882	282.689	467.881	729.451	1082.62	1551.04	2160.27	2950.77	3891.82	5022.19	6291.4	7793.39	9213.09	9972.9	10133.1	5777.53	3280.12	2308.44	1836.22	1884.54	1556.14	1492.11	1459.02	1440.23	1431.83	1431.23	1436.33	1445.28	1456.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
