     0	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   625.808	   1091.39	   1518.84	    1980.3	   6998.14	   12601.9	   18994.9	   25043.8	   30068.9	   36889.3	   41791.4	   42632.4	   41629.9	   40112.9	   38302.9	   37783.3	   38038.4	   37637.1	   37174.3	   36850.8	   35866.6	   35475.2	   35586.4	   35733.5	   35711.4	     35718	   35831.9	   35966.1	   36106.1	   36243.8	   36370.9	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     1	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   622.403	   1080.96	   1500.87	   1951.73	   6906.25	   12288.7	   18237.9	     23664	   28215.4	   34619.9	   39540.2	   41040.5	   40686.9	   39509.6	   37975.8	   37547.1	   37923.7	   37601.5	   37192.3	   36930.3	   35963.6	   35622.3	   35783.7	   36039.2	   36012.3	   35989.6	     36060	   36173.4	   36296.8	   36418.6	   36530.1	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     2	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   627.482	   1093.04	   1519.44	   1979.71	   6998.03	   12552.6	   18786.9	   24595.6	   29441.1	   36141.5	   41083.9	   42215.1	   41445.5	   40069.9	   38494.3	   38101.6	   38522.8	   38166.8	   37719.2	   37437.7	   36446.3	   36290.7	   36660.9	   36983.9	   36857.4	   36744.2	   36760.5	   36848.3	   36960.8	   37081.3	   37198.2	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     3	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   623.989	   1087.67	   1514.22	   1973.97	   6982.16	   12550.9	   18892.2	   24871.5	   29845.4	   36623.4	   41553.2	   42461.9	   41481.9	   39991.2	   38253.3	   37729.2	   37955.5	   37484.5	   36940.7	   36535.9	   35509.6	   34894.3	   34736.6	   34865.9	   35033.9	   35218.2	   35449.1	   35649.6	   35832.4	   35996.4	   36138.5	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     4	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   623.064	   1085.46	   1510.59	   1968.34	   6964.69	   12493.9	   18759.4	   24628.1	   29522.8	   36248.2	   41277.5	   42450.4	   41647.7	   40275.2	   38730.1	   38361.3	   38778.4	   38370.3	   37873.3	   37557.3	   36533.5	   36307.4	   36506.5	   36814.1	   36744.7	   36704.9	   36771.1	   36894.1	   37026.6	   37156.1	   37274.3	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     5	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   621.153	   1080.81	   1504.46	   1961.93	   6953.95	   12507.9	   18845.3	   24849.2	   29865.1	   36753.5	   41818.5	   42862.6	   41913.3	   40472.3	   38968.9	   38619.5	   39044.3	   38610.9	   38090.1	   37746.2	   36695.3	     36466	   36722.6	   37023.6	   36934.4	   36863.4	   36911.6	     37018	   37138.2	   37259.4	   37372.1	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     6	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   621.044	      1075	   1488.95	   1933.79	   6851.18	     12145	   17920.1	   23138.5	   27573.1	   33952.4	   39160.6	   41200.7	   41089.9	   39987.2	   38674.4	   38406.4	   38968.5	   38655.5	   38209.5	   37932.3	   36885.1	     36742	     37083	   37502.7	   37445.5	   37395.7	   37445.3	   37563.1	   37702.9	   37846.2	   37981.1	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     7	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   614.215	   1058.99	   1465.49	   1900.09	   6750.83	   11894.6	   17490.2	   22496.7	   26761.7	   32936.7	   38098.8	   40345.3	   40497.8	   39512.4	     38196	   37832.2	   38279.4	   37982.6	   37568.1	   37296.9	   36288.8	     36020	   36220.8	   36446.8	     36394	   36323.7	   36332.6	   36388.3	   36470.3	   36561.2	   36648.3	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     8	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	    619.37	   1071.18	   1483.49	   1924.62	   6819.85	   12051.8	   17765.2	   22900.7	   27267.3	   33526.2	   38640.2	   40695.4	   40722.1	     39671	   38266.7	   37818.8	   38153.1	   37765.1	   37279.1	   36946.9	   35927.6	   35540.2	   35603.8	   35726.5	   35684.5	   35634.7	   35660.8	     35721	   35799.9	   35883.8	   35961.6	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     9	     0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	   617.964	   1067.77	   1477.82	   1915.79	   6778.27	   11956.6	   17575.7	   22610.3	   26938.4	   33206.1	   38435.9	   40761.3	   40923.2	     39936	   38652.6	   38355.6	   38904.1	     38621	   38193.4	   37916.4	   36864.6	   36868.3	   37574.9	   37812.1	   37539.2	     37230	   37048.8	     36980	   36986.6	   37030.8	   37087.8	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
