Adult + paed ART totals
2000	11	0	412
2001	11	0	1027
2002	11	0	1753
2003	11	30	2597
2004	0	194	2669
2004	6	2625	3104
2004	11	5907	3466
2005	5	11749	4215
2005	6	12499	4340
2005	11	18157	4964
2006	5	25034	5668
2006	6	26088	5786
2006	11	31303	6373
2007	5	37261	7335
2007	6	38543	7495
2007	11	45897	8296
2008	5	56761	9983
2008	6	58700	10264
2008	7	60645	10545
2008	8	63045	10826
2008	9	64925	11107
2008	10	66891	11389
2008	11	68950	11670
2009	0	71264	11979
2009	1	73245	12289
2009	2	75304	12599
2009	3	80652	12908
2009	4	82888	13218
2009	5	84662	13527
2009	6	86617	13837
2009	7	89180	14147
2009	8	90930	14456
2009	9	91437	14766
2009	10	94000	15076
2009	11	96822	15385
2010	0	97012	15675
2010	1	99779	15964
2010	2	102748	16253
2010	3	105756	16543
2010	4	109386	16832
2010	5	112105	17121
2010	6	115386	17411
2010	7	118694	17700
2010	8	122379	17990
2010	8	122379	17990
2010	9	124993	18279
2010	10	128297	18568
2010	11	130901	18858
2015	6	200661	23283
2015	7	199018	23337
2015	8	204184	23391
2015	9	210419	23445
2015	10	212536	23499
2015	11	212531	23553
2016	0	215002	23797
2016	1	217386	24041
2016	2	218020	24286
2016	3	217791	24530
2016	4	219325	24775
2016	5	218046	25019
2016	6	216781	25264
2016	7	219433	25508
2016	8	222856	25752
2016	9	233126	25997
2016	10	236659	26241
2016	11	235873	26486
2017	0	236779	26400
2017	1	239731	26315
2017	2	241422	26230
2017	3	245067	26145
2017	4	245576	26059
2017	5	243393	25974
2017	6	248345	25889
2017	7	248254	25804
2017	8	244088	25719
2017	9	250624	25633
2017	10	251904	25548
2017	11	253329	25463
2018	0	255898	25519
2018	1	255137	25576
2018	2	252740	25632
2018	3	263286	25688
2018	4	268190	25745
2018	5	268672	25801
2018	6	272184	25858
2018	7	275195	25914
2018	8	278802	25970
2018	9	285795	26027
2018	10	287056	26083
2018	11	289348	26140
2019	0	294170	25737
2019	1	297127	25335
2019	2	300105	24933
2019	3	303953	24530
2019	4	307666	24128
2019	5	307295	23726
2019	6	309614	23323
2019	7	312106	22921
2019	8	315571	22519
2019	9	329068	22116
2019	10	329848	21714
2019	11	329295	21312
2020	0	329738	21286
2020	1	328723	21261
2020	2	328490	21235
2020	3	329729	21209
2020	4	331962	21184
2020	5	331162	21158
2020	6	332772	21133
2020	7	335374	21107
2020	8	339672	21081
Paed ART totals
2000	11	0	34
2001	11	0	85
2002	11	0	145
2003	11	0	215
2004	0	15	221
2004	5	131	251
2004	6	137	257
2004	11	306	287
2005	5	616	349
2005	6	689	340
2005	11	1179	389
2006	5	1804	444
2006	6	1895	428
2006	11	2679	471
2007	5	3502	543
2007	6	3641	522
2007	11	4700	578
2008	5	5530	695
2008	6	5653	660
2008	11	6464	751
2009	5	7319	870
2009	6	7496	817
2009	11	8341	908
2010	0	8583	925
2010	1	8764	942
2010	2	8764	959
2010	3	8764	977
2010	4	8764	994
2010	5	8790	1011
2010	6	8941	936
2010	7	9152	951
2010	8	9405	967
2010	9	9566	982
2010	10	9724	998
2010	11	9860	1013
2015	6	10634	635
2015	7	10212	637
2015	8	10533	638
2015	9	10742	640
2015	10	10838	641
2015	11	10763	643
2016	0	10856	649
2016	1	10703	656
2016	2	11297	663
2016	3	10700	669
2016	4	10499	676
2016	5	10879	683
2016	6	10438	556
2016	7	10316	561
2016	8	10083	566
2016	9	10353	572
2016	10	10194	577
2016	11	10096	583
2017	0	10019	581
2017	1	10056	579
2017	2	9989	577
2017	3	9773	575
2017	4	9867	573
2017	5	9610	571
2017	6	9564	464
2017	7	9393	463
2017	8	9332	461
2017	9	9211	460
2017	10	9195	458
2017	11	9229	457
2018	0	9190	458
2018	1	9220	459
2018	2	9093	460
2018	3	9264	461
2018	4	9377	462
2018	5	9639	463
2018	6	9389	402
2018	7	9664	403
2018	8	9386	404
2018	9	9435	405
2018	10	9439	406
2018	11	9372	407
2019	0	9487	401
2019	1	9357	394
2019	2	9374	388
2019	3	9468	382
2019	4	9985	376
2019	5	9457	369
2019	6	10221	327
2019	7	10531	322
2019	8	9309	316
2019	9	9127	310
2019	10	9027	305
2019	11	8913	299
2020	0	9467	299
2020	1	8826	298
2020	2	8757	298
2020	3	9093	298
2020	4	8789	297
2020	5	10029	297
2020	6	8478	297
2020	7	8477	296
2020	8	8516	296
Paed age distribution
0.10	0.09	0.08	0.11	0.12	0.14	0.15	0.16	0.18	0.21
0.45	0.44	0.40	0.38	0.35	0.35	0.32	0.29	0.30	0.32
Paed age distribution on ART
0.2880	0.2549	0.2289	0.2123	0.1863	0.1860	0.1669	0.1524
0.4237	0.4151	0.4032	0.3856	0.3654	0.3503	0.3406	0.3318
Adult male age distribution on ART
0.01442	0.01571	0.01746	0.01923	0.01986	0.02005	0.02167
0.05298	0.05245	0.05427	0.05226	0.04919	0.04313	0.04019
0.12239	0.11971	0.11836	0.11168	0.10932	0.10287	0.09707
0.17509	0.16881	0.16369	0.16286	0.15953	0.15265	0.15163
0.19625	0.19468	0.18979	0.18226	0.17761	0.17474	0.16983
0.15791	0.15680	0.15927	0.16343	0.16661	0.16603	0.16976
0.11909	0.11965	0.11833	0.11799	0.11812	0.12663	0.12817
0.07618	0.07896	0.07917	0.08362	0.08710	0.09052	0.09328
0.06456	0.06917	0.07388	0.08021	0.08623	0.09627	0.10208
Adult female age distribution on ART
0.06189	0.06277	0.06233	0.06038	0.05754	0.05277	0.05046
0.12987	0.12811	0.12644	0.12278	0.11690	0.10652	0.10133
0.18186	0.17895	0.17239	0.16457	0.15944	0.15458	0.15020
0.17821	0.17411	0.17275	0.17393	0.17436	0.17061	0.17124
0.15094	0.15190	0.15058	0.14873	0.14784	0.14996	0.14990
0.10851	0.10770	0.11161	0.11580	0.11799	0.12198	0.12556
0.07753	0.07937	0.07977	0.08105	0.08413	0.09062	0.09091
0.04894	0.05008	0.05304	0.05659	0.06014	0.06381	0.06677
0.04293	0.04638	0.04958	0.05440	0.06003	0.06846	0.07378
2012 ARV metabolite data (M then F, mean and SD)	
0.3289	0.0758
0.4314	0.0448
2017 ARV metabolite data (M then F, mean and SD)	
0.5237	0.0683
0.6516	0.0413
Fraction of adult ART patients who are male (mean, SD)
2012	0.3606	0.0200
2015	0.3078	0.0100
2016	0.3059	0.0100
2017	0.2943	0.0100
2018	0.3017	0.0100
2019	0.2972	0.0100
2020	0.3089	0.0100
2021	0.3109	0.0100
