	        11.5273	       0.120191	      0.0833486	       0.102118	        0.61558	       -1.54495	      0.0931029	        6.92262	        6.01134	       -1.19526	        0.53516	       -6.32727	       -1.53554	      -0.897241	       0.699646	      0.0143292	       -2.48848
	       0.120191	        1.75706	    -0.00595933	      0.0349817	    -0.00756216	     -0.0074885	       0.145085	      -0.729909	        -2.0791	       0.361393	        1.05604	       0.964914	        1.73034	     -0.0338151	      0.0814451	       0.120061	       0.084279
	      0.0833486	    -0.00595933	        2.48774	     -0.0413367	       0.172883	     -0.0451476	        0.23471	        2.43912	       0.622504	     -0.0350681	      -0.846757	       -2.61151	      -0.161703	      -0.470935	       0.316377	      0.0876452	      -0.153152
	       0.102118	      0.0349817	     -0.0413367	        1.66106	      -0.219445	       0.101703	      -0.022905	       -2.43074	      -0.107022	       0.350093	        1.08389	        2.07892	     -0.0163118	         0.2802	      -0.169492	       0.239996	       0.410568
	        0.61558	    -0.00756216	       0.172883	      -0.219445	         17.276	      0.0860513	     -0.0106449	       -3.26217	      -0.808619	      -0.042762	       -1.73179	       0.609829	       0.461749	       0.744702	       0.587586	       0.677381	        3.15978
	       -1.54495	     -0.0074885	     -0.0451476	       0.101703	      0.0860513	        20.2998	      -0.416561	        13.4232	       -3.52107	     -0.0879007	       0.589179	       -2.66074	        3.15196	      -0.425388	      -0.101056	      -0.742971	       -2.07232
	      0.0931029	       0.145085	        0.23471	      -0.022905	     -0.0106449	      -0.416561	        7.74885	        2.53906	        5.69572	       0.264972	      -0.834403	       -2.20904	        1.26343	      0.0564972	      -0.497869	      -0.635317	         -1.223
	        6.92262	      -0.729909	        2.43912	       -2.43074	       -3.26217	        13.4232	        2.53906	        359.596	        26.8517	        20.2592	        40.0081	        71.4735	          9.037	        9.68948	        3.85573	        3.05812	      -0.749278
	        6.01134	        -2.0791	       0.622504	      -0.107022	      -0.808619	       -3.52107	        5.69572	        26.8517	        1139.96	        5.40733	       -16.0139	        5.78063	        23.5929	        2.16541	        3.43643	       0.590373	       -33.0485
	       -1.19526	       0.361393	     -0.0350681	       0.350093	      -0.042762	     -0.0879007	       0.264972	        20.2592	        5.40733	        23.1154	       -1.41751	       -7.73643	        3.22391	       -1.78098	      -0.539331	       -1.11953	     -0.0962059
	        0.53516	        1.05604	      -0.846757	        1.08389	       -1.73179	       0.589179	      -0.834403	        40.0081	       -16.0139	       -1.41751	         318.83	       -4.40618	       -5.92944	       -1.92021	       -4.42713	      -0.737965	        24.1343
	       -6.32727	       0.964914	       -2.61151	        2.07892	       0.609829	       -2.66074	       -2.20904	        71.4735	        5.78063	       -7.73643	       -4.40618	        229.482	        10.2691	       -6.96788	        1.42958	       -3.00259	       -19.5992
	       -1.53554	        1.73034	      -0.161703	     -0.0163118	       0.461749	        3.15196	        1.26343	          9.037	        23.5929	        3.22391	       -5.92944	        10.2691	        258.561	      -0.531345	        2.42945	      -0.725707	       -16.2392
	      -0.897241	     -0.0338151	      -0.470935	         0.2802	       0.744702	      -0.425388	      0.0564972	        9.68948	        2.16541	       -1.78098	       -1.92021	       -6.96788	      -0.531345	        11.0673	     -0.0422399	      -0.480385	        1.24818
	       0.699646	      0.0814451	       0.316377	      -0.169492	       0.587586	      -0.101056	      -0.497869	        3.85573	        3.43643	      -0.539331	       -4.42713	        1.42958	        2.42945	     -0.0422399	        44.9457	        1.53692	        1.38231
	      0.0143292	       0.120061	      0.0876452	       0.239996	       0.677381	      -0.742971	      -0.635317	        3.05812	       0.590373	       -1.11953	      -0.737965	       -3.00259	      -0.725707	      -0.480385	        1.53692	        12.2406	       0.550406
	       -2.48848	       0.084279	      -0.153152	       0.410568	        3.15978	       -2.07232	         -1.223	      -0.749278	       -33.0485	     -0.0962059	        24.1343	       -19.5992	       -16.2392	        1.24818	        1.38231	       0.550406	        412.581
