"indicator","intervention_year","scenario","parameter_set","test_reduction","cumulative"
"SWsexActs","2030","baseline",1,70,8856224000
"SWsexActs","2030","baseline",1,80,8856224000
"SWsexActs","2030","baseline",1,90,8856224000
"SWsexActs","2030","baseline",1,100,8856224000
"SWsexActs","2030","baseline",2,0,8852384000
"SWsexActs","2030","baseline",2,10,8852384000
"SWsexActs","2030","baseline",2,20,8852384000
"SWsexActs","2030","baseline",2,30,8852384000
"SWsexActs","2030","baseline",2,40,8852384000
"SWsexActs","2030","baseline",2,50,8852384000
"SWsexActs","2030","baseline",2,60,8852384000
"SWsexActs","2030","baseline",2,70,8852384000
"SWsexActs","2030","baseline",2,80,8852384000
"SWsexActs","2030","baseline",2,90,8852384000
"SWsexActs","2030","baseline",2,100,8852384000
"SWsexActs","2030","intervention",1,0,8856224000
"SWsexActs","2030","intervention",1,10,8848705000
"SWsexActs","2030","intervention",1,20,8839934000
"SWsexActs","2030","intervention",1,30,8829641000
"SWsexActs","2030","intervention",1,40,8817622000
"SWsexActs","2030","intervention",1,50,8803645000
"SWsexActs","2030","intervention",1,60,8787349000
"SWsexActs","2030","intervention",1,70,8768538000
"SWsexActs","2030","intervention",1,80,8747119000
"SWsexActs","2030","intervention",1,90,8723375000
"SWsexActs","2030","intervention",1,100,8697657000
"SWsexActs","2030","intervention",2,0,8852384000
"SWsexActs","2030","intervention",2,10,8845322000
"SWsexActs","2030","intervention",2,20,8837352000
"SWsexActs","2030","intervention",2,30,8828300000
"SWsexActs","2030","intervention",2,40,8818058000
"SWsexActs","2030","intervention",2,50,8806538000
"SWsexActs","2030","intervention",2,60,8793550000
"SWsexActs","2030","intervention",2,70,8779085000
"SWsexActs","2030","intervention",2,80,8763204000
"SWsexActs","2030","intervention",2,90,8746128000
"SWsexActs","2030","intervention",2,100,8727930000
"SWsexActsProt","2030","baseline",1,0,7192551000
"SWsexActsProt","2030","baseline",1,10,7192551000
"SWsexActsProt","2030","baseline",1,20,7192551000
"SWsexActsProt","2030","baseline",1,30,7192551000
"SWsexActsProt","2030","baseline",1,40,7192551000
"SWsexActsProt","2030","baseline",1,50,7192551000
"SWsexActsProt","2030","baseline",1,60,7192551000
"SWsexActsProt","2030","baseline",1,70,7192551000
"SWsexActsProt","2030","baseline",1,80,7192551000
"SWsexActsProt","2030","baseline",1,90,7192551000
"SWsexActsProt","2030","baseline",1,100,7192551000
"SWsexActsProt","2030","baseline",2,0,7130248000
"SWsexActsProt","2030","baseline",2,10,7130248000
"SWsexActsProt","2030","baseline",2,20,7130248000
"SWsexActsProt","2030","baseline",2,30,7130248000
"SWsexActsProt","2030","baseline",2,40,7130248000
"SWsexActsProt","2030","baseline",2,50,7130248000
"SWsexActsProt","2030","baseline",2,60,7130248000
"SWsexActsProt","2030","baseline",2,70,7130248000
"SWsexActsProt","2030","baseline",2,80,7130248000
"SWsexActsProt","2030","baseline",2,90,7130248000
"SWsexActsProt","2030","baseline",2,100,7130248000
"SWsexActsProt","2030","intervention",1,0,7192551000
"SWsexActsProt","2030","intervention",1,10,7186442000
"SWsexActsProt","2030","intervention",1,20,7179320000
"SWsexActsProt","2030","intervention",1,30,7170965000
"SWsexActsProt","2030","intervention",1,40,7161201000
"SWsexActsProt","2030","intervention",1,50,7149855000
"SWsexActsProt","2030","intervention",1,60,7136615000
"SWsexActsProt","2030","intervention",1,70,7121336000
"SWsexActsProt","2030","intervention",1,80,7103949000
"SWsexActsProt","2030","intervention",1,90,7084656000
"SWsexActsProt","2030","intervention",1,100,7063772000
"SWsexActsProt","2030","intervention",2,0,7130248000
"SWsexActsProt","2030","intervention",2,10,7124563000
"SWsexActsProt","2030","intervention",2,20,7118144000
"SWsexActsProt","2030","intervention",2,30,7110856000
"SWsexActsProt","2030","intervention",2,40,7102602000
"SWsexActsProt","2030","intervention",2,50,7093325000
"SWsexActsProt","2030","intervention",2,60,7082863000
"SWsexActsProt","2030","intervention",2,70,7071211000
"SWsexActsProt","2030","intervention",2,80,7058420000
"SWsexActsProt","2030","intervention",2,90,7044668000
"SWsexActsProt","2030","intervention",2,100,7030006000
"TotalAIDSdeathsadult","2030","baseline",1,0,1615583.45
"TotalAIDSdeathsadult","2030","baseline",1,10,1615583.45
"TotalAIDSdeathsadult","2030","baseline",1,20,1615583.45
"TotalAIDSdeathsadult","2030","baseline",1,30,1615583.45
"TotalAIDSdeathsadult","2030","baseline",1,40,1615583.45
"TotalAIDSdeathsadult","2030","baseline",1,50,1615583.45
"TotalAIDSdeathsadult","2030","baseline",1,60,1615583.45
"TotalAIDSdeathsadult","2030","baseline",1,70,1615583.45
"TotalAIDSdeathsadult","2030","baseline",1,80,1615583.45
"TotalAIDSdeathsadult","2030","baseline",1,90,1615583.45
"TotalAIDSdeathsadult","2030","baseline",1,100,1615583.45
"TotalAIDSdeathsadult","2030","baseline",2,0,1582173.41
"TotalAIDSdeathsadult","2030","baseline",2,10,1582173.41
"TotalAIDSdeathsadult","2030","baseline",2,20,1582173.41
"TotalAIDSdeathsadult","2030","baseline",2,30,1582173.41
"TotalAIDSdeathsadult","2030","baseline",2,40,1582173.41
"TotalAIDSdeathsadult","2030","baseline",2,50,1582173.41
"TotalAIDSdeathsadult","2030","baseline",2,60,1582173.41
"TotalAIDSdeathsadult","2030","baseline",2,70,1582173.41
"TotalAIDSdeathsadult","2030","baseline",2,80,1582173.41
"TotalAIDSdeathsadult","2030","baseline",2,90,1582173.41
"TotalAIDSdeathsadult","2030","baseline",2,100,1582173.41
"TotalAIDSdeathsadult","2030","intervention",1,0,1615583.45
"TotalAIDSdeathsadult","2030","intervention",1,10,1668255.12
"TotalAIDSdeathsadult","2030","intervention",1,20,1728901.08
"TotalAIDSdeathsadult","2030","intervention",1,30,1799349.82
"TotalAIDSdeathsadult","2030","intervention",1,40,1881052.73
"TotalAIDSdeathsadult","2030","intervention",1,50,1975545.1
"TotalAIDSdeathsadult","2030","intervention",1,60,2085439
"TotalAIDSdeathsadult","2030","intervention",1,70,2212153.5
"TotalAIDSdeathsadult","2030","intervention",1,80,2356477.4
"TotalAIDSdeathsadult","2030","intervention",1,90,2516649.5
"TotalAIDSdeathsadult","2030","intervention",1,100,2689658.3
"TotalAIDSdeathsadult","2030","intervention",2,0,1582173.41
"TotalAIDSdeathsadult","2030","intervention",2,10,1627807.63
"TotalAIDSdeathsadult","2030","intervention",2,20,1679324.96
"TotalAIDSdeathsadult","2030","intervention",2,30,1737906.36
"TotalAIDSdeathsadult","2030","intervention",2,40,1804278.25
"TotalAIDSdeathsadult","2030","intervention",2,50,1879067.8
"TotalAIDSdeathsadult","2030","intervention",2,60,1963489.18
"TotalAIDSdeathsadult","2030","intervention",2,70,2057551.9
"TotalAIDSdeathsadult","2030","intervention",2,80,2160682.3
"TotalAIDSdeathsadult","2030","intervention",2,90,2270807.3
"TotalAIDSdeathsadult","2030","intervention",2,100,2386083.2
"TotalHIVtests","2030","baseline",1,0,1351846000
"TotalHIVtests","2030","baseline",1,10,1351846000
"TotalHIVtests","2030","baseline",1,20,1351846000
"TotalHIVtests","2030","baseline",1,30,1351846000
"TotalHIVtests","2030","baseline",1,40,1351846000
"TotalHIVtests","2030","baseline",1,50,1351846000
"TotalHIVtests","2030","baseline",1,60,1351846000
"TotalHIVtests","2030","baseline",1,70,1351846000
"TotalHIVtests","2030","baseline",1,80,1351846000
"TotalHIVtests","2030","baseline",1,90,1351846000
"TotalHIVtests","2030","baseline",1,100,1351846000
"TotalHIVtests","2030","baseline",2,0,1102241100
"TotalHIVtests","2030","baseline",2,10,1102241100
"TotalHIVtests","2030","baseline",2,20,1102241100
"TotalHIVtests","2030","baseline",2,30,1102241100
"TotalHIVtests","2030","baseline",2,40,1102241100
"TotalHIVtests","2030","baseline",2,50,1102241100
"TotalHIVtests","2030","baseline",2,60,1102241100
"TotalHIVtests","2030","baseline",2,70,1102241100
"TotalHIVtests","2030","baseline",2,80,1102241100
"TotalHIVtests","2030","baseline",2,90,1102241100
"TotalHIVtests","2030","baseline",2,100,1102241100
"TotalHIVtests","2030","intervention",1,0,1351846000
"TotalHIVtests","2030","intervention",1,10,1185351000
"TotalHIVtests","2030","intervention",1,20,1031722000
"TotalHIVtests","2030","intervention",1,30,889920800
"TotalHIVtests","2030","intervention",1,40,760543700
"TotalHIVtests","2030","intervention",1,50,644012900
"TotalHIVtests","2030","intervention",1,60,539551640
"TotalHIVtests","2030","intervention",1,70,447610620
"TotalHIVtests","2030","intervention",1,80,368170800
"TotalHIVtests","2030","intervention",1,90,301320150
"TotalHIVtests","2030","intervention",1,100,246212800
"TotalHIVtests","2030","intervention",2,0,1102241100
"TotalHIVtests","2030","intervention",2,10,970648600
"TotalHIVtests","2030","intervention",2,20,849579500
"TotalHIVtests","2030","intervention",2,30,738192300
"TotalHIVtests","2030","intervention",2,40,636918200
"TotalHIVtests","2030","intervention",2,50,546032060
"TotalHIVtests","2030","intervention",2,60,464846890
"TotalHIVtests","2030","intervention",2,70,393584390
"TotalHIVtests","2030","intervention",2,80,332023450
"TotalHIVtests","2030","intervention",2,90,279894510
"TotalHIVtests","2030","intervention",2,100,235975840
"TotProtSexActs","2030","baseline",1,0,12661640000
"TotProtSexActs","2030","baseline",1,10,12661640000
"TotProtSexActs","2030","baseline",1,20,12661640000
"TotProtSexActs","2030","baseline",1,30,12661640000
"TotProtSexActs","2030","baseline",1,40,12661640000
"TotProtSexActs","2030","baseline",1,50,12661640000
"TotProtSexActs","2030","baseline",1,60,12661640000
"TotProtSexActs","2030","baseline",1,70,12661640000
"TotProtSexActs","2030","baseline",1,80,12661640000
"TotProtSexActs","2030","baseline",1,90,12661640000
"TotProtSexActs","2030","baseline",1,100,12661640000
"TotProtSexActs","2030","baseline",2,0,12104506000
"TotProtSexActs","2030","baseline",2,10,12104506000
"TotProtSexActs","2030","baseline",2,20,12104506000
"TotProtSexActs","2030","baseline",2,30,12104506000
"TotProtSexActs","2030","baseline",2,40,12104506000
"TotProtSexActs","2030","baseline",2,50,12104506000
"TotProtSexActs","2030","baseline",2,60,12104506000
"TotProtSexActs","2030","baseline",2,70,12104506000
"TotProtSexActs","2030","baseline",2,80,12104506000
"TotProtSexActs","2030","baseline",2,90,12104506000
"TotProtSexActs","2030","baseline",2,100,12104506000
"TotProtSexActs","2030","intervention",1,0,12661640000
"TotProtSexActs","2030","intervention",1,10,12655298000
"TotProtSexActs","2030","intervention",1,20,12647838000
"TotProtSexActs","2030","intervention",1,30,12639009000
"TotProtSexActs","2030","intervention",1,40,12628591000
"TotProtSexActs","2030","intervention",1,50,12616352000
"TotProtSexActs","2030","intervention",1,60,12601914000
"TotProtSexActs","2030","intervention",1,70,12585045000
"TotProtSexActs","2030","intervention",1,80,12565595000
"TotProtSexActs","2030","intervention",1,90,12543737000
"TotProtSexActs","2030","intervention",1,100,12519751000
"TotProtSexActs","2030","intervention",2,0,12104506000
"TotProtSexActs","2030","intervention",2,10,12098403000
"TotProtSexActs","2030","intervention",2,20,12091474000
"TotProtSexActs","2030","intervention",2,30,12083556000
"TotProtSexActs","2030","intervention",2,40,12074538000
"TotProtSexActs","2030","intervention",2,50,12064310000
"TotProtSexActs","2030","intervention",2,60,12052681000
"TotProtSexActs","2030","intervention",2,70,12039624000
"TotProtSexActs","2030","intervention",2,80,12025143000
"TotProtSexActs","2030","intervention",2,90,12009425000
"TotProtSexActs","2030","intervention",2,100,11992531000
"TotSexActs","2030","baseline",1,0,35740302000
"TotSexActs","2030","baseline",1,10,35740302000
"TotSexActs","2030","baseline",1,20,35740302000
"TotSexActs","2030","baseline",1,30,35740302000
"TotSexActs","2030","baseline",1,40,35740302000
"TotSexActs","2030","baseline",1,50,35740302000
"TotSexActs","2030","baseline",1,60,35740302000
"TotSexActs","2030","baseline",1,70,35740302000
"TotSexActs","2030","baseline",1,80,35740302000
"TotSexActs","2030","baseline",1,90,35740302000
"TotSexActs","2030","baseline",1,100,35740302000
"TotSexActs","2030","baseline",2,0,34241690000
"TotSexActs","2030","baseline",2,10,34241690000
"TotSexActs","2030","baseline",2,20,34241690000
"TotSexActs","2030","baseline",2,30,34241690000
"TotSexActs","2030","baseline",2,40,34241690000
"TotSexActs","2030","baseline",2,50,34241690000
"TotSexActs","2030","baseline",2,60,34241690000
"TotSexActs","2030","baseline",2,70,34241690000
"TotSexActs","2030","baseline",2,80,34241690000
"TotSexActs","2030","baseline",2,90,34241690000
"TotSexActs","2030","baseline",2,100,34241690000
"TotSexActs","2030","intervention",1,0,35740302000
"TotSexActs","2030","intervention",1,10,35727750000
"TotSexActs","2030","intervention",1,20,35712966000
"TotSexActs","2030","intervention",1,30,35695387000
"TotSexActs","2030","intervention",1,40,35674521000
"TotSexActs","2030","intervention",1,50,35649802000
"TotSexActs","2030","intervention",1,60,35620359000
"TotSexActs","2030","intervention",1,70,35585585000
"TotSexActs","2030","intervention",1,80,35545023000
"TotSexActs","2030","intervention",1,90,35498865000
"TotSexActs","2030","intervention",1,100,35447607000
"TotSexActs","2030","intervention",2,0,34241690000
"TotSexActs","2030","intervention",2,10,34229512000
"TotSexActs","2030","intervention",2,20,34215614000
"TotSexActs","2030","intervention",2,30,34199610000
"TotSexActs","2030","intervention",2,40,34181239000
"TotSexActs","2030","intervention",2,50,34160220000
"TotSexActs","2030","intervention",2,60,34136108000
"TotSexActs","2030","intervention",2,70,34108755000
"TotSexActs","2030","intervention",2,80,34078172000
"TotSexActs","2030","intervention",2,90,34044728000
"TotSexActs","2030","intervention",2,100,34008665000
"CondomUsage","2035","baseline",1,0,1830.94592753519
"CondomUsage","2035","baseline",1,10,1830.94592753519
"CondomUsage","2035","baseline",1,20,1830.94592753519
"CondomUsage","2035","baseline",1,30,1830.94592753519
"CondomUsage","2035","baseline",1,40,1830.94592753519
"CondomUsage","2035","baseline",1,50,1830.94592753519
"CondomUsage","2035","baseline",1,60,1830.94592753519
"CondomUsage","2035","baseline",1,70,1830.94592753519
"CondomUsage","2035","baseline",1,80,1830.94592753519
"CondomUsage","2035","baseline",1,90,1830.94592753519
"CondomUsage","2035","baseline",1,100,1830.94592753519
"CondomUsage","2035","baseline",2,0,1829.60330842807
"CondomUsage","2035","baseline",2,10,1829.60330842807
"CondomUsage","2035","baseline",2,20,1829.60330842807
"CondomUsage","2035","baseline",2,30,1829.60330842807
"CondomUsage","2035","baseline",2,40,1829.60330842807
"CondomUsage","2035","baseline",2,50,1829.60330842807
"CondomUsage","2035","baseline",2,60,1829.60330842807
"CondomUsage","2035","baseline",2,70,1829.60330842807
"CondomUsage","2035","baseline",2,80,1829.60330842807
"CondomUsage","2035","baseline",2,90,1829.60330842807
"CondomUsage","2035","baseline",2,100,1829.60330842807
"CondomUsage","2035","intervention",1,0,1830.94592753519
"CondomUsage","2035","intervention",1,10,1830.70687489939
"CondomUsage","2035","intervention",1,20,1830.42150354103
"CondomUsage","2035","intervention",1,30,1830.08296872007
"CondomUsage","2035","intervention",1,40,1829.68394689924
"CondomUsage","2035","intervention",1,50,1829.21928686738
"CondomUsage","2035","intervention",1,60,1828.67893233478
"CondomUsage","2035","intervention",1,70,1828.06051243718
"CondomUsage","2035","intervention",1,80,1827.36492032443
"CondomUsage","2035","intervention",1,90,1826.60742783058
"CondomUsage","2035","intervention",1,100,1825.80407934389
"CondomUsage","2035","intervention",2,0,1829.60330842807
"CondomUsage","2035","intervention",2,10,1829.36103616602
"CondomUsage","2035","intervention",2,20,1829.08657395795
"CondomUsage","2035","intervention",2,30,1828.77504854625
"CondomUsage","2035","intervention",2,40,1828.42468742762
"CondomUsage","2035","intervention",2,50,1828.03269614618
"CondomUsage","2035","intervention",2,60,1827.59527786626
"CondomUsage","2035","intervention",2,70,1827.11507267636
"CondomUsage","2035","intervention",2,80,1826.59335727208
"CondomUsage","2035","intervention",2,90,1826.03721105655
"CondomUsage","2035","intervention",2,100,1825.44258701322
"FSWCondomUsage","2035","baseline",1,0,4141.94619523029
"FSWCondomUsage","2035","baseline",1,10,4141.94619523029
"FSWCondomUsage","2035","baseline",1,20,4141.94619523029
"FSWCondomUsage","2035","baseline",1,30,4141.94619523029
"FSWCondomUsage","2035","baseline",1,40,4141.94619523029
"FSWCondomUsage","2035","baseline",1,50,4141.94619523029
"FSWCondomUsage","2035","baseline",1,60,4141.94619523029
"FSWCondomUsage","2035","baseline",1,70,4141.94619523029
"FSWCondomUsage","2035","baseline",1,80,4141.94619523029
"FSWCondomUsage","2035","baseline",1,90,4141.94619523029
"FSWCondomUsage","2035","baseline",1,100,4141.94619523029
"FSWCondomUsage","2035","baseline",2,0,4107.84913615934
"FSWCondomUsage","2035","baseline",2,10,4107.84913615934
"FSWCondomUsage","2035","baseline",2,20,4107.84913615934
"FSWCondomUsage","2035","baseline",2,30,4107.84913615934
"FSWCondomUsage","2035","baseline",2,40,4107.84913615934
"FSWCondomUsage","2035","baseline",2,50,4107.84913615934
"FSWCondomUsage","2035","baseline",2,60,4107.84913615934
"FSWCondomUsage","2035","baseline",2,70,4107.84913615934
"FSWCondomUsage","2035","baseline",2,80,4107.84913615934
"FSWCondomUsage","2035","baseline",2,90,4107.84913615934
"FSWCondomUsage","2035","baseline",2,100,4107.84913615934
"FSWCondomUsage","2035","intervention",1,0,4141.94619523029
"FSWCondomUsage","2035","intervention",1,10,4141.94642360712
"FSWCondomUsage","2035","intervention",1,20,4141.9462183796
"FSWCondomUsage","2035","intervention",1,30,4141.94758045038
"FSWCondomUsage","2035","intervention",1,40,4141.94840463771
"FSWCondomUsage","2035","intervention",1,50,4141.94993428271
"FSWCondomUsage","2035","intervention",1,60,4141.9471097403
"FSWCondomUsage","2035","intervention",1,70,4141.94714620194
"FSWCondomUsage","2035","intervention",1,80,4141.95070458718
"FSWCondomUsage","2035","intervention",1,90,4141.94596919594
"FSWCondomUsage","2035","intervention",1,100,4141.94782609662
"FSWCondomUsage","2035","intervention",2,0,4107.84913615934
"FSWCondomUsage","2035","intervention",2,10,4107.85295917374
"FSWCondomUsage","2035","intervention",2,20,4107.85191469077
"FSWCondomUsage","2035","intervention",2,30,4107.85359424684
"FSWCondomUsage","2035","intervention",2,40,4107.85135167732
"FSWCondomUsage","2035","intervention",2,50,4107.8528009027
"FSWCondomUsage","2035","intervention",2,60,4107.85201960487
"FSWCondomUsage","2035","intervention",2,70,4107.85191913982
"FSWCondomUsage","2035","intervention",2,80,4107.85288102591
"FSWCondomUsage","2035","intervention",2,90,4107.85278889323
"FSWCondomUsage","2035","intervention",2,100,4107.85261912206
"NewAdultHIV","2035","baseline",1,0,2696880.1
"NewAdultHIV","2035","baseline",1,10,2696880.1
"NewAdultHIV","2035","baseline",1,20,2696880.1
"NewAdultHIV","2035","baseline",1,30,2696880.1
"NewAdultHIV","2035","baseline",1,40,2696880.1
"NewAdultHIV","2035","baseline",1,50,2696880.1
"NewAdultHIV","2035","baseline",1,60,2696880.1
"NewAdultHIV","2035","baseline",1,70,2696880.1
"NewAdultHIV","2035","baseline",1,80,2696880.1
"NewAdultHIV","2035","baseline",1,90,2696880.1
"NewAdultHIV","2035","baseline",1,100,2696880.1
"NewAdultHIV","2035","baseline",2,0,2520677
"NewAdultHIV","2035","baseline",2,10,2520677
"NewAdultHIV","2035","baseline",2,20,2520677
"NewAdultHIV","2035","baseline",2,30,2520677
"NewAdultHIV","2035","baseline",2,40,2520677
"NewAdultHIV","2035","baseline",2,50,2520677
"NewAdultHIV","2035","baseline",2,60,2520677
"NewAdultHIV","2035","baseline",2,70,2520677
"NewAdultHIV","2035","baseline",2,80,2520677
"NewAdultHIV","2035","baseline",2,90,2520677
"NewAdultHIV","2035","baseline",2,100,2520677
"NewAdultHIV","2035","intervention",1,0,2696880.1
"NewAdultHIV","2035","intervention",1,10,2871823.6
"NewAdultHIV","2035","intervention",1,20,3075138.5
"NewAdultHIV","2035","intervention",1,30,3311845.4
"NewAdultHIV","2035","intervention",1,40,3585007.8
"NewAdultHIV","2035","intervention",1,50,3897292.2
"NewAdultHIV","2035","intervention",1,60,4254280.3
"NewAdultHIV","2035","intervention",1,70,4656996.7
"NewAdultHIV","2035","intervention",1,80,5104138
"NewAdultHIV","2035","intervention",1,90,5586935.7
"NewAdultHIV","2035","intervention",1,100,6094851.9
"NewAdultHIV","2035","intervention",2,0,2520677
"NewAdultHIV","2035","intervention",2,10,2678631.2
"NewAdultHIV","2035","intervention",2,20,2857145.7
"NewAdultHIV","2035","intervention",2,30,3059288.9
"NewAdultHIV","2035","intervention",2,40,3286323.9
"NewAdultHIV","2035","intervention",2,50,3539030.7
"NewAdultHIV","2035","intervention",2,60,3820126.6
"NewAdultHIV","2035","intervention",2,70,4128320.1
"NewAdultHIV","2035","intervention",2,80,4460783
"NewAdultHIV","2035","intervention",2,90,4810806.9
"NewAdultHIV","2035","intervention",2,100,5174237.3
"NonFSWCondomUsage","2035","baseline",1,0,1044.34064858071
"NonFSWCondomUsage","2035","baseline",1,10,1044.34064858071
"NonFSWCondomUsage","2035","baseline",1,20,1044.34064858071
"NonFSWCondomUsage","2035","baseline",1,30,1044.34064858071
"NonFSWCondomUsage","2035","baseline",1,40,1044.34064858071
"NonFSWCondomUsage","2035","baseline",1,50,1044.34064858071
"NonFSWCondomUsage","2035","baseline",1,60,1044.34064858071
"NonFSWCondomUsage","2035","baseline",1,70,1044.34064858071
"NonFSWCondomUsage","2035","baseline",1,80,1044.34064858071
"NonFSWCondomUsage","2035","baseline",1,90,1044.34064858071
"NonFSWCondomUsage","2035","baseline",1,100,1044.34064858071
"NonFSWCondomUsage","2035","baseline",2,0,1006.28963086099
"NonFSWCondomUsage","2035","baseline",2,10,1006.28963086099
"NonFSWCondomUsage","2035","baseline",2,20,1006.28963086099
"NonFSWCondomUsage","2035","baseline",2,30,1006.28963086099
"NonFSWCondomUsage","2035","baseline",2,40,1006.28963086099
"NonFSWCondomUsage","2035","baseline",2,50,1006.28963086099
"NonFSWCondomUsage","2035","baseline",2,60,1006.28963086099
"NonFSWCondomUsage","2035","baseline",2,70,1006.28963086099
"NonFSWCondomUsage","2035","baseline",2,80,1006.28963086099
"NonFSWCondomUsage","2035","baseline",2,90,1006.28963086099
"NonFSWCondomUsage","2035","baseline",2,100,1006.28963086099
"NonFSWCondomUsage","2035","intervention",1,0,1044.34064858071
"NonFSWCondomUsage","2035","intervention",1,10,1044.51155961889
"NonFSWCondomUsage","2035","intervention",1,20,1044.70470800193
"NonFSWCondomUsage","2035","intervention",1,30,1044.927025318
"NonFSWCondomUsage","2035","intervention",1,40,1045.18129094717
"NonFSWCondomUsage","2035","intervention",1,50,1045.47198602987
"NonFSWCondomUsage","2035","intervention",1,60,1045.80670164904
"NonFSWCondomUsage","2035","intervention",1,70,1046.18695042411
"NonFSWCondomUsage","2035","intervention",1,80,1046.61226792797
"NonFSWCondomUsage","2035","intervention",1,90,1047.07928381455
"NonFSWCondomUsage","2035","intervention",1,100,1047.5764028828
"NonFSWCondomUsage","2035","intervention",2,0,1006.28963086099
"NonFSWCondomUsage","2035","intervention",2,10,1006.42291008194
"NonFSWCondomUsage","2035","intervention",2,20,1006.57446351356
"NonFSWCondomUsage","2035","intervention",2,30,1006.74449163785
"NonFSWCondomUsage","2035","intervention",2,40,1006.93971007306
"NonFSWCondomUsage","2035","intervention",2,50,1007.1551241352
"NonFSWCondomUsage","2035","intervention",2,60,1007.39849228273
"NonFSWCondomUsage","2035","intervention",2,70,1007.66901284538
"NonFSWCondomUsage","2035","intervention",2,80,1007.96116624037
"NonFSWCondomUsage","2035","intervention",2,90,1008.26913318282
"NonFSWCondomUsage","2035","intervention",2,100,1008.58674878966
"PctProtSexActsSW","2035","baseline",1,0,2926.700032333
"PctProtSexActsSW","2035","baseline",1,10,2926.700032333
"PctProtSexActsSW","2035","baseline",1,20,2926.700032333
"PctProtSexActsSW","2035","baseline",1,30,2926.700032333
"PctProtSexActsSW","2035","baseline",1,40,2926.700032333
"PctProtSexActsSW","2035","baseline",1,50,2926.700032333
"PctProtSexActsSW","2035","baseline",1,60,2926.700032333
"PctProtSexActsSW","2035","baseline",1,70,2926.700032333
"PctProtSexActsSW","2035","baseline",1,80,2926.700032333
"PctProtSexActsSW","2035","baseline",1,90,2926.700032333
"PctProtSexActsSW","2035","baseline",1,100,2926.700032333
"PctProtSexActsSW","2035","baseline",2,0,3036.0276353157
"PctProtSexActsSW","2035","baseline",2,10,3036.0276353157
"PctProtSexActsSW","2035","baseline",2,20,3036.0276353157
"PctProtSexActsSW","2035","baseline",2,30,3036.0276353157
"PctProtSexActsSW","2035","baseline",2,40,3036.0276353157
"PctProtSexActsSW","2035","baseline",2,50,3036.0276353157
"PctProtSexActsSW","2035","baseline",2,60,3036.0276353157
"PctProtSexActsSW","2035","baseline",2,70,3036.0276353157
"PctProtSexActsSW","2035","baseline",2,80,3036.0276353157
"PctProtSexActsSW","2035","baseline",2,90,3036.0276353157
"PctProtSexActsSW","2035","baseline",2,100,3036.0276353157
"PctProtSexActsSW","2035","intervention",1,0,2926.700032333
"PctProtSexActsSW","2035","intervention",1,10,2925.701905486
"PctProtSexActsSW","2035","intervention",1,20,2924.54339044691
"PctProtSexActsSW","2035","intervention",1,30,2923.19090806798
"PctProtSexActsSW","2035","intervention",1,40,2921.62273031956
"PctProtSexActsSW","2035","intervention",1,50,2919.81575939219
"PctProtSexActsSW","2035","intervention",1,60,2917.72893378379
"PctProtSexActsSW","2035","intervention",1,70,2915.3521257231
"PctProtSexActsSW","2035","intervention",1,80,2912.68828318075
"PctProtSexActsSW","2035","intervention",1,90,2909.78081629815
"PctProtSexActsSW","2035","intervention",1,100,2906.69124301951
"PctProtSexActsSW","2035","intervention",2,0,3036.0276353157
"PctProtSexActsSW","2035","intervention",2,10,3035.15743185248
"PctProtSexActsSW","2035","intervention",2,20,3034.17457099698
"PctProtSexActsSW","2035","intervention",2,30,3033.06615863547
"PctProtSexActsSW","2035","intervention",2,40,3031.81317833441
"PctProtSexActsSW","2035","intervention",2,50,3030.42128190815
"PctProtSexActsSW","2035","intervention",2,60,3028.86436423741
"PctProtSexActsSW","2035","intervention",2,70,3027.1489498934
"PctProtSexActsSW","2035","intervention",2,80,3025.29275837496
"PctProtSexActsSW","2035","intervention",2,90,3023.32631110942
"PctProtSexActsSW","2035","intervention",2,100,3021.25777882175
"PctSexActsSW","2035","baseline",1,0,1295.82447542744
"PctSexActsSW","2035","baseline",1,10,1295.82447542744
"PctSexActsSW","2035","baseline",1,20,1295.82447542744
"PctSexActsSW","2035","baseline",1,30,1295.82447542744
"PctSexActsSW","2035","baseline",1,40,1295.82447542744
"PctSexActsSW","2035","baseline",1,50,1295.82447542744
"PctSexActsSW","2035","baseline",1,60,1295.82447542744
"PctSexActsSW","2035","baseline",1,70,1295.82447542744
"PctSexActsSW","2035","baseline",1,80,1295.82447542744
"PctSexActsSW","2035","baseline",1,90,1295.82447542744
"PctSexActsSW","2035","baseline",1,100,1295.82447542744
"PctSexActsSW","2035","baseline",2,0,1354.62976201047
"PctSexActsSW","2035","baseline",2,10,1354.62976201047
"PctSexActsSW","2035","baseline",2,20,1354.62976201047
"PctSexActsSW","2035","baseline",2,30,1354.62976201047
"PctSexActsSW","2035","baseline",2,40,1354.62976201047
"PctSexActsSW","2035","baseline",2,50,1354.62976201047
"PctSexActsSW","2035","baseline",2,60,1354.62976201047
"PctSexActsSW","2035","baseline",2,70,1354.62976201047
"PctSexActsSW","2035","baseline",2,80,1354.62976201047
"PctSexActsSW","2035","baseline",2,90,1354.62976201047
"PctSexActsSW","2035","baseline",2,100,1354.62976201047
"PctSexActsSW","2035","intervention",1,0,1295.82447542744
"PctSexActsSW","2035","intervention",1,10,1295.22530042972
"PctSexActsSW","2035","intervention",1,20,1294.52298028377
"PctSexActsSW","2035","intervention",1,30,1293.69698592293
