"indicator","intervention_year","scenario","parameter_set","test_reduction","cumulative"
"CondomUsage","2025","intervention",2,60,2150.76621561447
"CondomUsage","2025","intervention",2,70,2150.26235276979
"CondomUsage","2025","intervention",2,80,2149.71786375443
"CondomUsage","2025","intervention",2,90,2149.14018937184
"CondomUsage","2025","intervention",2,100,2148.52591011265
"FSWCondomUsage","2025","baseline",1,0,4954.09352847778
"FSWCondomUsage","2025","baseline",1,10,4954.09352847778
"FSWCondomUsage","2025","baseline",1,20,4954.09352847778
"FSWCondomUsage","2025","baseline",1,30,4954.09352847778
"FSWCondomUsage","2025","baseline",1,40,4954.09352847778
"FSWCondomUsage","2025","baseline",1,50,4954.09352847778
"FSWCondomUsage","2025","baseline",1,60,4954.09352847778
"FSWCondomUsage","2025","baseline",1,70,4954.09352847778
"FSWCondomUsage","2025","baseline",1,80,4954.09352847778
"FSWCondomUsage","2025","baseline",1,90,4954.09352847778
"FSWCondomUsage","2025","baseline",1,100,4954.09352847778
"FSWCondomUsage","2025","baseline",2,0,4913.30972791701
"FSWCondomUsage","2025","baseline",2,10,4913.30972791701
"FSWCondomUsage","2025","baseline",2,20,4913.30972791701
"FSWCondomUsage","2025","baseline",2,30,4913.30972791701
"FSWCondomUsage","2025","baseline",2,40,4913.30972791701
"FSWCondomUsage","2025","baseline",2,50,4913.30972791701
"FSWCondomUsage","2025","baseline",2,60,4913.30972791701
"FSWCondomUsage","2025","baseline",2,70,4913.30972791701
"FSWCondomUsage","2025","baseline",2,80,4913.30972791701
"FSWCondomUsage","2025","baseline",2,90,4913.30972791701
"FSWCondomUsage","2025","baseline",2,100,4913.30972791701
"FSWCondomUsage","2025","intervention",1,0,4954.09352847778
"FSWCondomUsage","2025","intervention",1,10,4954.09187696136
"FSWCondomUsage","2025","intervention",1,20,4954.09478930204
"FSWCondomUsage","2025","intervention",1,30,4954.0951065084
"FSWCondomUsage","2025","intervention",1,40,4954.0948277488
"FSWCondomUsage","2025","intervention",1,50,4954.09667510869
"FSWCondomUsage","2025","intervention",1,60,4954.09504856624
"FSWCondomUsage","2025","intervention",1,70,4954.09320585835
"FSWCondomUsage","2025","intervention",1,80,4954.09676621457
"FSWCondomUsage","2025","intervention",1,90,4954.09272783461
"FSWCondomUsage","2025","intervention",1,100,4954.09366090156
"FSWCondomUsage","2025","intervention",2,0,4913.30972791701
"FSWCondomUsage","2025","intervention",2,10,4913.31415018541
"FSWCondomUsage","2025","intervention",2,20,4913.31374032357
"FSWCondomUsage","2025","intervention",2,30,4913.31487820119
"FSWCondomUsage","2025","intervention",2,40,4913.31264281658
"FSWCondomUsage","2025","intervention",2,50,4913.31373772166
"FSWCondomUsage","2025","intervention",2,60,4913.31412478481
"FSWCondomUsage","2025","intervention",2,70,4913.31170092001
"FSWCondomUsage","2025","intervention",2,80,4913.31291989612
"FSWCondomUsage","2025","intervention",2,90,4913.31491663159
"FSWCondomUsage","2025","intervention",2,100,4913.31174701975
"NewAdultHIV","2025","baseline",1,0,4092863.1
"NewAdultHIV","2025","baseline",1,10,4092863.1
"NewAdultHIV","2025","baseline",1,20,4092863.1
"NewAdultHIV","2025","baseline",1,30,4092863.1
"NewAdultHIV","2025","baseline",1,40,4092863.1
"NewAdultHIV","2025","baseline",1,50,4092863.1
"NewAdultHIV","2025","baseline",1,60,4092863.1
"NewAdultHIV","2025","baseline",1,70,4092863.1
"NewAdultHIV","2025","baseline",1,80,4092863.1
"NewAdultHIV","2025","baseline",1,90,4092863.1
"NewAdultHIV","2025","baseline",1,100,4092863.1
"NewAdultHIV","2025","baseline",2,0,3879800
"NewAdultHIV","2025","baseline",2,10,3879800
"NewAdultHIV","2025","baseline",2,20,3879800
"NewAdultHIV","2025","baseline",2,30,3879800
"NewAdultHIV","2025","baseline",2,40,3879800
"NewAdultHIV","2025","baseline",2,50,3879800
"NewAdultHIV","2025","baseline",2,60,3879800
"NewAdultHIV","2025","baseline",2,70,3879800
"NewAdultHIV","2025","baseline",2,80,3879800
"NewAdultHIV","2025","baseline",2,90,3879800
"NewAdultHIV","2025","baseline",2,100,3879800
"NewAdultHIV","2025","intervention",1,0,4092863.1
"NewAdultHIV","2025","intervention",1,10,4286707.6
"NewAdultHIV","2025","intervention",1,20,4509573.5
"NewAdultHIV","2025","intervention",1,30,4766558.4
"NewAdultHIV","2025","intervention",1,40,5060601.8
"NewAdultHIV","2025","intervention",1,50,5394284.2
"NewAdultHIV","2025","intervention",1,60,5773255.3
"NewAdultHIV","2025","intervention",1,70,6198383.7
"NewAdultHIV","2025","intervention",1,80,6668227
"NewAdultHIV","2025","intervention",1,90,7173728.7
"NewAdultHIV","2025","intervention",1,100,7704168.9
"NewAdultHIV","2025","intervention",2,0,3879800
"NewAdultHIV","2025","intervention",2,10,4055028.2
"NewAdultHIV","2025","intervention",2,20,4251223.7
"NewAdultHIV","2025","intervention",2,30,4471532.9
"NewAdultHIV","2025","intervention",2,40,4717106.9
"NewAdultHIV","2025","intervention",2,50,4988645.7
"NewAdultHIV","2025","intervention",2,60,5288888.6
"NewAdultHIV","2025","intervention",2,70,5616374.1
"NewAdultHIV","2025","intervention",2,80,5968104
"NewAdultHIV","2025","intervention",2,90,6337100.9
"NewAdultHIV","2025","intervention",2,100,6719047.3
"NonFSWCondomUsage","2025","baseline",1,0,1242.20490680108
"NonFSWCondomUsage","2025","baseline",1,10,1242.20490680108
"NonFSWCondomUsage","2025","baseline",1,20,1242.20490680108
"NonFSWCondomUsage","2025","baseline",1,30,1242.20490680108
"NonFSWCondomUsage","2025","baseline",1,40,1242.20490680108
"NonFSWCondomUsage","2025","baseline",1,50,1242.20490680108
"NonFSWCondomUsage","2025","baseline",1,60,1242.20490680108
"NonFSWCondomUsage","2025","baseline",1,70,1242.20490680108
"NonFSWCondomUsage","2025","baseline",1,80,1242.20490680108
"NonFSWCondomUsage","2025","baseline",1,90,1242.20490680108
"NonFSWCondomUsage","2025","baseline",1,100,1242.20490680108
"NonFSWCondomUsage","2025","baseline",2,0,1196.8556453616
"NonFSWCondomUsage","2025","baseline",2,10,1196.8556453616
"NonFSWCondomUsage","2025","baseline",2,20,1196.8556453616
"NonFSWCondomUsage","2025","baseline",2,30,1196.8556453616
"NonFSWCondomUsage","2025","baseline",2,40,1196.8556453616
"NonFSWCondomUsage","2025","baseline",2,50,1196.8556453616
"NonFSWCondomUsage","2025","baseline",2,60,1196.8556453616
"NonFSWCondomUsage","2025","baseline",2,70,1196.8556453616
"NonFSWCondomUsage","2025","baseline",2,80,1196.8556453616
"NonFSWCondomUsage","2025","baseline",2,90,1196.8556453616
"NonFSWCondomUsage","2025","baseline",2,100,1196.8556453616
"NonFSWCondomUsage","2025","intervention",1,0,1242.20490680108
"NonFSWCondomUsage","2025","intervention",1,10,1242.3791275847
"NonFSWCondomUsage","2025","intervention",1,20,1242.57483898424
"NonFSWCondomUsage","2025","intervention",1,30,1242.80013700847
"NonFSWCondomUsage","2025","intervention",1,40,1243.05708368891
"NonFSWCondomUsage","2025","intervention",1,50,1243.35030454748
"NonFSWCondomUsage","2025","intervention",1,60,1243.68807395427
"NonFSWCondomUsage","2025","intervention",1,70,1244.0705195096
"NonFSWCondomUsage","2025","intervention",1,80,1244.49849646502
"NonFSWCondomUsage","2025","intervention",1,90,1244.96770323842
"NonFSWCondomUsage","2025","intervention",1,100,1245.46643552416
"NonFSWCondomUsage","2025","intervention",2,0,1196.8556453616
"NonFSWCondomUsage","2025","intervention",2,10,1196.99119631518
"NonFSWCondomUsage","2025","intervention",2,20,1197.14420750876
"NonFSWCondomUsage","2025","intervention",2,30,1197.31698161824
"NonFSWCondomUsage","2025","intervention",2,40,1197.51410667783
"NonFSWCondomUsage","2025","intervention",2,50,1197.73161655647
"NonFSWCondomUsage","2025","intervention",2,60,1197.9763209726
"NonFSWCondomUsage","2025","intervention",2,70,1198.24938491741
"NonFSWCondomUsage","2025","intervention",2,80,1198.54282163476
"NonFSWCondomUsage","2025","intervention",2,90,1198.85141838295
"NonFSWCondomUsage","2025","intervention",2,100,1199.17073906999
"PctProtSexActsSW","2025","baseline",1,0,3446.56118150314
"PctProtSexActsSW","2025","baseline",1,10,3446.56118150314
"PctProtSexActsSW","2025","baseline",1,20,3446.56118150314
"PctProtSexActsSW","2025","baseline",1,30,3446.56118150314
"PctProtSexActsSW","2025","baseline",1,40,3446.56118150314
"PctProtSexActsSW","2025","baseline",1,50,3446.56118150314
"PctProtSexActsSW","2025","baseline",1,60,3446.56118150314
"PctProtSexActsSW","2025","baseline",1,70,3446.56118150314
"PctProtSexActsSW","2025","baseline",1,80,3446.56118150314
"PctProtSexActsSW","2025","baseline",1,90,3446.56118150314
"PctProtSexActsSW","2025","baseline",1,100,3446.56118150314
"PctProtSexActsSW","2025","baseline",2,0,3573.88459179521
"PctProtSexActsSW","2025","baseline",2,10,3573.88459179521
"PctProtSexActsSW","2025","baseline",2,20,3573.88459179521
"PctProtSexActsSW","2025","baseline",2,30,3573.88459179521
"PctProtSexActsSW","2025","baseline",2,40,3573.88459179521
"PctProtSexActsSW","2025","baseline",2,50,3573.88459179521
"PctProtSexActsSW","2025","baseline",2,60,3573.88459179521
"PctProtSexActsSW","2025","baseline",2,70,3573.88459179521
"PctProtSexActsSW","2025","baseline",2,80,3573.88459179521
"PctProtSexActsSW","2025","baseline",2,90,3573.88459179521
"PctProtSexActsSW","2025","baseline",2,100,3573.88459179521
"PctProtSexActsSW","2025","intervention",1,0,3446.56118150314
"PctProtSexActsSW","2025","intervention",1,10,3445.47214920434
"PctProtSexActsSW","2025","intervention",1,20,3444.22312094217
"PctProtSexActsSW","2025","intervention",1,30,3442.77871872118
"PctProtSexActsSW","2025","intervention",1,40,3441.11915595156
"PctProtSexActsSW","2025","intervention",1,50,3439.22288031356
"PctProtSexActsSW","2025","intervention",1,60,3437.04808209035
"PctProtSexActsSW","2025","intervention",1,70,3434.5870942443
"PctProtSexActsSW","2025","intervention",1,80,3431.84144866701
"PctProtSexActsSW","2025","intervention",1,90,3428.85706927807
"PctProtSexActsSW","2025","intervention",1,100,3425.696067519
"PctProtSexActsSW","2025","intervention",2,0,3573.88459179521
"PctProtSexActsSW","2025","intervention",2,10,3572.93919510911
"PctProtSexActsSW","2025","intervention",2,20,3571.88391469646
"PctProtSexActsSW","2025","intervention",2,30,3570.70169208188
"PctProtSexActsSW","2025","intervention",2,40,3569.37806391381
"PctProtSexActsSW","2025","intervention",2,50,3567.91805451949
"PctProtSexActsSW","2025","intervention",2,60,3566.2964089992
"PctProtSexActsSW","2025","intervention",2,70,3564.51738224021
"PctProtSexActsSW","2025","intervention",2,80,3562.60312773864
"PctProtSexActsSW","2025","intervention",2,90,3560.58324494577
"PctProtSexActsSW","2025","intervention",2,100,3558.46334481774
"PctSexActsSW","2025","baseline",1,0,1504.57154697259
"PctSexActsSW","2025","baseline",1,10,1504.57154697259
"PctSexActsSW","2025","baseline",1,20,1504.57154697259
"PctSexActsSW","2025","baseline",1,30,1504.57154697259
"PctSexActsSW","2025","baseline",1,40,1504.57154697259
"PctSexActsSW","2025","baseline",1,50,1504.57154697259
"PctSexActsSW","2025","baseline",1,60,1504.57154697259
"PctSexActsSW","2025","baseline",1,70,1504.57154697259
"PctSexActsSW","2025","baseline",1,80,1504.57154697259
"PctSexActsSW","2025","baseline",1,90,1504.57154697259
"PctSexActsSW","2025","baseline",1,100,1504.57154697259
"PctSexActsSW","2025","baseline",2,0,1570.55569111016
"PctSexActsSW","2025","baseline",2,10,1570.55569111016
"PctSexActsSW","2025","baseline",2,20,1570.55569111016
"PctSexActsSW","2025","baseline",2,30,1570.55569111016
"PctSexActsSW","2025","baseline",2,40,1570.55569111016
"PctSexActsSW","2025","baseline",2,50,1570.55569111016
"PctSexActsSW","2025","baseline",2,60,1570.55569111016
"PctSexActsSW","2025","baseline",2,70,1570.55569111016
"PctSexActsSW","2025","baseline",2,80,1570.55569111016
"PctSexActsSW","2025","baseline",2,90,1570.55569111016
"PctSexActsSW","2025","baseline",2,100,1570.55569111016
"PctSexActsSW","2025","intervention",1,0,1504.57154697259
"PctSexActsSW","2025","intervention",1,10,1503.91482520048
"PctSexActsSW","2025","intervention",1,20,1503.15357888529
"PctSexActsSW","2025","intervention",1,30,1502.26893194011
"PctSexActsSW","2025","intervention",1,40,1501.24647803266
"PctSexActsSW","2025","intervention",1,50,1500.07236121998
"PctSexActsSW","2025","intervention",1,60,1498.72278306112
"PctSexActsSW","2025","intervention",1,70,1497.19027754051
"PctSexActsSW","2025","intervention",1,80,1495.47579981589
"PctSexActsSW","2025","intervention",1,90,1493.61416932693
"PctSexActsSW","2025","intervention",1,100,1491.64057330853
"PctSexActsSW","2025","intervention",2,0,1570.55569111016
"PctSexActsSW","2025","intervention",2,10,1569.94808675716
"PctSexActsSW","2025","intervention",2,20,1569.26954695248
"PctSexActsSW","2025","intervention",2,30,1568.50711455663
"PctSexActsSW","2025","intervention",2,40,1567.65386645367
"PctSexActsSW","2025","intervention",2,50,1566.70830513188
"PctSexActsSW","2025","intervention",2,60,1565.6570246803
"PctSexActsSW","2025","intervention",2,70,1564.50513157771
"PctSexActsSW","2025","intervention",2,80,1563.26067268891
"PctSexActsSW","2025","intervention",2,90,1561.94331087026
"PctSexActsSW","2025","intervention",2,100,1560.55430053348
"SWsexActs","2025","baseline",1,0,10490656000
"SWsexActs","2025","baseline",1,10,10490656000
"SWsexActs","2025","baseline",1,20,10490656000
"SWsexActs","2025","baseline",1,30,10490656000
"SWsexActs","2025","baseline",1,40,10490656000
"SWsexActs","2025","baseline",1,50,10490656000
"SWsexActs","2025","baseline",1,60,10490656000
"SWsexActs","2025","baseline",1,70,10490656000
"SWsexActs","2025","baseline",1,80,10490656000
"SWsexActs","2025","baseline",1,90,10490656000
"SWsexActs","2025","baseline",1,100,10490656000
"SWsexActs","2025","baseline",2,0,10486514000
"SWsexActs","2025","baseline",2,10,10486514000
"SWsexActs","2025","baseline",2,20,10486514000
"SWsexActs","2025","baseline",2,30,10486514000
"SWsexActs","2025","baseline",2,40,10486514000
"SWsexActs","2025","baseline",2,50,10486514000
"SWsexActs","2025","baseline",2,60,10486514000
"SWsexActs","2025","baseline",2,70,10486514000
"SWsexActs","2025","baseline",2,80,10486514000
"SWsexActs","2025","baseline",2,90,10486514000
"SWsexActs","2025","baseline",2,100,10486514000
"SWsexActs","2025","intervention",1,0,10490656000
"SWsexActs","2025","intervention",1,10,10482870000
"SWsexActs","2025","intervention",1,20,10473718000
"SWsexActs","2025","intervention",1,30,10462896000
"SWsexActs","2025","intervention",1,40,10450145000
"SWsexActs","2025","intervention",1,50,10435185000
"SWsexActs","2025","intervention",1,60,10417577000
"SWsexActs","2025","intervention",1,70,10397066000
"SWsexActs","2025","intervention",1,80,10373505000
"SWsexActs","2025","intervention",1,90,10347180000
"SWsexActs","2025","intervention",1,100,10318481000
"SWsexActs","2025","intervention",2,0,10486514000
"SWsexActs","2025","intervention",2,10,10479060000
"SWsexActs","2025","intervention",2,20,10470607000
"SWsexActs","2025","intervention",2,30,10460946000
"SWsexActs","2025","intervention",2,40,10449941000
"SWsexActs","2025","intervention",2,50,10437484000
"SWsexActs","2025","intervention",2,60,10423339000
"SWsexActs","2025","intervention",2,70,10407481000
"SWsexActs","2025","intervention",2,80,10389954000
"SWsexActs","2025","intervention",2,90,10370995000
"SWsexActs","2025","intervention",2,100,10350675000
"SWsexActsProt","2025","baseline",1,0,8519949100
"SWsexActsProt","2025","baseline",1,10,8519949100
"SWsexActsProt","2025","baseline",1,20,8519949100
"SWsexActsProt","2025","baseline",1,30,8519949100
"SWsexActsProt","2025","baseline",1,40,8519949100
"SWsexActsProt","2025","baseline",1,50,8519949100
"SWsexActsProt","2025","baseline",1,60,8519949100
"SWsexActsProt","2025","baseline",1,70,8519949100
"SWsexActsProt","2025","baseline",1,80,8519949100
"SWsexActsProt","2025","baseline",1,90,8519949100
"SWsexActsProt","2025","baseline",1,100,8519949100
"SWsexActsProt","2025","baseline",2,0,8446473400
"SWsexActsProt","2025","baseline",2,10,8446473400
"SWsexActsProt","2025","baseline",2,20,8446473400
"SWsexActsProt","2025","baseline",2,30,8446473400
"SWsexActsProt","2025","baseline",2,40,8446473400
"SWsexActsProt","2025","baseline",2,50,8446473400
"SWsexActsProt","2025","baseline",2,60,8446473400
"SWsexActsProt","2025","baseline",2,70,8446473400
"SWsexActsProt","2025","baseline",2,80,8446473400
"SWsexActsProt","2025","baseline",2,90,8446473400
"SWsexActsProt","2025","baseline",2,100,8446473400
"SWsexActsProt","2025","intervention",1,0,8519949100
"SWsexActsProt","2025","intervention",1,10,8513623100
"SWsexActsProt","2025","intervention",1,20,8506194100
"SWsexActsProt","2025","intervention",1,30,8497407100
"SWsexActsProt","2025","intervention",1,40,8487051100
"SWsexActsProt","2025","intervention",1,50,8474904100
"SWsexActsProt","2025","intervention",1,60,8460600100
"SWsexActsProt","2025","intervention",1,70,8443940100
"SWsexActsProt","2025","intervention",1,80,8424811100
"SWsexActsProt","2025","intervention",1,90,8403424100
"SWsexActsProt","2025","intervention",1,100,8380119100
"SWsexActsProt","2025","intervention",2,0,8446473400
"SWsexActsProt","2025","intervention",2,10,8440478200
"SWsexActsProt","2025","intervention",2,20,8433668000
"SWsexActsProt","2025","intervention",2,30,8425888800
"SWsexActsProt","2025","intervention",2,40,8417020600
"SWsexActsProt","2025","intervention",2,50,8406989300
"SWsexActsProt","2025","intervention",2,60,8395596100
"SWsexActsProt","2025","intervention",2,70,8382819900
"SWsexActsProt","2025","intervention",2,80,8368704700
"SWsexActsProt","2025","intervention",2,90,8353436400
"SWsexActsProt","2025","intervention",2,100,8337065200
"TotalAIDSdeathsadult","2025","baseline",1,0,1894146.53
"TotalAIDSdeathsadult","2025","baseline",1,10,1894146.53
"TotalAIDSdeathsadult","2025","baseline",1,20,1894146.53
"TotalAIDSdeathsadult","2025","baseline",1,30,1894146.53
"TotalAIDSdeathsadult","2025","baseline",1,40,1894146.53
"TotalAIDSdeathsadult","2025","baseline",1,50,1894146.53
"TotalAIDSdeathsadult","2025","baseline",1,60,1894146.53
"TotalAIDSdeathsadult","2025","baseline",1,70,1894146.53
"TotalAIDSdeathsadult","2025","baseline",1,80,1894146.53
"TotalAIDSdeathsadult","2025","baseline",1,90,1894146.53
"TotalAIDSdeathsadult","2025","baseline",1,100,1894146.53
"TotalAIDSdeathsadult","2025","baseline",2,0,1857732.92
"TotalAIDSdeathsadult","2025","baseline",2,10,1857732.92
"TotalAIDSdeathsadult","2025","baseline",2,20,1857732.92
"TotalAIDSdeathsadult","2025","baseline",2,30,1857732.92
"TotalAIDSdeathsadult","2025","baseline",2,40,1857732.92
"TotalAIDSdeathsadult","2025","baseline",2,50,1857732.92
"TotalAIDSdeathsadult","2025","baseline",2,60,1857732.92
"TotalAIDSdeathsadult","2025","baseline",2,70,1857732.92
"TotalAIDSdeathsadult","2025","baseline",2,80,1857732.92
"TotalAIDSdeathsadult","2025","baseline",2,90,1857732.92
"TotalAIDSdeathsadult","2025","baseline",2,100,1857732.92
"TotalAIDSdeathsadult","2025","intervention",1,0,1894146.53
"TotalAIDSdeathsadult","2025","intervention",1,10,1953205.17
"TotalAIDSdeathsadult","2025","intervention",1,20,2021286.73
"TotalAIDSdeathsadult","2025","intervention",1,30,2100492.82
"TotalAIDSdeathsadult","2025","intervention",1,40,2192519.11
"TotalAIDSdeathsadult","2025","intervention",1,50,2299182.34
"TotalAIDSdeathsadult","2025","intervention",1,60,2423528.61
"TotalAIDSdeathsadult","2025","intervention",1,70,2567285.5
"TotalAIDSdeathsadult","2025","intervention",1,80,2731459.5
"TotalAIDSdeathsadult","2025","intervention",1,90,2914112.7
"TotalAIDSdeathsadult","2025","intervention",1,100,3111789.1
"TotalAIDSdeathsadult","2025","intervention",2,0,1857732.92
"TotalAIDSdeathsadult","2025","intervention",2,10,1908738.09
"TotalAIDSdeathsadult","2025","intervention",2,20,1966367.2
"TotalAIDSdeathsadult","2025","intervention",2,30,2031967.17
"TotalAIDSdeathsadult","2025","intervention",2,40,2106386.47
"TotalAIDSdeathsadult","2025","intervention",2,50,2190380.55
"TotalAIDSdeathsadult","2025","intervention",2,60,2285369.99
"TotalAIDSdeathsadult","2025","intervention",2,70,2391435.71
"TotalAIDSdeathsadult","2025","intervention",2,80,2507995.7
"TotalAIDSdeathsadult","2025","intervention",2,90,2632762.1
"TotalAIDSdeathsadult","2025","intervention",2,100,2763702.9
"TotalHIVtests","2025","baseline",1,0,1598004200
"TotalHIVtests","2025","baseline",1,10,1598004200
"TotalHIVtests","2025","baseline",1,20,1598004200
"TotalHIVtests","2025","baseline",1,30,1598004200
"TotalHIVtests","2025","baseline",1,40,1598004200
"TotalHIVtests","2025","baseline",1,50,1598004200
"TotalHIVtests","2025","baseline",1,60,1598004200
"TotalHIVtests","2025","baseline",1,70,1598004200
"TotalHIVtests","2025","baseline",1,80,1598004200
"TotalHIVtests","2025","baseline",1,90,1598004200
"TotalHIVtests","2025","baseline",1,100,1598004200
"TotalHIVtests","2025","baseline",2,0,1303271300
"TotalHIVtests","2025","baseline",2,10,1303271300
"TotalHIVtests","2025","baseline",2,20,1303271300
"TotalHIVtests","2025","baseline",2,30,1303271300
"TotalHIVtests","2025","baseline",2,40,1303271300
"TotalHIVtests","2025","baseline",2,50,1303271300
"TotalHIVtests","2025","baseline",2,60,1303271300
"TotalHIVtests","2025","baseline",2,70,1303271300
"TotalHIVtests","2025","baseline",2,80,1303271300
"TotalHIVtests","2025","baseline",2,90,1303271300
"TotalHIVtests","2025","baseline",2,100,1303271300
"TotalHIVtests","2025","intervention",1,0,1598004200
"TotalHIVtests","2025","intervention",1,10,1403415500
"TotalHIVtests","2025","intervention",1,20,1223686600
"TotalHIVtests","2025","intervention",1,30,1057609500
"TotalHIVtests","2025","intervention",1,40,905884000
"TotalHIVtests","2025","intervention",1,50,768988870
"TotalHIVtests","2025","intervention",1,60,646029940
"TotalHIVtests","2025","intervention",1,70,537538980
"TotalHIVtests","2025","intervention",1,80,443508200
"TotalHIVtests","2025","intervention",1,90,364069940
"TotalHIVtests","2025","intervention",1,100,298287320
"TotalHIVtests","2025","intervention",2,0,1303271300
"TotalHIVtests","2025","intervention",2,10,1149390800
"TotalHIVtests","2025","intervention",2,20,1007672800
"TotalHIVtests","2025","intervention",2,30,877140200
"TotalHIVtests","2025","intervention",2,40,758302110
"TotalHIVtests","2025","intervention",2,50,651470700
"TotalHIVtests","2025","intervention",2,60,555856430
"TotalHIVtests","2025","intervention",2,70,471727420
"TotalHIVtests","2025","intervention",2,80,398842260
"TotalHIVtests","2025","intervention",2,90,336914460
"TotalHIVtests","2025","intervention",2,100,284556960
"TotProtSexActs","2025","baseline",1,0,15006808000
"TotProtSexActs","2025","baseline",1,10,15006808000
"TotProtSexActs","2025","baseline",1,20,15006808000
"TotProtSexActs","2025","baseline",1,30,15006808000
"TotProtSexActs","2025","baseline",1,40,15006808000
"TotProtSexActs","2025","baseline",1,50,15006808000
"TotProtSexActs","2025","baseline",1,60,15006808000
"TotProtSexActs","2025","baseline",1,70,15006808000
"TotProtSexActs","2025","baseline",1,80,15006808000
"TotProtSexActs","2025","baseline",1,90,15006808000
"TotProtSexActs","2025","baseline",1,100,15006808000
"TotProtSexActs","2025","baseline",2,0,14347231000
"TotProtSexActs","2025","baseline",2,10,14347231000
"TotProtSexActs","2025","baseline",2,20,14347231000
"TotProtSexActs","2025","baseline",2,30,14347231000
"TotProtSexActs","2025","baseline",2,40,14347231000
"TotProtSexActs","2025","baseline",2,50,14347231000
"TotProtSexActs","2025","baseline",2,60,14347231000
"TotProtSexActs","2025","baseline",2,70,14347231000
"TotProtSexActs","2025","baseline",2,80,14347231000
"TotProtSexActs","2025","baseline",2,90,14347231000
"TotProtSexActs","2025","baseline",2,100,14347231000
"TotProtSexActs","2025","intervention",1,0,15006808000
"TotProtSexActs","2025","intervention",1,10,15000346000
"TotProtSexActs","2025","intervention",1,20,14992671000
"TotProtSexActs","2025","intervention",1,30,14983499000
"TotProtSexActs","2025","intervention",1,40,14972560000
"TotProtSexActs","2025","intervention",1,50,14959571000
"TotProtSexActs","2025","intervention",1,60,14944084000
"TotProtSexActs","2025","intervention",1,70,14925793000
"TotProtSexActs","2025","intervention",1,80,14904492000
"TotProtSexActs","2025","intervention",1,90,14880337000
"TotProtSexActs","2025","intervention",1,100,14853630000
"TotProtSexActs","2025","intervention",2,0,14347231000
"TotProtSexActs","2025","intervention",2,10,14340823000
"TotProtSexActs","2025","intervention",2,20,14333503000
"TotProtSexActs","2025","intervention",2,30,14325081000
"TotProtSexActs","2025","intervention",2,40,14315423000
"TotProtSexActs","2025","intervention",2,50,14304386000
"TotProtSexActs","2025","intervention",2,60,14291745000
"TotProtSexActs","2025","intervention",2,70,14277446000
"TotProtSexActs","2025","intervention",2,80,14261477000
"TotProtSexActs","2025","intervention",2,90,14244026000
"TotProtSexActs","2025","intervention",2,100,14225153000
"TotSexActs","2025","baseline",1,0,42340920000
"TotSexActs","2025","baseline",1,10,42340920000
"TotSexActs","2025","baseline",1,20,42340920000
"TotSexActs","2025","baseline",1,30,42340920000
"TotSexActs","2025","baseline",1,40,42340920000
"TotSexActs","2025","baseline",1,50,42340920000
"TotSexActs","2025","baseline",1,60,42340920000
"TotSexActs","2025","baseline",1,70,42340920000
"TotSexActs","2025","baseline",1,80,42340920000
"TotSexActs","2025","baseline",1,90,42340920000
"TotSexActs","2025","baseline",1,100,42340920000
"TotSexActs","2025","baseline",2,0,40564626000
"TotSexActs","2025","baseline",2,10,40564626000
"TotSexActs","2025","baseline",2,20,40564626000
