year,scenario,indicator,pitc_reduction_year,test_reduction,mean,upper_CI,lower_CI
2020,baseline,AIDSdeathsAdultF,2050,50,22217.4,22292.925000000003,22141.875
2020,baseline,AIDSdeathsAdultM,2050,50,27649.2,27839.960000000003,27458.44
2020,baseline,ARTcoverageAdult,2050,50,0.7072285,0.716108625,0.6983483749999999
2020,baseline,CondomUsage,2050,50,30.64698755145936,30.800234759650245,30.49374034326848
2020,baseline,FSWCondomUsage,2050,50,80.82177220745463,81.13964491542188,80.50389949948737
2020,baseline,HIVinc15to49,2050,50,0.00671583,0.006735286,0.006696374
2020,baseline,NewAdultHIV,2050,50,196344.5,196543.525,196145.475
2020,baseline,SWsexActs,2050,50,106004500,106292825,105716175
2020,baseline,SWsexActsProt,2050,50,85673700,85777630,85569770
2020,baseline,TotalAIDSdeathsadult,2050,50,49866.600000000006,50132.885,49600.315
2020,baseline,TotalHIVtests,2050,50,13702150,13717302.5,13686997.5
2020,baseline,TotProtSexActs,2050,50,172247000,175551100,168942900
2020,baseline,TotSexActs,2050,50,561991500,569962475,554020525
2020,intervention,AIDSdeathsAdultF,2050,50,22217.4,22292.925000000003,22141.875
2020,intervention,AIDSdeathsAdultM,2050,50,27649.2,27839.960000000003,27458.44
2020,intervention,ARTcoverageAdult,2050,50,0.7072285,0.716108625,0.6983483749999999
2020,intervention,CondomUsage,2050,50,30.64698755145936,30.800234759650245,30.49374034326848
2020,intervention,FSWCondomUsage,2050,50,80.82177220745463,81.13964491542188,80.50389949948737
2020,intervention,HIVinc15to49,2050,50,0.00671583,0.006735286,0.006696374
2020,intervention,NewAdultHIV,2050,50,196344.5,196543.525,196145.475
2020,intervention,SWsexActs,2050,50,106004500,106292825,105716175
2020,intervention,SWsexActsProt,2050,50,85673700,85777630,85569770
2020,intervention,TotalAIDSdeathsadult,2050,50,49866.600000000006,50132.885,49600.315
2020,intervention,TotalHIVtests,2050,50,13702150,13717302.5,13686997.5
2020,intervention,TotProtSexActs,2050,50,172247000,175551100,168942900
2020,intervention,TotSexActs,2050,50,561991500,569962475,554020525
2021,baseline,AIDSdeathsAdultF,2050,50,21524.8,21595.385,21454.215
2021,baseline,AIDSdeathsAdultM,2050,50,27044.050000000003,27287.8675,26800.232500000002
